MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201118T153121,328.79572,2.50455,34.14638,30.68040,2.51730
LGR_CP_PTSCI,20201118T155356,327.06909,2.50418,34.13317,30.66860,2.51202
LGR_CP_PTSCI,20201118T155426,325.04315,2.50275,34.06812,30.61369,2.52747
LGR_CP_PTSCI,20201118T155452,323.01904,2.50244,34.06738,30.61193,2.50082
LGR_CP_PTSCI,20201118T155515,320.98505,2.50244,34.06730,30.61095,2.52078
LGR_CP_PTSCI,20201118T155537,318.97189,2.49808,34.06309,30.60287,2.54675
LGR_CP_PTSCI,20201118T155558,316.96460,2.49271,34.06008,30.59490,2.55966
LGR_CP_PTSCI,20201118T155621,314.99316,2.49307,34.06140,30.59541,2.50272
LGR_CP_PTSCI,20201118T155644,313.00314,2.49384,34.06165,30.59538,2.49893
LGR_CP_PTSCI,20201118T155709,310.96954,2.49408,34.06245,30.59534,2.50073
LGR_CP_PTSCI,20201118T155733,309.00375,2.49252,34.06102,30.59196,2.50461
LGR_CP_PTSCI,20201118T155756,307.02527,2.48907,34.06418,30.59066,2.46616
LGR_CP_PTSCI,20201118T155820,305.01691,2.48834,34.06048,30.58613,2.52258
LGR_CP_PTSCI,20201118T155844,302.98312,2.48987,34.05950,30.58574,2.49371
LGR_CP_PTSCI,20201118T155909,300.97632,2.47888,34.05301,30.57010,2.50073
LGR_CP_PTSCI,20201118T155933,299.01227,2.46793,34.04333,30.55193,2.52078
LGR_CP_PTSCI,20201118T155959,296.99493,2.46777,34.04439,30.55176,2.51236
LGR_CP_PTSCI,20201118T160025,295.01004,2.45483,34.03937,30.53565,2.48843
LGR_CP_PTSCI,20201118T160050,293.02115,2.45007,34.03147,30.52425,2.50565
LGR_CP_PTSCI,20201118T160116,291.02222,2.43640,34.02811,30.50886,2.49084
LGR_CP_PTSCI,20201118T160143,289.03467,2.43295,34.02670,30.50386,2.51511
LGR_CP_PTSCI,20201118T160210,287.01212,2.43246,34.02557,30.50162,2.51996
LGR_CP_PTSCI,20201118T160237,284.99356,2.43250,34.02495,30.50023,2.53290
LGR_CP_PTSCI,20201118T160304,282.99619,2.43173,34.02470,30.49848,2.51025
LGR_CP_PTSCI,20201118T160331,280.98502,2.43283,34.02262,30.49685,2.51187
LGR_CP_PTSCI,20201118T160358,278.99747,2.43634,34.02224,30.49868,2.48761
LGR_CP_PTSCI,20201118T160425,276.99493,2.44528,34.02227,30.50551,2.48596
LGR_CP_PTSCI,20201118T160452,274.99258,2.45532,34.02287,30.51375,2.46170
LGR_CP_PTSCI,20201118T160519,272.96915,2.45132,34.02078,30.50772,2.45822
LGR_CP_PTSCI,20201118T160548,270.99701,2.44629,34.02015,30.50198,2.47397
LGR_CP_PTSCI,20201118T160616,269.00983,2.43192,34.01682,30.48600,2.45850
LGR_CP_PTSCI,20201118T160643,266.96860,2.43561,34.01324,30.48538,2.43698
LGR_CP_PTSCI,20201118T160707,264.99139,2.43454,34.01253,30.48300,2.48438
LGR_CP_PTSCI,20201118T160731,262.98865,2.43997,34.00728,30.48253,2.49719
LGR_CP_PTSCI,20201118T160756,260.98425,2.45020,34.00439,30.48810,2.50439
LGR_CP_PTSCI,20201118T160820,259.00076,2.45233,34.00342,30.48827,2.46979
LGR_CP_PTSCI,20201118T160844,257.01584,2.45300,34.00358,30.48809,2.49164
LGR_CP_PTSCI,20201118T160908,255.02017,2.45602,34.00076,30.48752,2.46921
LGR_CP_PTSCI,20201118T160933,253.00928,2.46014,33.99828,30.48816,2.49017
LGR_CP_PTSCI,20201118T160958,251.00092,2.45361,33.99228,30.47677,2.53210
LGR_CP_PTSCI,20201118T161023,249.00784,2.44116,33.97812,30.45370,2.46799
LGR_CP_PTSCI,20201118T161047,247.02585,2.43500,33.97362,30.44386,2.48145
LGR_CP_PTSCI,20201118T161112,245.01913,2.42471,33.96835,30.42984,2.50592
LGR_CP_PTSCI,20201118T161137,243.00278,2.41428,33.96399,30.41644,2.49387
LGR_CP_PTSCI,20201118T161203,240.99661,2.41254,33.95989,30.41072,2.48843
LGR_CP_PTSCI,20201118T161228,238.99667,2.41495,33.95636,30.40905,2.52246
LGR_CP_PTSCI,20201118T161254,237.00439,2.41708,33.95530,30.40915,2.48145
LGR_CP_PTSCI,20201118T161319,234.99771,2.41895,33.95165,30.40689,2.44681
LGR_CP_PTSCI,20201118T161345,232.98453,2.42111,33.95115,30.40744,2.44821
LGR_CP_PTSCI,20201118T161410,231.01324,2.42682,33.94848,30.40931,2.44821
LGR_CP_PTSCI,20201118T161435,229.00558,2.43167,33.94480,30.40960,2.48550
LGR_CP_PTSCI,20201118T161501,227.00769,2.43494,33.94260,30.40973,2.46396
LGR_CP_PTSCI,20201118T161526,224.99951,2.43784,33.93935,30.40871,2.47876
LGR_CP_PTSCI,20201118T161552,222.95947,2.43964,33.93473,30.40559,2.45184
LGR_CP_PTSCI,20201118T161618,221.00278,2.43469,33.92978,30.39646,2.42722
LGR_CP_PTSCI,20201118T161643,219.00800,2.43393,33.92964,30.39479,2.45038
LGR_CP_PTSCI,20201118T161710,216.99658,2.43640,33.92257,30.39030,2.49557
LGR_CP_PTSCI,20201118T161736,215.04120,2.44415,33.90805,30.38434,2.47708
LGR_CP_PTSCI,20201118T161802,213.02795,2.44305,33.89046,30.36825,2.49164
LGR_CP_PTSCI,20201118T161826,211.02145,2.44562,33.88479,30.36496,2.45886
LGR_CP_PTSCI,20201118T161850,209.02997,2.44653,33.88437,30.36451,2.46799
LGR_CP_PTSCI,20201118T161914,207.00937,2.44598,33.88226,30.36143,2.50272
LGR_CP_PTSCI,20201118T161937,204.98801,2.43848,33.88072,30.35283,2.46979
LGR_CP_PTSCI,20201118T161958,202.99094,2.42343,33.87479,30.33422,2.42938
LGR_CP_PTSCI,20201118T162020,201.00180,2.39459,33.86189,30.29815,2.47394
LGR_CP_PTSCI,20201118T162041,199.02747,2.36053,33.85018,30.25860,2.46320
LGR_CP_PTSCI,20201118T162103,197.00439,2.38055,33.84096,30.26741,2.44571
LGR_CP_PTSCI,20201118T162126,194.97253,2.38898,33.83422,30.26828,2.46283
LGR_CP_PTSCI,20201118T162149,192.98230,2.39435,33.82712,30.26624,2.45331
LGR_CP_PTSCI,20201118T162212,191.01157,2.39563,33.82123,30.26169,2.48254
LGR_CP_PTSCI,20201118T162236,188.98801,2.40903,33.80700,30.26076,2.47272
LGR_CP_PTSCI,20201118T162301,186.96567,2.42233,33.79748,30.26356,2.47446
LGR_CP_PTSCI,20201118T162326,184.99014,2.42563,33.79362,30.26237,2.42996
LGR_CP_PTSCI,20201118T162352,182.99823,2.42740,33.79078,30.26070,2.47540
LGR_CP_PTSCI,20201118T162418,181.01617,2.43604,33.77176,30.25182,2.45523
LGR_CP_PTSCI,20201118T162444,179.01221,2.44479,33.76382,30.25198,2.44388
LGR_CP_PTSCI,20201118T162511,177.00177,2.45010,33.75933,30.25200,2.45197
LGR_CP_PTSCI,20201118T162538,174.98959,2.48239,33.74399,30.26631,2.44873
LGR_CP_PTSCI,20201118T162605,172.98697,2.51804,33.72952,30.28419,2.45685
LGR_CP_PTSCI,20201118T162632,170.99826,2.53531,33.72337,30.29309,2.48956
LGR_CP_PTSCI,20201118T162700,169.00726,2.55396,33.71683,30.30285,2.50674
LGR_CP_PTSCI,20201118T162728,167.02679,2.56952,33.70956,30.30938,2.50797
LGR_CP_PTSCI,20201118T162757,165.00894,2.60568,33.69662,30.32893,2.54114
LGR_CP_PTSCI,20201118T162827,163.03271,2.64621,33.68667,30.35463,2.59219
LGR_CP_PTSCI,20201118T162856,161.02979,2.66031,33.68226,30.36222,2.57748
LGR_CP_PTSCI,20201118T162921,159.03299,2.67242,33.67606,30.36664,2.56802
LGR_CP_PTSCI,20201118T162945,157.01196,2.70428,33.65272,30.37399,2.60617
LGR_CP_PTSCI,20201118T163009,154.99210,2.71936,33.64393,30.37882,2.62976
LGR_CP_PTSCI,20201118T163033,152.99448,2.73755,33.63255,30.38420,2.66782
LGR_CP_PTSCI,20201118T163057,150.99734,2.75345,33.62379,30.38976,2.68198
LGR_CP_PTSCI,20201118T163122,148.99948,2.79135,33.60638,30.40708,2.66809
LGR_CP_PTSCI,20201118T163147,146.99423,2.84674,33.56985,30.42368,2.66156
LGR_CP_PTSCI,20201118T163213,145.01520,2.88559,33.55421,30.44321,2.71365
LGR_CP_PTSCI,20201118T163241,143.01016,2.93762,33.53339,30.46973,2.74072
LGR_CP_PTSCI,20201118T163310,140.98999,2.93539,33.50427,30.44303,2.78323
LGR_CP_PTSCI,20201118T163342,138.98077,2.89194,33.47340,30.37969,2.82336
LGR_CP_PTSCI,20201118T163417,136.98517,2.88379,33.44978,30.35247,2.82574
LGR_CP_PTSCI,20201118T163458,134.98785,2.89380,33.43902,30.35130,2.86398
LGR_CP_PTSCI,20201118T163541,132.97919,2.90073,33.42924,30.34828,2.88641
LGR_CP_PTSCI,20201118T163627,130.98254,2.91226,33.42539,30.35407,2.92682
LGR_CP_PTSCI,20201118T163713,128.99731,2.93039,33.42119,30.36520,2.92282
LGR_CP_PTSCI,20201118T163802,127.08213,2.93265,33.41736,30.36312,2.93549
LGR_CP_PTSCI,20201118T163843,125.02624,2.93634,33.40678,30.35667,2.92529
LGR_CP_PTSCI,20201118T163915,123.01302,2.94629,33.40193,30.36027,2.95569
LGR_CP_PTSCI,20201118T163946,120.99154,2.97455,33.38168,30.36682,2.96497
LGR_CP_PTSCI,20201118T164012,119.00629,2.97461,33.36441,30.35179,3.01038
LGR_CP_PTSCI,20201118T164035,117.01914,2.96423,33.35695,30.33592,2.99997
LGR_CP_PTSCI,20201118T164059,114.98812,2.92218,33.34011,30.28540,2.97659
LGR_CP_PTSCI,20201118T164123,112.96475,2.86768,33.30830,30.21205,3.03232
LGR_CP_PTSCI,20201118T164147,110.97511,2.91797,33.27320,30.22509,3.03006
LGR_CP_PTSCI,20201118T164212,109.02372,2.93164,33.27198,30.23483,2.98297
LGR_CP_PTSCI,20201118T164239,107.00366,2.95343,33.26291,30.24499,2.96021
LGR_CP_PTSCI,20201118T164308,104.97457,3.00992,33.25041,30.28181,2.94235
LGR_CP_PTSCI,20201118T164337,102.97874,2.97202,33.24855,30.24718,2.98077
LGR_CP_PTSCI,20201118T164408,100.97591,2.82367,33.23306,30.10771,2.94690
LGR_CP_PTSCI,20201118T164440,98.98618,2.73105,33.29910,30.08229,2.98166
LGR_CP_PTSCI,20201118T164514,96.98782,2.66867,33.27852,30.01172,2.93924
LGR_CP_PTSCI,20201118T164551,94.99300,2.66296,33.27261,30.00118,2.89017
LGR_CP_PTSCI,20201118T164630,92.98380,2.66159,33.27077,29.99762,2.82935
LGR_CP_PTSCI,20201118T164712,90.99322,2.66257,33.27001,29.99694,2.82703
LGR_CP_PTSCI,20201118T164800,88.97830,2.64343,33.26506,29.97580,2.77667
LGR_CP_PTSCI,20201118T164850,87.06155,2.59918,33.25672,29.93069,2.73660
LGR_CP_PTSCI,20201118T164936,85.02491,2.54019,33.24508,29.87042,2.70895
LGR_CP_PTSCI,20201118T165015,83.02258,2.35291,33.22058,29.69152,2.67212
LGR_CP_PTSCI,20201118T165053,81.00274,2.28583,33.20501,29.62149,2.66922
LGR_CP_PTSCI,20201118T165125,78.98074,2.22028,33.19844,29.56009,2.54666
LGR_CP_PTSCI,20201118T165157,77.00710,2.12787,33.18738,29.47258,2.51248
LGR_CP_PTSCI,20201118T165226,74.99570,2.11517,33.18272,29.45727,2.48111
LGR_CP_PTSCI,20201118T165253,72.99654,2.11264,33.18078,29.45269,2.42444
LGR_CP_PTSCI,20201118T165320,71.02480,2.07373,33.17703,29.41611,2.40137
LGR_CP_PTSCI,20201118T165346,69.02449,2.07272,33.17319,29.41129,2.34668
LGR_CP_PTSCI,20201118T165409,67.03170,2.08014,33.17231,29.41592,2.32379
LGR_CP_PTSCI,20201118T165433,65.00245,2.08978,33.17171,29.42264,2.26892
LGR_CP_PTSCI,20201118T165457,62.97694,2.09717,33.17148,29.42775,2.30853
LGR_CP_PTSCI,20201118T165520,60.99024,2.10968,33.17084,29.43686,2.28180
LGR_CP_PTSCI,20201118T165543,58.99094,2.17767,33.17278,29.49468,2.25699
LGR_CP_PTSCI,20201118T165606,56.98356,2.25357,33.17689,29.56094,2.28946
LGR_CP_PTSCI,20201118T165629,54.96699,2.25717,33.17879,29.56461,2.26465
LGR_CP_PTSCI,20201118T165652,52.98634,2.24387,33.17795,29.55184,2.26193
LGR_CP_PTSCI,20201118T165714,50.99966,2.24335,33.17735,29.55004,2.27991
LGR_CP_PTSCI,20201118T165737,49.00837,2.24365,33.17663,29.54882,2.29388
LGR_CP_PTSCI,20201118T165759,47.04025,2.20770,33.17128,29.51339,2.26791
LGR_CP_PTSCI,20201118T165821,45.02244,2.19321,33.16850,29.49806,2.27991
LGR_CP_PTSCI,20201118T165844,43.01334,2.12625,33.16330,29.43670,2.27991
LGR_CP_PTSCI,20201118T165906,41.00721,2.10632,33.15917,29.41575,2.27609
LGR_CP_PTSCI,20201118T165929,38.97587,2.09705,33.15739,29.40562,2.24744
LGR_CP_PTSCI,20201118T165952,36.96864,2.10266,33.15709,29.40921,2.23407
LGR_CP_PTSCI,20201118T170015,34.97621,2.10309,33.15679,29.40843,2.27609
LGR_CP_PTSCI,20201118T170038,32.97150,2.08688,33.15582,29.39315,2.23407
LGR_CP_PTSCI,20201118T170101,30.99009,2.04599,33.15158,29.35453,2.21597
LGR_CP_PTSCI,20201118T170123,29.01513,2.01309,33.14919,29.32413,2.15366
LGR_CP_PTSCI,20201118T170146,27.00407,2.00024,33.14512,29.30920,2.14600
LGR_CP_PTSCI,20201118T170209,24.97967,1.98105,33.14412,29.29139,2.11670
LGR_CP_PTSCI,20201118T170233,22.97359,1.98056,33.14304,29.28922,2.12491
LGR_CP_PTSCI,20201118T170256,20.97015,1.96915,33.14171,29.27769,2.11148
LGR_CP_PTSCI,20201118T170319,18.97429,1.96277,33.14094,29.27085,2.09039
LGR_CP_PTSCI,20201118T170342,17.01518,1.95712,33.13990,29.26440,2.08978
LGR_CP_PTSCI,20201118T170404,15.03456,1.95218,33.13845,29.25820,2.09805
LGR_CP_PTSCI,20201118T170427,13.00268,1.94846,33.13775,29.25362,2.10574
LGR_CP_PTSCI,20201118T170450,11.00024,1.90482,33.13133,29.21103,2.05365
LGR_CP_PTSCI,20201118T170512,9.02314,1.81161,33.11965,29.12282,2.03958
LGR_CP_PTSCI,20201118T170534,7.03810,1.78717,33.11117,29.09474,2.03442
LGR_CP_PTSCI,20201118T170555,5.03360,1.76987,33.10477,29.07429,1.99536
LGR_CP_PTSCI,20201118T170617,3.01059,1.72202,33.10038,29.02991,1.99240
LGR_CP_PTSCI,20201118T170640,0.97356,1.71335,33.07505,29.00165,1.94376
LGR_CP_PTSCI,20201118T170709,-0.03965,1.63849,0.66083,0.74226,1.86411
