MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201006T011702,297.20755,2.47934,34.17044,30.66396,2.46817
LGR_CP_PTSCI,20201006T013804,295.01862,2.46497,34.16465,30.64586,2.48734
LGR_CP_PTSCI,20201006T013853,293.05307,2.46643,34.16431,30.64597,2.49088
LGR_CP_PTSCI,20201006T013931,291.02396,2.45374,34.15939,30.63009,2.44394
LGR_CP_PTSCI,20201006T014002,289.03827,2.44836,34.15599,30.62181,2.49246
LGR_CP_PTSCI,20201006T014029,287.03952,2.44299,34.15337,30.61415,2.43698
LGR_CP_PTSCI,20201006T014053,285.01962,2.42572,34.14592,30.59228,2.51083
LGR_CP_PTSCI,20201006T014115,283.00095,2.41385,34.14115,30.57726,2.43048
LGR_CP_PTSCI,20201006T014138,281.00754,2.39325,34.13380,30.55264,2.42737
LGR_CP_PTSCI,20201006T014200,279.02301,2.38312,34.12666,30.53723,2.43732
LGR_CP_PTSCI,20201006T014222,277.01044,2.37952,34.12373,30.53085,2.49060
LGR_CP_PTSCI,20201006T014243,274.99594,2.37582,34.12347,30.52655,2.44952
LGR_CP_PTSCI,20201006T014306,272.98056,2.37573,34.12261,30.52487,2.43930
LGR_CP_PTSCI,20201006T014328,270.99554,2.37491,34.12229,30.52301,2.45142
LGR_CP_PTSCI,20201006T014351,268.99832,2.36386,34.12110,30.51161,2.42670
LGR_CP_PTSCI,20201006T014414,266.98157,2.35995,34.11861,30.50533,2.44998
LGR_CP_PTSCI,20201006T014439,264.98923,2.36975,34.11747,30.51197,2.43335
LGR_CP_PTSCI,20201006T014503,262.99716,2.36557,34.11670,30.50685,2.42969
LGR_CP_PTSCI,20201006T014527,261.00241,2.35956,34.11446,30.49895,2.40350
LGR_CP_PTSCI,20201006T014549,258.99191,2.35733,34.11300,30.49496,2.40417
LGR_CP_PTSCI,20201006T014613,256.95517,2.35486,34.11171,30.49086,2.44296
LGR_CP_PTSCI,20201006T014638,254.97827,2.34558,34.11177,30.48202,2.43774
LGR_CP_PTSCI,20201006T014703,252.98596,2.34106,34.11012,30.47589,2.40662
LGR_CP_PTSCI,20201006T014730,250.98361,2.35037,34.11088,30.48363,2.40012
