=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 66
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-12-11 22:55:00 UTC
latitude:  69.0919738
longitude: -51.9949535
ttf:       10
nsat:      3
min snr:   38
mean snr:  41
max snr:   44
hdop:      1.2

fix kind:  DiveEnd
fix time:  2021-12-17 01:29:00 UTC
latitude:  69.0914274
longitude: -52.0022954
ttf:       200
nsat:      8
min snr:   0
mean snr:  19
max snr:   26
hdop:      1.3

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║        447.0400 │             2.7030 │        34.2060 │         190201 ║
║        447.1200 │             2.7020 │        34.2070 │         192001 ║
║        447.1200 │             2.7020 │        34.2050 │         193801 ║
║        447.1200 │             2.7020 │        34.2060 │         195601 ║
║        447.0800 │             2.7020 │        34.2030 │         197401 ║
║        447.0000 │             2.7020 │        34.2060 │         199201 ║
║        446.9200 │             2.7010 │        34.2030 │         201001 ║
║        446.8400 │             2.7010 │        34.2040 │         202801 ║
║        446.7200 │             2.7010 │        34.2030 │         204601 ║
║        446.6400 │             2.7000 │        34.2050 │         206401 ║
║        446.5600 │             2.7000 │        34.2050 │         208201 ║
║        446.4800 │             2.6990 │        34.2050 │         210001 ║
║        446.4000 │             2.6990 │        34.2050 │         211801 ║
║        446.4000 │             2.7000 │        34.2060 │         213601 ║
║        446.4000 │             2.7000 │        34.2040 │         215401 ║
║        446.4000 │             2.7000 │        34.2050 │         217201 ║
║        446.4400 │             2.6990 │        34.2050 │         219001 ║
║        446.5200 │             2.6990 │        34.2020 │         220801 ║
║        446.6000 │             2.7000 │        34.2020 │         222601 ║
║        446.6800 │             2.7020 │        34.2030 │         224401 ║
║        446.7600 │             2.7070 │        34.2060 │         226201 ║
║        446.8800 │             2.7210 │        34.2090 │         228001 ║
║        446.9600 │             2.7290 │        34.2090 │         229801 ║
║        447.0400 │             2.7320 │        34.2090 │         231601 ║
║        447.0400 │             2.7330 │        34.2110 │         233401 ║
║        447.0800 │             2.7330 │        34.2100 │         235201 ║
║        447.0400 │             2.7290 │        34.2100 │         237001 ║
║        447.0000 │             2.7360 │        34.2120 │         238801 ║
║        446.9200 │             2.7360 │        34.2110 │         240601 ║
║        446.8000 │             2.7370 │        34.2110 │         242401 ║
║        446.6800 │             2.7360 │        34.2110 │         244201 ║
║        446.5600 │             2.7350 │        34.2110 │         246001 ║
║        446.4000 │             2.7340 │        34.2120 │         247801 ║
║        446.2400 │             2.7350 │        34.2100 │         249601 ║
║        446.0800 │             2.7350 │        34.2120 │         251401 ║
║        445.9600 │             2.7370 │        34.2120 │         253201 ║
║        445.8400 │             2.7370 │        34.2140 │         255001 ║
║        445.7600 │             2.7350 │        34.2110 │         256801 ║
║        445.6800 │             2.7330 │        34.2110 │         258601 ║
║        445.7200 │             2.7330 │        34.2100 │         260401 ║
║        445.7600 │             2.7340 │        34.2110 │         262201 ║
║        445.8800 │             2.7350 │        34.2100 │         264001 ║
║        446.0400 │             2.7350 │        34.2100 │         265801 ║
║        446.2400 │             2.7360 │        34.2110 │         267601 ║
║        446.4000 │             2.7390 │        34.2110 │         269401 ║
║        446.6000 │             2.7360 │        34.2080 │         271201 ║
║        446.8000 │             2.7350 │        34.2100 │         273001 ║
║        446.9600 │             2.7350 │        34.2090 │         274801 ║
║        447.1200 │             2.7370 │        34.2100 │         276601 ║
║        447.2400 │             2.7340 │        34.2120 │         278401 ║
║        447.3200 │             2.7310 │        34.2090 │         280201 ║
║        447.3600 │             2.7310 │        34.2080 │         282001 ║
║        447.4000 │             2.7290 │        34.2060 │         283801 ║
║        447.3600 │             2.7290 │        34.2070 │         285601 ║
║        447.3200 │             2.7310 │        34.2080 │         287401 ║
║        447.2400 │             2.7300 │        34.2110 │         289201 ║
║        447.1200 │             2.7270 │        34.2100 │         291001 ║
║        447.0000 │             2.7310 │        34.2080 │         292801 ║
║        446.8400 │             2.7310 │        34.2090 │         294601 ║
║        446.7200 │             2.7290 │        34.2060 │         296401 ║
║        446.6000 │             2.7300 │        34.2100 │         298201 ║
║        446.5200 │             2.7300 │        34.2080 │         300001 ║
║        446.4400 │             2.7310 │        34.2080 │         301801 ║
║        446.4000 │             2.7300 │        34.2090 │         303601 ║
║        446.4000 │             2.7300 │        34.2080 │         305401 ║
║        446.4000 │             2.7300 │        34.2070 │         307201 ║
║        446.4400 │             2.7290 │        34.2080 │         309001 ║
║        446.5200 │             2.7280 │        34.2060 │         310801 ║
║        446.6000 │             2.7270 │        34.2050 │         312601 ║
║        446.6800 │             2.7270 │        34.2070 │         314401 ║
║        446.8000 │             2.7270 │        34.2050 │         316201 ║
║        446.8800 │             2.7260 │        34.2070 │         318001 ║
║        447.0000 │             2.7270 │        34.2030 │         319801 ║
║        447.0800 │             2.7290 │        34.2060 │         321601 ║
║        447.1200 │             2.7270 │        34.2080 │         323401 ║
║        447.1200 │             2.7260 │        34.2060 │         325201 ║
║        447.0800 │             2.7270 │        34.2060 │         327001 ║
║        447.0400 │             2.7240 │        34.2040 │         328801 ║
║        446.9200 │             2.7210 │        34.2070 │         330601 ║
║        446.8000 │             2.7240 │        34.2040 │         332401 ║
║        446.6400 │             2.7230 │        34.2050 │         334201 ║
║        446.4800 │             2.7240 │        34.2050 │         336001 ║
║        446.2800 │             2.7240 │        34.2050 │         337801 ║
║        446.1200 │             2.7250 │        34.2040 │         339601 ║
║        445.9600 │             2.7260 │        34.2050 │         341401 ║
║        445.8400 │             2.7270 │        34.2040 │         343201 ║
║        445.7200 │             2.7280 │        34.2040 │         345001 ║
║        445.6800 │             2.7270 │        34.2070 │         346801 ║
║        445.6800 │             2.7260 │        34.2050 │         348601 ║
║        445.7600 │             2.7240 │        34.2040 │         350401 ║
║        445.8800 │             2.7240 │        34.2020 │         352201 ║
║        446.0400 │             2.7250 │        34.2040 │         354001 ║
║        446.2400 │             2.7250 │        34.2020 │         355801 ║
║        446.4400 │             2.7260 │        34.2020 │         357601 ║
║        446.6400 │             2.7230 │        34.2020 │         359401 ║
║        446.8800 │             2.7220 │        34.2050 │         361201 ║
║        447.0800 │             2.7230 │        34.2030 │         363001 ║
║        447.2400 │             2.7250 │        34.2030 │         364801 ║
║        447.4000 │             2.7260 │        34.2030 │         366601 ║
║        447.4800 │             2.7270 │        34.2060 │         368401 ║
║        447.5600 │             2.7270 │        34.2040 │         370201 ║
║        447.5600 │             2.7280 │        34.2020 │         372001 ║
║        447.5200 │             2.7290 │        34.2030 │         373801 ║
║        447.4400 │             2.7300 │        34.2030 │         375601 ║
║        447.3600 │             2.7300 │        34.2020 │         377401 ║
║        447.2000 │             2.7290 │        34.2070 │         379201 ║
║        447.0800 │             2.7290 │        34.2050 │         381001 ║
║        446.9200 │             2.7290 │        34.2030 │         382801 ║
║        446.7600 │             2.7270 │        34.2050 │         384601 ║
║        446.6400 │             2.7280 │        34.2030 │         386401 ║
║        446.5200 │             2.7280 │        34.2040 │         388201 ║
║        446.4400 │             2.7270 │        34.2030 │         390001 ║
║        446.3600 │             2.7270 │        34.2030 │         391801 ║
║        446.3200 │             2.7260 │        34.2020 │         393601 ║
║        446.3200 │             2.7260 │        34.2020 │         395401 ║
║        446.3600 │             2.7250 │        34.2010 │         397201 ║
║        446.4000 │             2.7250 │        34.2010 │         399001 ║
║        446.5200 │             2.7240 │        34.2000 │         400801 ║
║        446.6400 │             2.7240 │        34.2010 │         402601 ║
║        446.7200 │             2.7220 │        34.2000 │         404401 ║
║        446.8800 │             2.7240 │        34.2010 │         406201 ║
║        446.9600 │             2.7240 │        34.2000 │         408001 ║
║        447.0800 │             2.7250 │        34.2000 │         409801 ║
║        447.1200 │             2.7250 │        34.1990 │         411601 ║
║        447.1200 │             2.7240 │        34.2020 │         413401 ║
║        447.1200 │             2.7230 │        34.1970 │         415201 ║
║        447.0800 │             2.7240 │        34.2000 │         417001 ║
║        446.9600 │             2.7220 │        34.2020 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        446.8400 │             2.7190 │        34.2020 │       2.7100 ║
║        445.5200 │             2.7160 │        34.2040 │       2.7940 ║
║        444.5200 │             2.7150 │        34.2050 │       2.7850 ║
║        443.5200 │             2.7140 │        34.2060 │       2.7150 ║
║        442.4800 │             2.7140 │        34.2070 │       2.7500 ║
║        441.4400 │             2.7120 │        34.2060 │       2.7240 ║
║        440.4000 │             2.7080 │        34.2050 │       2.7410 ║
║        439.4800 │             2.7040 │        34.2050 │       2.7630 ║
║        438.5600 │             2.7000 │        34.2050 │       2.7060 ║
║        437.5200 │             2.6990 │        34.2050 │       2.7500 ║
║        436.4400 │             2.6980 │        34.2040 │       2.6970 ║
║        435.5200 │             2.6970 │        34.2050 │       2.7520 ║
║        434.6000 │             2.6970 │        34.2040 │       2.6970 ║
║        433.5600 │             2.6930 │        34.2030 │       2.7060 ║
║        432.5200 │             2.6920 │        34.2030 │       2.7060 ║
║        431.4800 │             2.6880 │        34.2010 │       2.7150 ║
║        430.4400 │             2.6850 │        34.2010 │       2.7150 ║
║        429.5200 │             2.6840 │        34.2010 │       2.7410 ║
║        428.5600 │             2.6840 │        34.2010 │       2.6540 ║
║        427.5600 │             2.6830 │        34.2010 │       2.7500 ║
║        426.5200 │             2.6830 │        34.2010 │       2.6970 ║
║        425.4800 │             2.6820 │        34.2010 │       2.7520 ║
║        424.4800 │             2.6760 │        34.1980 │       2.6860 ║
║        423.4400 │             2.6690 │        34.2000 │       2.7190 ║
║        422.5200 │             2.6690 │        34.2010 │       2.6680 ║
║        421.6000 │             2.6680 │        34.2010 │       2.7960 ║
║        420.4800 │             2.6650 │        34.2010 │       2.7080 ║
║        419.4000 │             2.6650 │        34.2000 │       2.7410 ║
║        418.4800 │             2.6630 │        34.1990 │       2.6680 ║
║        417.5600 │             2.6620 │        34.2010 │       2.7300 ║
║        416.4400 │             2.6590 │        34.2000 │       2.7520 ║
║        415.5200 │             2.6560 │        34.1990 │       2.6830 ║
║        414.5600 │             2.6550 │        34.1980 │       2.7410 ║
║        413.4800 │             2.6540 │        34.1980 │       2.7190 ║
║        412.5200 │             2.6530 │        34.1990 │       2.8000 ║
║        411.5600 │             2.6460 │        34.1960 │       2.7410 ║
║        410.4800 │             2.6410 │        34.1950 │       2.8070 ║
║        409.4800 │             2.6380 │        34.1940 │       2.6100 ║
║        408.5600 │             2.6350 │        34.1940 │       2.6860 ║
║        407.4800 │             2.6330 │        34.1940 │       2.7300 ║
║        406.4800 │             2.6260 │        34.1890 │       2.7120 ║
║        405.5600 │             2.6150 │        34.1890 │       2.7520 ║
║        404.4400 │             2.6120 │        34.1880 │       2.6430 ║
║        403.5200 │             2.6080 │        34.1870 │       2.6830 ║
║        402.5200 │             2.6030 │        34.1870 │       2.6860 ║
║        401.5600 │             2.6010 │        34.1880 │       2.7560 ║
║        400.5600 │             2.5990 │        34.1870 │       2.7300 ║
║        399.4400 │             2.5970 │        34.1850 │       2.6760 ║
║        398.4400 │             2.5950 │        34.1850 │       2.7710 ║
║        397.5600 │             2.5940 │        34.1840 │       2.7410 ║
║        396.5200 │             2.5910 │        34.1850 │       2.6210 ║
║        395.4000 │             2.5880 │        34.1840 │       2.6240 ║
║        394.4400 │             2.5830 │        34.1840 │       2.6970 ║
║        393.4800 │             2.5830 │        34.1830 │       2.6970 ║
║        392.4800 │             2.5830 │        34.1840 │       2.6390 ║
║        391.5200 │             2.5830 │        34.1830 │       2.7560 ║
║        390.5200 │             2.5830 │        34.1850 │       2.6390 ║
║        389.5600 │             2.5830 │        34.1830 │       2.6970 ║
║        388.5600 │             2.5830 │        34.1850 │       2.6390 ║
║        387.6000 │             2.5820 │        34.1840 │       2.8870 ║
║        386.6000 │             2.5800 │        34.1840 │       2.6100 ║
║        385.6400 │             2.5780 │        34.1840 │       2.5800 ║
║        384.6400 │             2.5760 │        34.1810 │       2.6390 ║
║        383.5200 │             2.5650 │        34.1810 │       2.5880 ║
║        382.4000 │             2.5610 │        34.1800 │       2.7270 ║
║        381.4800 │             2.5580 │        34.1800 │       2.7560 ║
║        380.4800 │             2.5560 │        34.1780 │       2.6540 ║
║        379.5200 │             2.5550 │        34.1790 │       2.7120 ║
║        378.5600 │             2.5540 │        34.1780 │       2.7120 ║
║        377.4800 │             2.5530 │        34.1770 │       2.6650 ║
║        376.3600 │             2.5480 │        34.1750 │       2.5950 ║
║        375.4000 │             2.5440 │        34.1750 │       2.6100 ║
║        374.4400 │             2.5430 │        34.1740 │       2.6970 ║
║        373.4800 │             2.5430 │        34.1740 │       2.7120 ║
║        372.5200 │             2.5420 │        34.1750 │       2.5950 ║
║        371.5200 │             2.5410 │        34.1740 │       2.8290 ║
║        370.5600 │             2.5380 │        34.1730 │       2.7120 ║
║        369.6000 │             2.5370 │        34.1740 │       2.5800 ║
║        368.5200 │             2.5370 │        34.1730 │       2.6540 ║
║        367.4000 │             2.5360 │        34.1720 │       2.6100 ║
║        366.4800 │             2.5350 │        34.1710 │       2.6540 ║
║        365.4800 │             2.5320 │        34.1690 │       2.5950 ║
║        364.5600 │             2.5310 │        34.1710 │       2.6100 ║
║        363.5600 │             2.5310 │        34.1700 │       2.5800 ║
║        362.5600 │             2.5300 │        34.1720 │       2.5510 ║
║        361.4800 │             2.5290 │        34.1700 │       2.5800 ║
║        360.4400 │             2.5260 │        34.1690 │       2.6390 ║
║        359.5600 │             2.5250 │        34.1670 │       2.6760 ║
║        358.6400 │             2.5240 │        34.1680 │       2.5510 ║
║        357.6000 │             2.5230 │        34.1680 │       2.6390 ║
║        356.4800 │             2.5210 │        34.1670 │       2.5360 ║
║        355.4400 │             2.5180 │        34.1660 │       2.5660 ║
║        354.3600 │             2.5130 │        34.1650 │       2.6100 ║
║        353.3200 │             2.5100 │        34.1650 │       2.6680 ║
║        352.4400 │             2.5100 │        34.1640 │       2.5880 ║
║        351.5200 │             2.5090 │        34.1650 │       2.6240 ║
║        350.4800 │             2.5080 │        34.1650 │       2.5800 ║
║        349.4000 │             2.5070 │        34.1640 │       2.6240 ║
║        348.5600 │             2.5070 │        34.1640 │       2.5210 ║
║        347.6400 │             2.5070 │        34.1630 │       2.5360 ║
║        346.5600 │             2.5060 │        34.1630 │       2.6540 ║
║        345.4800 │             2.5060 │        34.1610 │       2.6970 ║
║        344.4400 │             2.5050 │        34.1620 │       2.5360 ║
║        343.5200 │             2.5050 │        34.1610 │       2.6320 ║
║        342.6000 │             2.5040 │        34.1610 │       2.6100 ║
║        341.5600 │             2.5000 │        34.1600 │       2.5660 ║
║        340.4400 │             2.4960 │        34.1600 │       2.5210 ║
║        339.4000 │             2.4960 │        34.1600 │       2.7120 ║
║        338.4800 │             2.4970 │        34.1600 │       2.4990 ║
║        337.6000 │             2.4960 │        34.1600 │       2.6540 ║
║        336.5200 │             2.4970 │        34.1600 │       2.5510 ║
║        335.4400 │             2.4960 │        34.1580 │       2.5800 ║
║        334.5600 │             2.4920 │        34.1590 │       2.5440 ║
║        333.6400 │             2.4900 │        34.1570 │       2.6240 ║
║        332.5600 │             2.4870 │        34.1550 │       2.5800 ║
║        331.4800 │             2.4810 │        34.1540 │       2.5360 ║
║        330.4000 │             2.4740 │        34.1540 │       2.5510 ║
║        329.5200 │             2.4670 │        34.1500 │       2.6540 ║
