=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 57
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-10-26 21:48:00 UTC
latitude:  69.0911512
longitude: -51.9677295
ttf:       0
nsat:      7
min snr:   30
mean snr:  39
max snr:   46
hdop:      0.9

fix kind:  DiveEnd
fix time:  2021-11-01 00:22:00 UTC
latitude:  69.0897767
longitude: -51.9710537
ttf:       250
nsat:      5
min snr:   0
mean snr:  31
max snr:   42
hdop:      5

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║        458.4800 │             2.6300 │        34.2030 │          55201 ║
║        458.3600 │             2.6290 │        34.2040 │          57001 ║
║        458.2800 │             2.6290 │        34.2020 │          58801 ║
║        458.1600 │             2.6280 │        34.2050 │          60601 ║
║        458.0400 │             2.6290 │        34.2030 │          62401 ║
║        457.9200 │             2.6280 │        34.2030 │          64201 ║
║        457.8400 │             2.6230 │        34.2020 │          66001 ║
║        457.7600 │             2.6240 │        34.2030 │          67801 ║
║        457.7200 │             2.6260 │        34.2030 │          69601 ║
║        457.6800 │             2.6280 │        34.2030 │          71401 ║
║        457.6800 │             2.6280 │        34.2030 │          73201 ║
║        457.6800 │             2.6250 │        34.2060 │          75001 ║
║        457.6800 │             2.6250 │        34.2020 │          76801 ║
║        457.6800 │             2.6260 │        34.2040 │          78601 ║
║        457.7200 │             2.6270 │        34.2040 │          80401 ║
║        457.7600 │             2.6270 │        34.2040 │          82201 ║
║        457.7600 │             2.6280 │        34.2030 │          84001 ║
║        457.8000 │             2.6300 │        34.2040 │          85801 ║
║        457.8000 │             2.6300 │        34.2050 │          87601 ║
║        457.8400 │             2.6310 │        34.2030 │          89401 ║
║        457.8400 │             2.6320 │        34.2020 │          91201 ║
║        457.8400 │             2.6300 │        34.2050 │          93001 ║
║        457.8000 │             2.6300 │        34.2050 │          94801 ║
║        457.7600 │             2.6290 │        34.2040 │          96601 ║
║        457.7200 │             2.6310 │        34.2040 │          98401 ║
║        457.6400 │             2.6320 │        34.2030 │         100201 ║
║        457.6000 │             2.6310 │        34.2040 │         102001 ║
║        457.5600 │             2.6330 │        34.2020 │         103801 ║
║        457.4800 │             2.6320 │        34.2050 │         105601 ║
║        457.4400 │             2.6320 │        34.2010 │         107401 ║
║        457.4400 │             2.6320 │        34.2030 │         109201 ║
║        457.4000 │             2.6320 │        34.1930 │         111001 ║
║        457.4400 │             2.6290 │        34.1970 │         112801 ║
║        457.4400 │             2.6280 │        34.1940 │         114601 ║
║        457.4800 │             2.6280 │        34.1960 │         116401 ║
║        457.5600 │             2.6290 │        34.1950 │         118201 ║
║        457.6000 │             2.6280 │        34.1970 │         120001 ║
║        457.7200 │             2.6280 │        34.1950 │         121801 ║
║        457.8400 │             2.6270 │        34.1960 │         123601 ║
║        458.0000 │             2.6250 │        34.1950 │         125401 ║
║        458.1200 │             2.6250 │        34.1930 │         127201 ║
║        458.2400 │             2.6240 │        34.1940 │         129001 ║
║        458.3600 │             2.6250 │        34.1930 │         130801 ║
║        458.4400 │             2.6270 │        34.1950 │         132601 ║
║        458.5200 │             2.6280 │        34.1940 │         134401 ║
║        458.5600 │             2.6270 │        34.1930 │         136201 ║
║        458.5600 │             2.6290 │        34.1940 │         138001 ║
║        458.5600 │             2.6290 │        34.1960 │         139801 ║
║        458.5600 │             2.6280 │        34.1970 │         141601 ║
║        458.5200 │             2.6280 │        34.2010 │         143401 ║
║        458.4800 │             2.6280 │        34.2010 │         145201 ║
║        458.4000 │             2.6270 │        34.2010 │         147001 ║
║        458.3200 │             2.6250 │        34.2000 │         148801 ║
║        458.2400 │             2.6280 │        34.1990 │         150601 ║
║        458.1600 │             2.6290 │        34.2020 │         152401 ║
║        458.0400 │             2.6290 │        34.1990 │         154201 ║
║        457.9600 │             2.6310 │        34.1980 │         156001 ║
║        457.8800 │             2.6310 │        34.2010 │         157801 ║
║        457.8000 │             2.6300 │        34.2000 │         159601 ║
║        457.7600 │             2.6300 │        34.1990 │         161401 ║
║        457.7200 │             2.6310 │        34.1980 │         163201 ║
║        457.7200 │             2.6320 │        34.1990 │         165001 ║
║        457.6800 │             2.6340 │        34.2000 │         166801 ║
║        457.6800 │             2.6330 │        34.1990 │         168601 ║
║        457.6800 │             2.6330 │        34.2000 │         170401 ║
║        457.6800 │             2.6330 │        34.2000 │         172201 ║
║        457.7200 │             2.6320 │        34.1990 │         174001 ║
║        457.7200 │             2.6320 │        34.1990 │         175801 ║
║        457.7200 │             2.6320 │        34.1990 │         177601 ║
║        457.7600 │             2.6310 │        34.2000 │         179401 ║
║        457.7600 │             2.6310 │        34.1990 │         181201 ║
║        457.8000 │             2.6310 │        34.2010 │         183001 ║
║        457.8000 │             2.6310 │        34.1980 │         184801 ║
║        457.8000 │             2.6320 │        34.1990 │         186601 ║
║        457.8000 │             2.6320 │        34.1990 │         188401 ║
║        457.7600 │             2.6310 │        34.1980 │         190201 ║
║        457.7600 │             2.6310 │        34.1990 │         192001 ║
║        457.7200 │             2.6310 │        34.1990 │         193801 ║
║        457.6800 │             2.6310 │        34.1990 │         195601 ║
║        457.6400 │             2.6300 │        34.1990 │         197401 ║
║        457.6400 │             2.6320 │        34.1960 │         199201 ║
║        457.6000 │             2.6290 │        34.2000 │         201001 ║
║        457.6000 │             2.6290 │        34.1980 │         202801 ║
║        457.6000 │             2.6260 │        34.2000 │         204601 ║
║        457.6000 │             2.6250 │        34.1970 │         206401 ║
║        457.6400 │             2.6240 │        34.1970 │         208201 ║
║        457.6800 │             2.6230 │        34.1980 │         210001 ║
║        457.7600 │             2.6230 │        34.1940 │         211801 ║
║        457.8400 │             2.6230 │        34.1960 │         213601 ║
║        457.9200 │             2.6230 │        34.1960 │         215401 ║
║        458.0400 │             2.6230 │        34.1960 │         217201 ║
║        458.1600 │             2.6230 │        34.1960 │         219001 ║
║        458.2800 │             2.6240 │        34.1980 │         220801 ║
║        458.3600 │             2.6230 │        34.1980 │         222601 ║
║        458.4400 │             2.6220 │        34.1970 │         224401 ║
║        458.4800 │             2.6230 │        34.1980 │         226201 ║
║        458.5200 │             2.6260 │        34.1940 │         228001 ║
║        458.5200 │             2.6250 │        34.1950 │         229801 ║
║        458.5200 │             2.6270 │        34.1950 │         231601 ║
║        458.5200 │             2.6270 │        34.1970 │         233401 ║
║        458.4800 │             2.6260 │        34.1970 │         235201 ║
║        458.4400 │             2.6240 │        34.1960 │         237001 ║
║        458.3600 │             2.6240 │        34.1960 │         238801 ║
║        458.2800 │             2.6230 │        34.1970 │         240601 ║
║        458.2000 │             2.6210 │        34.1940 │         242401 ║
║        458.0800 │             2.6230 │        34.1960 │         244201 ║
║        457.9600 │             2.6230 │        34.1940 │         246001 ║
║        457.8400 │             2.6220 │        34.1960 │         247801 ║
║        457.7200 │             2.6240 │        34.1920 │         249601 ║
║        457.6800 │             2.6250 │        34.1970 │         251401 ║
║        457.6000 │             2.6240 │        34.1970 │         253201 ║
║        457.5600 │             2.6250 │        34.1960 │         255001 ║
║        457.5200 │             2.6260 │        34.1960 │         256801 ║
║        457.5200 │             2.6260 │        34.1950 │         258601 ║
║        457.5200 │             2.6270 │        34.1970 │         260401 ║
║        457.5600 │             2.6270 │        34.1980 │         262201 ║
║        457.5600 │             2.6280 │        34.1960 │         264001 ║
║        457.6000 │             2.6290 │        34.1990 │         265801 ║
║        457.6400 │             2.6300 │        34.1950 │         267601 ║
║        457.7200 │             2.6280 │        34.1970 │         269401 ║
║        457.7600 │             2.6290 │        34.1950 │         271201 ║
║        457.8400 │             2.6300 │        34.1980 │         273001 ║
║        457.8800 │             2.6370 │        34.1980 │         274801 ║
║        457.9200 │             2.6330 │        34.1970 │         276601 ║
║        457.9600 │             2.6390 │        34.1950 │         278401 ║
║        457.9600 │             2.6390 │        34.1940 │         280201 ║
║        457.9600 │             2.6350 │        34.2000 │         282001 ║
║        457.9200 │             2.6340 │        34.1980 │         283801 ║
║        457.8800 │             2.6360 │        34.1970 │         285601 ║
║        457.8800 │             2.6370 │        34.1950 │         287401 ║
║        457.8000 │             2.6340 │        34.1960 │         289201 ║
║        457.7600 │             2.6320 │        34.1170 │         291001 ║
║        457.7200 │             2.6300 │        34.1960 │         292801 ║
║        457.7200 │             2.6290 │        34.1960 │         294601 ║
║        457.7200 │             2.6290 │        34.1960 │         296401 ║
║        457.7200 │             2.6280 │        34.1940 │         298201 ║
║        457.7600 │             2.6290 │        34.1960 │         300001 ║
║        457.8000 │             2.6290 │        34.1940 │         301801 ║
║        457.8800 │             2.6290 │        34.1950 │         303601 ║
║        457.9600 │             2.6290 │        34.1960 │         305401 ║
║        458.0800 │             2.6280 │        34.1940 │         307201 ║
║        458.2000 │             2.6280 │        34.1930 │         309001 ║
║        458.3600 │             2.6630 │        34.2000 │         310801 ║
║        458.4400 │             2.6710 │        34.2010 │         312601 ║
║        458.5600 │             2.6840 │        34.2090 │         314401 ║
║        458.6400 │             2.6880 │        34.2080 │         316201 ║
║        458.7200 │             2.6840 │        34.2090 │         318001 ║
║        458.7600 │             2.6770 │        34.2070 │         319801 ║
║        458.7600 │             2.6820 │        34.2040 │         321601 ║
║        458.7600 │             2.6810 │        34.2030 │         323401 ║
║        458.7200 │             2.6790 │        34.2080 │         325201 ║
║        458.6400 │             2.6670 │        34.2090 │         327001 ║
║        458.5600 │             2.6720 │        34.2040 │         328801 ║
║        458.4400 │             2.6770 │        34.2030 │         330601 ║
║        458.3200 │             2.6730 │        34.2030 │         332401 ║
║        458.2000 │             2.6710 │        34.2030 │         334201 ║
║        458.0400 │             2.6610 │        34.1990 │         336001 ║
║        457.8800 │             2.6560 │        34.2000 │         337801 ║
║        457.7600 │             2.6520 │        34.1960 │         339601 ║
║        457.6400 │             2.6500 │        34.1960 │         341401 ║
║        457.5600 │             2.6580 │        34.1980 │         343201 ║
║        457.4800 │             2.6790 │        34.2020 │         345001 ║
║        457.4000 │             2.6880 │        34.2040 │         346801 ║
║        457.4000 │             2.6910 │        34.2050 │         348601 ║
║        457.4000 │             2.6920 │        34.2060 │         350401 ║
║        457.4400 │             2.6900 │        34.2060 │         352201 ║
║        457.5200 │             2.6870 │        34.2070 │         354001 ║
║        457.6000 │             2.6850 │        34.2040 │         355801 ║
║        457.6800 │             2.6770 │        34.2060 │         357601 ║
║        457.8000 │             2.6770 │        34.2050 │         359401 ║
║        457.8800 │             2.6770 │        34.2060 │         361201 ║
║        458.0000 │             2.6780 │        34.2010 │         363001 ║
║        458.0800 │             2.6790 │        34.2010 │         364801 ║
║        458.1200 │             2.6790 │        34.2050 │         366601 ║
║        458.1600 │             2.6800 │        34.2010 │         368401 ║
║        458.2000 │             2.6730 │        34.1990 │         370201 ║
║        458.1600 │             2.6700 │        34.1990 │         372001 ║
║        458.1200 │             2.6640 │        34.1970 │         373801 ║
║        458.0400 │             2.6580 │        34.1830 │         375601 ║
║        457.9600 │             2.6540 │        34.1970 │         377401 ║
║        457.8800 │             2.6480 │        34.1970 │         379201 ║
║        457.7600 │             2.6410 │        34.1980 │         381001 ║
║        457.7200 │             2.6410 │        34.1970 │         382801 ║
║        457.6400 │             2.6410 │        34.1950 │         384601 ║
║        457.6000 │             2.6400 │        34.1930 │         386401 ║
║        457.6000 │             2.6360 │        34.1940 │         388201 ║
║        457.6000 │             2.6450 │        34.1970 │         390001 ║
║        457.6400 │             2.6530 │        34.1980 │         391801 ║
║        457.7200 │             2.6500 │        34.1960 │         393601 ║
║        457.8000 │             2.6510 │        34.1960 │         395401 ║
║        457.9200 │             2.6530 │        34.1960 │         397201 ║
║        458.0800 │             2.6560 │        34.1960 │         399001 ║
║        458.2000 │             2.6560 │        34.1970 │         400801 ║
║        458.3600 │             2.6570 │        34.1960 │         402601 ║
║        458.4800 │             2.6570 │        34.1980 │         404401 ║
║        458.6000 │             2.6530 │        34.1980 │         406201 ║
║        458.6400 │             2.6560 │        34.1980 │         408001 ║
║        458.7200 │             2.6540 │        34.1960 │         409801 ║
║        458.7200 │             2.6550 │        34.1940 │         411601 ║
║        458.6800 │             2.6540 │        34.1950 │         413401 ║
║        458.6400 │             2.6560 │        34.1980 │         415201 ║
║        458.5200 │             2.6540 │        34.1990 │         417001 ║
║        458.4400 │             2.6530 │        34.1980 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        458.3600 │             2.6540 │        34.1940 │       2.6700 ║
║        457.5600 │             2.6540 │        34.1950 │       2.7340 ║
║        456.5200 │             2.6530 │        34.2030 │       2.6970 ║
║        455.5200 │             2.6530 │        34.2040 │       2.7150 ║
║        454.4800 │             2.6530 │        34.2040 │       2.6620 ║
║        453.5200 │             2.6530 │        34.2050 │       2.6100 ║
║        452.5600 │             2.6530 │        34.2050 │       2.6180 ║
║        451.5200 │             2.6510 │        34.2050 │       2.6890 ║
║        450.4400 │             2.6480 │        34.2030 │       2.6360 ║
║        449.4800 │             2.6440 │        34.2040 │       2.6540 ║
║        448.5200 │             2.6430 │        34.2030 │       2.7590 ║
║        447.4400 │             2.6360 │        34.2030 │       2.7940 ║
║        446.4800 │             2.6340 │        34.2030 │       2.5990 ║
║        445.4800 │             2.6350 │        34.2020 │       2.6970 ║
║        444.5200 │             2.6330 │        34.2030 │       2.7190 ║
║        443.5200 │             2.6320 │        34.2050 │       2.6800 ║
║        442.4400 │             2.6330 │        34.2050 │       2.6710 ║
║        441.4800 │             2.6330 │        34.2040 │       2.7190 ║
║        440.5200 │             2.6330 │        34.2050 │       2.6890 ║
║        439.4400 │             2.6340 │        34.2030 │       2.6360 ║
║        438.4400 │             2.6320 │        34.2030 │       2.6650 ║
║        437.4400 │             2.6270 │        34.2020 │       2.6970 ║
║        436.5200 │             2.6260 │        34.2020 │       2.6970 ║
║        435.6000 │             2.6250 │        34.2050 │       2.6860 ║
║        434.5200 │             2.6240 │        34.2030 │       2.7190 ║
║        433.4800 │             2.6250 │        34.2040 │       2.7740 ║
║        432.5200 │             2.6230 │        34.2040 │       2.7410 ║
║        431.5600 │             2.6230 │        34.2030 │       2.6650 ║
║        430.4800 │             2.6220 │        34.2030 │       2.7080 ║
║        429.5200 │             2.6220 │        34.2030 │       2.6970 ║
║        428.5600 │             2.6210 │        34.2040 │       2.6320 ║
║        427.4800 │             2.6220 │        34.2020 │       2.5990 ║
║        426.4000 │             2.6210 │        34.2040 │       2.6860 ║
║        425.4800 │             2.6180 │        34.2030 │       2.6240 ║
║        424.5200 │             2.6160 │        34.2020 │       2.7300 ║
║        423.4800 │             2.6140 │        34.2030 │       2.6540 ║
║        422.5200 │             2.6100 │        34.2020 │       2.7410 ║
║        421.6000 │             2.6070 │        34.2000 │       2.6430 ║
║        420.5200 │             2.6050 │        34.2000 │       2.7410 ║
║        419.4400 │             2.6020 │        34.2000 │       2.6320 ║
║        418.4800 │             2.6000 │        34.1980 │       2.7120 ║
║        417.5600 │             2.5980 │        34.1980 │       2.6760 ║
║        416.4800 │             2.5950 │        34.1980 │       2.7520 ║
║        415.5600 │             2.5940 │        34.1980 │       2.7710 ║
║        414.6000 │             2.5910 │        34.1960 │       2.7080 ║
║        413.5200 │             2.5860 │        34.1960 │       2.7080 ║
║        412.4800 │             2.5820 │        34.1950 │       2.6430 ║
║        411.5200 │             2.5760 │        34.1940 │       2.7120 ║
║        410.5600 │             2.5750 │        34.1940 │       2.6210 ║
║        409.5600 │             2.5740 │        34.1940 │       2.6240 ║
║        408.4800 │             2.5740 │        34.1930 │       2.6540 ║
║        407.3600 │             2.5720 │        34.1930 │       2.5950 ║
║        406.4400 │             2.5680 │        34.1920 │       2.6100 ║
║        405.4800 │             2.5610 │        34.1890 │       2.6830 ║
║        404.5200 │             2.5550 │        34.1920 │       2.5950 ║
║        403.5600 │             2.5570 │        34.1890 │       2.6540 ║
║        402.4800 │             2.5520 │        34.1880 │       2.6430 ║
║        401.4000 │             2.5490 │        34.1880 │       2.7560 ║
║        400.4400 │             2.5460 │        34.1860 │       2.5950 ║
║        399.4800 │             2.5380 │        34.1850 │       2.6240 ║
║        398.5600 │             2.5330 │        34.1850 │       2.7270 ║
║        397.6000 │             2.5280 │        34.1830 │       2.6100 ║
║        396.5200 │             2.5250 │        34.1840 │       2.5990 ║
║        395.4000 │             2.5230 │        34.1850 │       2.5660 ║
║        394.4800 │             2.5230 │        34.1830 │       2.5070 ║
║        393.5200 │             2.5230 │        34.1850 │       2.6540 ║
║        392.6000 │             2.5220 │        34.1860 │       2.5510 ║
║        391.4800 │             2.5180 │        34.1840 │       2.7850 ║
║        390.4000 │             2.5170 │        34.1840 │       2.6100 ║
║        389.4000 │             2.5170 │        34.1830 │       2.5070 ║
║        388.4400 │             2.5150 │        34.1830 │       2.5800 ║
║        387.5200 │             2.5130 │        34.1820 │       2.6240 ║
║        386.5600 │             2.5110 │        34.1810 │       2.5210 ║
║        385.6400 │             2.5060 │        34.1780 │       2.5360 ║
║        384.5200 │             2.5000 │        34.1790 │       2.5660 ║
║        383.4400 │             2.4970 │        34.1780 │       2.6970 ║
║        382.5200 │             2.4960 │        34.1780 │       2.5360 ║
║        381.5600 │             2.4960 │        34.1780 │       2.5360 ║
║        380.4800 │             2.4950 │        34.1770 │       2.6320 ║
║        379.3600 │             2.4930 │        34.1770 │       2.6240 ║
║        378.4000 │             2.4920 │        34.1770 │       2.5210 ║
║        377.4400 │             2.4930 │        34.1770 │       2.5660 ║
║        376.4000 │             2.4920 │        34.1750 │       2.5070 ║
║        375.4000 │             2.4870 │        34.1750 │       2.5360 ║
║        374.5200 │             2.4810 │        34.1720 │       2.4770 ║
║        373.6400 │             2.4720 │        34.1710 │       2.5360 ║
║        372.6000 │             2.4660 │        34.1690 │       2.6390 ║
║        371.5200 │             2.4610 │        34.1680 │       2.5210 ║
║        370.4800 │             2.4490 │        34.1650 │       2.5950 ║
║        369.4000 │             2.4440 │        34.1640 │       2.5360 ║
║        368.4000 │             2.4350 │        34.1620 │       2.6830 ║
║        367.5200 │             2.4310 │        34.1590 │       2.4990 ║
║        366.6400 │             2.4300 │        34.1600 │       2.5070 ║
║        365.6000 │             2.4310 │        34.1600 │       2.6100 ║
║        364.5600 │             2.4290 │        34.1610 │       2.5660 ║
║        363.4800 │             2.4290 │        34.1600 │       2.5800 ║
║        362.4400 │             2.4250 │        34.1580 │       2.5210 ║
║        361.4000 │             2.4230 │        34.1570 │       2.6240 ║
║        360.5200 │             2.4220 │        34.1580 │       2.6540 ║
║        359.6800 │             2.4200 │        34.1570 │       2.5660 ║
║        358.6000 │             2.4200 │        34.1570 │       2.4630 ║
║        357.5600 │             2.4190 │        34.1570 │       2.5210 ║
║        356.5200 │             2.4190 │        34.1580 │       2.5510 ║
║        355.4800 │             2.4180 │        34.1570 │       2.6540 ║
║        354.4400 │             2.4180 │        34.1580 │       2.5210 ║
║        353.4000 │             2.4160 │        34.1570 │       2.5360 ║
║        352.5600 │             2.4150 │        34.1560 │       2.3450 ║
║        351.6400 │             2.4140 │        34.1560 │       2.5070 ║
║        350.6400 │             2.4110 │        34.1540 │       2.5070 ║
║        349.5600 │             2.4030 │        34.1540 │       2.4180 ║
║        348.5600 │             2.4000 │        34.1520 │       2.4630 ║
║        347.4800 │             2.3940 │        34.1520 │       2.4330 ║
║        346.4400 │             2.3890 │        34.1510 │       2.4480 ║
║        345.4000 │             2.3870 │        34.1480 │       2.5070 ║
║        344.5200 │             2.3840 │        34.1480 │       2.4330 ║
║        343.6800 │             2.3770 │        34.1450 │       2.4630 ║
║        342.6400 │             2.3710 │        34.1460 │       2.5360 ║
