=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 61
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-11-16 08:58:00 UTC
latitude:  69.093438
longitude: -51.9882407
ttf:       0
nsat:      5
min snr:   31
mean snr:  38
max snr:   42
hdop:      1

fix kind:  DiveEnd
fix time:  2021-11-21 11:35:00 UTC
latitude:  69.0931073
longitude: -51.9830195
ttf:       30
nsat:      8
min snr:   0
mean snr:  32
max snr:   44
hdop:      1

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║        459.8400 │             2.7180 │        34.2090 │         262201 ║
║        459.6000 │             2.7190 │        34.2110 │         264001 ║
║        459.4000 │             2.7190 │        34.2120 │         265801 ║
║        459.2400 │             2.7200 │        34.2140 │         267601 ║
║        459.0400 │             2.7190 │        34.2100 │         269401 ║
║        458.8800 │             2.7180 │        34.2090 │         271201 ║
║        458.7600 │             2.7190 │        34.2100 │         273001 ║
║        458.6800 │             2.7160 │        34.2110 │         274801 ║
║        458.6400 │             2.7160 │        34.2100 │         276601 ║
║        458.6400 │             2.7150 │        34.2110 │         278401 ║
║        458.7200 │             2.7160 │        34.2110 │         280201 ║
║        458.8400 │             2.7170 │        34.2090 │         282001 ║
║        458.9600 │             2.7160 │        34.2100 │         283801 ║
║        459.1200 │             2.7170 │        34.2090 │         285601 ║
║        459.2800 │             2.7170 │        34.2110 │         287401 ║
║        459.4400 │             2.7150 │        34.2090 │         289201 ║
║        459.6000 │             2.7150 │        34.2080 │         291001 ║
║        459.7200 │             2.7160 │        34.2080 │         292801 ║
║        459.8000 │             2.7140 │        34.2100 │         294601 ║
║        459.8000 │             2.7090 │        34.2060 │         296401 ║
║        459.8000 │             2.7050 │        34.2050 │         298201 ║
║        459.7200 │             2.7040 │        34.2030 │         300001 ║
║        459.5600 │             2.7030 │        34.2030 │         301801 ║
║        459.4000 │             2.7040 │        34.2050 │         303601 ║
║        459.2000 │             2.7030 │        34.2050 │         305401 ║
║        459.0000 │             2.7030 │        34.2060 │         307201 ║
║        458.7600 │             2.7040 │        34.1510 │         309001 ║
║        458.5600 │             2.7040 │        34.2070 │         310801 ║
║        458.4000 │             2.7040 │        34.2040 │         312601 ║
║        458.2800 │             2.7040 │        34.2060 │         314401 ║
║        458.2000 │             2.7070 │        34.2040 │         316201 ║
║        458.2000 │             2.7040 │        34.2040 │         318001 ║
║        458.2000 │             2.7060 │        34.2040 │         319801 ║
║        458.3200 │             2.7050 │        34.2050 │         321601 ║
║        458.4800 │             2.7080 │        34.2060 │         323401 ║
║        458.6800 │             2.7100 │        34.2060 │         325201 ║
║        458.8800 │             2.7120 │        34.2050 │         327001 ║
║        459.1600 │             2.7110 │        34.2070 │         328801 ║
║        459.4400 │             2.7100 │        34.2070 │         330601 ║
║        459.6800 │             2.7160 │        34.2070 │         332401 ║
║        459.9200 │             2.7160 │        34.2070 │         334201 ║
║        460.1600 │             2.7160 │        34.2020 │         336001 ║
║        460.3200 │             2.7140 │        34.2040 │         337801 ║
║        460.4400 │             2.7090 │        34.2050 │         339601 ║
║        460.4800 │             2.7090 │        34.2060 │         341401 ║
║        460.4400 │             2.7060 │        34.2020 │         343201 ║
║        460.4000 │             2.7020 │        34.2020 │         345001 ║
║        460.2400 │             2.7030 │        34.2000 │         346801 ║
║        460.0800 │             2.6990 │        34.1990 │         348601 ║
║        459.8800 │             2.6980 │        34.1990 │         350401 ║
║        459.6800 │             2.7030 │        34.2000 │         352201 ║
║        459.4800 │             2.7020 │        34.2000 │         354001 ║
║        459.2800 │             2.7040 │        34.2020 │         355801 ║
║        459.1200 │             2.7040 │        34.2010 │         357601 ║
║        458.9200 │             2.7080 │        34.2000 │         359401 ║
║        458.8000 │             2.7090 │        34.2030 │         361201 ║
║        458.7200 │             2.7110 │        34.2040 │         363001 ║
║        458.6400 │             2.7120 │        34.2040 │         364801 ║
║        458.6800 │             2.7120 │        34.2030 │         366601 ║
║        458.7200 │             2.7120 │        34.2050 │         368401 ║
║        458.8400 │             2.7110 │        34.2060 │         370201 ║
║        458.9600 │             2.7110 │        34.2020 │         372001 ║
║        459.1200 │             2.7120 │        34.2030 │         373801 ║
║        459.2800 │             2.7100 │        34.2000 │         375601 ║
║        459.4400 │             2.7150 │        34.2030 │         377401 ║
║        459.5600 │             2.7220 │        34.2060 │         379201 ║
║        459.6800 │             2.7270 │        34.2050 │         381001 ║
║        459.7600 │             2.7300 │        34.2040 │         382801 ║
║        459.8000 │             2.7290 │        34.2060 │         384601 ║
║        459.8000 │             2.7250 │        34.2060 │         386401 ║
║        459.6800 │             2.7210 │        34.2030 │         388201 ║
║        459.5600 │             2.7180 │        34.2060 │         390001 ║
║        459.4000 │             2.7140 │        34.2050 │         391801 ║
║        459.2000 │             2.7120 │        34.2030 │         393601 ║
║        459.0000 │             2.7130 │        34.2030 │         395401 ║
║        458.8000 │             2.7140 │        34.2020 │         397201 ║
║        458.6000 │             2.7150 │        34.2060 │         399001 ║
║        458.4400 │             2.7140 │        34.2040 │         400801 ║
║        458.3600 │             2.7150 │        34.2070 │         402601 ║
║        458.2800 │             2.7190 │        34.2060 │         404401 ║
║        458.2800 │             2.7280 │        34.2070 │         406201 ║
║        458.3200 │             2.7370 │        34.2060 │         408001 ║
║        458.4000 │             2.7470 │        34.2110 │         409801 ║
║        458.5200 │             2.7500 │        34.2100 │         411601 ║
║        458.7200 │             2.7540 │        34.2140 │         413401 ║
║        458.9600 │             2.7460 │        34.2130 │         415201 ║
║        459.2000 │             2.7430 │        34.2080 │         417001 ║
║        459.4400 │             2.7360 │        34.2090 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        459.8800 │             2.7520 │        34.2140 │       2.7570 ║
║        458.4400 │             2.7380 │        34.2180 │       2.7850 ║
║        457.4400 │             2.7350 │        34.2170 │       2.8200 ║
║        456.4400 │             2.7310 │        34.2180 │       2.8110 ║
║        455.5200 │             2.7300 │        34.2170 │       2.7080 ║
║        454.5600 │             2.7240 │        34.2150 │       2.7410 ║
║        453.5200 │             2.7190 │        34.2150 │       2.8200 ║
║        452.4800 │             2.7160 │        34.2160 │       2.7760 ║
║        451.4400 │             2.7140 │        34.2160 │       2.7940 ║
║        450.4000 │             2.7140 │        34.2170 │       2.7500 ║
║        449.4800 │             2.7140 │        34.2150 │       2.7410 ║
║        448.5200 │             2.7130 │        34.2140 │       2.7410 ║
║        447.4800 │             2.7130 │        34.2150 │       2.8550 ║
║        446.4400 │             2.7100 │        34.2150 │       2.7500 ║
║        445.5200 │             2.7070 │        34.2140 │       2.8290 ║
║        444.5200 │             2.7040 │        34.2130 │       2.7500 ║
║        443.4800 │             2.7020 │        34.2140 │       2.7850 ║
║        442.4800 │             2.7000 │        34.2110 │       2.8290 ║
║        441.4400 │             2.6980 │        34.2110 │       2.8510 ║
║        440.4800 │             2.6960 │        34.2110 │       2.7710 ║
║        439.5600 │             2.6940 │        34.2120 │       2.6860 ║
║        438.4800 │             2.6940 │        34.2120 │       2.7960 ║
║        437.5200 │             2.6920 │        34.2120 │       2.7410 ║
║        436.5600 │             2.6910 │        34.2130 │       2.7410 ║
║        435.4800 │             2.6910 │        34.2110 │       2.8400 ║
║        434.4000 │             2.6880 │        34.2110 │       2.6760 ║
║        433.4400 │             2.6850 │        34.2110 │       2.7410 ║
║        432.5200 │             2.6810 │        34.2090 │       2.7850 ║
║        431.4000 │             2.6750 │        34.2090 │       2.8400 ║
║        430.4800 │             2.6730 │        34.2080 │       2.7850 ║
║        429.5200 │             2.6700 │        34.2080 │       2.8180 ║
║        428.4400 │             2.6680 │        34.2070 │       2.8290 ║
║        427.4800 │             2.6670 │        34.2070 │       2.7710 ║
║        426.5600 │             2.6630 │        34.2060 │       2.7300 ║
║        425.4800 │             2.6610 │        34.2050 │       2.8290 ║
║        424.5200 │             2.6600 │        34.2070 │       2.7560 ║
║        423.6000 │             2.6590 │        34.2040 │       2.7190 ║
║        422.4800 │             2.6570 │        34.2040 │       2.8180 ║
║        421.5600 │             2.6570 │        34.2050 │       2.7410 ║
║        420.6000 │             2.6560 │        34.2050 │       2.7300 ║
║        419.5200 │             2.6540 │        34.2060 │       2.7190 ║
║        418.4400 │             2.6520 │        34.2040 │       2.7410 ║
║        417.4800 │             2.6470 │        34.2040 │       2.6680 ║
║        416.5200 │             2.6440 │        34.2030 │       2.7300 ║
║        415.5200 │             2.6400 │        34.2020 │       2.8000 ║
║        414.6400 │             2.6390 │        34.2010 │       2.7560 ║
║        413.5200 │             2.6370 │        34.2020 │       2.7960 ║
║        412.4400 │             2.6320 │        34.2000 │       2.8730 ║
║        411.4800 │             2.6290 │        34.2000 │       2.7120 ║
║        410.6000 │             2.6290 │        34.2010 │       2.6390 ║
║        409.6400 │             2.6280 │        34.2010 │       2.7120 ║
║        408.5200 │             2.6230 │        34.1980 │       2.7740 ║
║        407.4000 │             2.6200 │        34.1990 │       2.6680 ║
║        406.4800 │             2.6190 │        34.1980 │       2.8140 ║
║        405.4800 │             2.6170 │        34.1980 │       2.7270 ║
║        404.5600 │             2.6150 │        34.1960 │       2.6970 ║
║        403.6000 │             2.6140 │        34.1970 │       2.6240 ║
║        402.4800 │             2.6120 │        34.1970 │       2.7410 ║
║        401.3600 │             2.6080 │        34.1950 │       2.6100 ║
║        400.4400 │             2.6020 │        34.1950 │       2.6830 ║
║        399.4800 │             2.6000 │        34.1940 │       2.6830 ║
║        398.5200 │             2.5970 │        34.1930 │       2.7120 ║
║        397.6000 │             2.5900 │        34.1910 │       2.8140 ║
║        396.4800 │             2.5800 │        34.1930 │       2.6650 ║
║        395.4000 │             2.5780 │        34.1910 │       2.6830 ║
║        394.4400 │             2.5780 │        34.1900 │       2.7710 ║
║        393.4800 │             2.5760 │        34.1900 │       2.6240 ║
║        392.5600 │             2.5710 │        34.1880 │       2.5950 ║
║        391.6400 │             2.5690 │        34.1890 │       2.6680 ║
║        390.5200 │             2.5680 │        34.1890 │       2.7080 ║
║        389.4400 │             2.5670 │        34.1870 │       2.6390 ║
║        388.4800 │             2.5640 │        34.1890 │       2.7560 ║
║        387.5600 │             2.5610 │        34.1870 │       2.7120 ║
║        386.4400 │             2.5600 │        34.1860 │       2.6540 ║
║        385.4000 │             2.5570 │        34.1870 │       2.6240 ║
║        384.4400 │             2.5560 │        34.1860 │       2.7710 ║
║        383.4800 │             2.5530 │        34.1860 │       2.7710 ║
║        382.4800 │             2.5500 │        34.1840 │       2.6540 ║
║        381.4800 │             2.5470 │        34.1840 │       2.6240 ║
║        380.4000 │             2.5450 │        34.1830 │       2.5660 ║
║        379.4000 │             2.5440 │        34.1830 │       2.6100 ║
║        378.5200 │             2.5420 │        34.1830 │       2.6320 ║
║        377.6400 │             2.5400 │        34.1840 │       2.5800 ║
║        376.6000 │             2.5380 │        34.1820 │       2.6540 ║
║        375.5200 │             2.5360 │        34.1820 │       2.5800 ║
║        374.4400 │             2.5350 │        34.1810 │       2.7120 ║
