=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 52
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-10-01 07:54:00 UTC
latitude:  69.0997306
longitude: -51.9729104
ttf:       0
nsat:      9
min snr:   0
mean snr:  33
max snr:   45
hdop:      0.9

fix kind:  DiveEnd
fix time:  2021-10-06 10:26:00 UTC
latitude:  69.100839
longitude: -51.9700261
ttf:       90
nsat:      6
min snr:   0
mean snr:  34
max snr:   45
hdop:      1.4

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║        465.8000 │             2.6120 │        34.2090 │           1200 ║
║        465.7600 │             2.6070 │        34.2070 │           3000 ║
║        465.8000 │             2.6050 │        34.2080 │           4800 ║
║        465.8000 │             2.6040 │        34.2040 │           6600 ║
║        465.8800 │             2.5920 │        34.2040 │           8400 ║
║        465.9200 │             2.5830 │        34.1980 │          10200 ║
║        466.0400 │             2.6210 │        34.2140 │          12000 ║
║        466.1200 │             2.6270 │        34.2140 │          13800 ║
║        466.2400 │             2.6300 │        34.2150 │          15600 ║
║        466.3600 │             2.6290 │        34.2130 │          17400 ║
║        466.4800 │             2.6310 │        34.2140 │          19200 ║
║        466.5600 │             2.6270 │        34.2120 │          21000 ║
║        466.6800 │             2.6280 │        34.2140 │          22800 ║
║        466.8000 │             2.6330 │        34.2120 │          24600 ║
║        466.8400 │             2.6270 │        34.2110 │          26400 ║
║        466.9200 │             2.6280 │        34.2120 │          28200 ║
║        466.9600 │             2.6310 │        34.2130 │          30000 ║
║        466.9200 │             2.6280 │        34.2130 │          31800 ║
║        466.8800 │             2.6310 │        34.2130 │          33600 ║
║        466.8000 │             2.6310 │        34.2130 │          35400 ║
║        466.7200 │             2.6300 │        34.2130 │          37200 ║
║        466.6000 │             2.6250 │        34.2130 │          39000 ║
║        466.4400 │             2.6200 │        34.2110 │          40800 ║
║        466.3200 │             2.6150 │        34.2090 │          42600 ║
║        466.2000 │             2.6090 │        34.2070 │          44400 ║
║        466.0800 │             2.6090 │        34.2070 │          46200 ║
║        465.9600 │             2.6050 │        34.2070 │          48000 ║
║        465.8800 │             2.5960 │        34.2010 │          49800 ║
║        465.8000 │             2.6050 │        34.2040 │          51600 ║
║        465.7200 │             2.5940 │        34.2020 │          53400 ║
║        465.6800 │             2.5960 │        34.2050 │          55200 ║
║        465.6800 │             2.5900 │        34.2000 │          57000 ║
║        465.7200 │             2.5850 │        34.2000 │          58800 ║
║        465.7600 │             2.5860 │        34.1980 │          60600 ║
║        465.8000 │             2.5790 │        34.1970 │          62400 ║
║        465.8800 │             2.5780 │        34.1950 │          64200 ║
║        465.9600 │             2.5800 │        34.1970 │          66000 ║
║        466.0000 │             2.5800 │        34.1960 │          67800 ║
║        466.0800 │             2.5890 │        34.1990 │          69600 ║
║        466.1600 │             2.5900 │        34.1990 │          71400 ║
║        466.2000 │             2.5900 │        34.2000 │          73200 ║
║        466.2400 │             2.5900 │        34.1980 │          75000 ║
║        466.2400 │             2.5870 │        34.1990 │          76800 ║
║        466.2400 │             2.5930 │        34.2020 │          78600 ║
║        466.2000 │             2.5930 │        34.1980 │          80400 ║
║        466.1200 │             2.5880 │        34.2000 │          82200 ║
║        466.0400 │             2.6040 │        34.2030 │          84000 ║
║        465.9600 │             2.6080 │        34.2020 │          85800 ║
║        465.8400 │             2.6090 │        34.2030 │          87600 ║
║        465.7600 │             2.6090 │        34.2030 │          89400 ║
║        465.6800 │             2.6030 │        34.2020 │          91200 ║
║        465.6400 │             2.6000 │        34.2000 │          93000 ║
║        465.6000 │             2.5950 │        34.1980 │          94800 ║
║        465.6400 │             2.5790 │        34.1980 │          96600 ║
║        465.6800 │             2.5810 │        34.1980 │          98400 ║
║        465.7600 │             2.5880 │        34.1990 │         100200 ║
║        465.8400 │             2.5950 │        34.2000 │         102000 ║
║        466.0000 │             2.6010 │        34.2010 │         103800 ║
║        466.1600 │             2.6040 │        34.2050 │         105600 ║
║        466.2800 │             2.6060 │        34.2050 │         107400 ║
║        466.4400 │             2.6060 │        34.2040 │         109200 ║
║        466.6000 │             2.6040 │        34.2020 │         111000 ║
║        466.7600 │             2.6040 │        34.2020 │         112800 ║
║        466.8800 │             2.6060 │        34.2000 │         114600 ║
║        466.9600 │             2.6070 │        34.2030 │         116400 ║
║        466.9600 │             2.6060 │        34.2030 │         118200 ║
║        467.0000 │             2.6060 │        34.2010 │         120000 ║
║        466.9600 │             2.6010 │        34.2020 │         121800 ║
║        466.8800 │             2.6140 │        34.2050 │         123600 ║
║        466.8000 │             2.6090 │        34.2060 │         125400 ║
║        466.6400 │             2.6060 │        34.2010 │         127200 ║
║        466.5200 │             2.6070 │        34.2020 │         129000 ║
║        466.3600 │             2.6050 │        34.2000 │         130800 ║
║        466.2000 │             2.6040 │        34.2010 │         132600 ║
║        466.0000 │             2.6030 │        34.2040 │         134400 ║
║        465.8400 │             2.6030 │        34.2030 │         136200 ║
║        465.7200 │             2.6040 │        34.2040 │         138000 ║
║        465.6000 │             2.6040 │        34.2050 │         139800 ║
║        465.5600 │             2.6040 │        34.2050 │         141600 ║
║        465.5200 │             2.6030 │        34.2030 │         143400 ║
║        465.5200 │             2.5930 │        34.2030 │         145200 ║
║        465.5600 │             2.5890 │        34.1990 │         147000 ║
║        465.6400 │             2.5870 │        34.2000 │         148800 ║
║        465.7200 │             2.5890 │        34.2010 │         150600 ║
║        465.8400 │             2.5880 │        34.1990 │         152400 ║
║        465.9600 │             2.5880 │        34.1990 │         154200 ║
║        466.0800 │             2.5880 │        34.2000 │         156000 ║
║        466.2000 │             2.5880 │        34.2000 │         157800 ║
║        466.3200 │             2.5880 │        34.2010 │         159600 ║
║        466.4000 │             2.5880 │        34.2000 │         161400 ║
║        466.4800 │             2.5900 │        34.2000 │         163200 ║
║        466.4800 │             2.5890 │        34.2010 │         165000 ║
║        466.4800 │             2.5890 │        34.2030 │         166800 ║
║        466.4400 │             2.5940 │        34.2020 │         168600 ║
║        466.3200 │             2.5950 │        34.2000 │         170400 ║
║        466.2000 │             2.5970 │        34.1990 │         172200 ║
║        466.0800 │             2.5990 │        34.2030 │         174000 ║
║        465.9200 │             2.6010 │        34.2010 │         175800 ║
║        465.8000 │             2.5980 │        34.2020 │         177600 ║
║        465.6800 │             2.5940 │        34.2000 │         179400 ║
║        465.6000 │             2.5720 │        34.1950 │         181200 ║
║        465.6000 │             2.5920 │        34.2020 │         183000 ║
║        465.6000 │             2.5990 │        34.2040 │         184800 ║
║        465.6000 │             2.5960 │        34.2030 │         186600 ║
║        465.6800 │             2.6000 │        34.2040 │         188400 ║
║        465.7600 │             2.6020 │        34.2030 │         190200 ║
║        465.9200 │             2.6030 │        34.2050 │         192000 ║
║        466.0800 │             2.6040 │        34.2060 │         193800 ║
║        466.2800 │             2.6050 │        34.2020 │         195600 ║
║        466.5200 │             2.6000 │        34.2020 │         197400 ║
║        466.7200 │             2.5990 │        34.2020 │         199200 ║
║        466.8800 │             2.6010 │        34.2030 │         201000 ║
║        467.0400 │             2.6010 │        34.2050 │         202800 ║
║        467.1200 │             2.6040 │        34.2050 │         204600 ║
║        467.2000 │             2.6030 │        34.2030 │         206400 ║
║        467.2000 │             2.5980 │        34.2050 │         208200 ║
║        467.1600 │             2.5960 │        34.2010 │         210000 ║
║        467.1200 │             2.5960 │        34.2010 │         211800 ║
║        467.0000 │             2.5990 │        34.2050 │         213600 ║
║        466.8400 │             2.6030 │        34.2040 │         215400 ║
║        466.6400 │             2.6090 │        34.2050 │         217200 ║
║        466.4400 │             2.6080 │        34.2070 │         219000 ║
║        466.2000 │             2.6060 │        34.2040 │         220800 ║
║        466.0000 │             2.6000 │        34.2040 │         222600 ║
║        465.7600 │             2.6020 │        34.2020 │         224400 ║
║        465.6000 │             2.5960 │        34.2000 │         226200 ║
║        465.4800 │             2.6010 │        34.2020 │         228000 ║
║        465.4000 │             2.5940 │        34.2010 │         229800 ║
║        465.3600 │             2.5890 │        34.1990 │         231600 ║
║        465.4000 │             2.5860 │        34.1990 │         233400 ║
║        465.4800 │             2.5830 │        34.1970 │         235200 ║
║        465.5600 │             2.5840 │        34.1970 │         237000 ║
║        465.7200 │             2.5890 │        34.1980 │         238800 ║
║        465.8400 │             2.5890 │        34.1990 │         240600 ║
║        466.0000 │             2.5910 │        34.1990 │         242400 ║
║        466.2000 │             2.5880 │        34.1990 │         244200 ║
║        466.3600 │             2.5860 │        34.1980 │         246000 ║
║        466.5200 │             2.5780 │        34.1940 │         247800 ║
║        466.6400 │             2.5760 │        34.1930 │         249600 ║
║        466.7200 │             2.5780 │        34.1940 │         251400 ║
║        466.7600 │             2.5820 │        34.1930 │         253200 ║
║        466.7200 │             2.5770 │        34.1960 │         255000 ║
║        466.6400 │             2.5770 │        34.1930 │         256800 ║
║        466.5200 │             2.5790 │        34.1950 │         258600 ║
║        466.3600 │             2.5800 │        34.1960 │         260400 ║
║        466.1600 │             2.5770 │        34.1960 │         262200 ║
║        466.0000 │             2.5760 │        34.1940 │         264000 ║
║        465.8400 │             2.5740 │        34.1960 │         265800 ║
║        465.6800 │             2.5740 │        34.1930 │         267600 ║
║        465.5600 │             2.5800 │        34.1950 │         269400 ║
║        465.4400 │             2.5700 │        34.1920 │         271200 ║
║        465.4000 │             2.5780 │        34.1930 │         273000 ║
║        465.4000 │             2.6310 │        34.2090 │         274800 ║
║        465.4800 │             2.6350 │        34.2090 │         276600 ║
║        465.6000 │             2.6400 │        34.2110 │         278400 ║
║        465.7600 │             2.6420 │        34.2120 │         280200 ║
║        465.9600 │             2.6420 │        34.2090 │         282000 ║
║        466.1600 │             2.6390 │        34.2120 │         283800 ║
║        466.4000 │             2.6390 │        34.2100 │         285600 ║
║        466.6400 │             2.6380 │        34.2100 │         287400 ║
║        466.8400 │             2.6350 │        34.2100 │         289200 ║
║        467.0400 │             2.6350 │        34.2100 │         291000 ║
║        467.1600 │             2.6390 │        34.2060 │         292800 ║
║        467.2400 │             2.6360 │        34.2090 │         294600 ║
║        467.2800 │             2.6350 │        34.2070 │         296400 ║
║        467.2400 │             2.6280 │        34.2040 │         298200 ║
║        467.1600 │             2.6220 │        34.2000 │         300000 ║
║        467.0000 │             2.6080 │        34.2000 │         301800 ║
║        466.8000 │             2.6150 │        34.2020 │         303600 ║
║        466.6000 │             2.6090 │        34.1980 │         305400 ║
║        466.3600 │             2.6080 │        34.1970 │         307200 ║
║        466.0800 │             2.6050 │        34.1970 │         309000 ║
║        465.8400 │             2.6070 │        34.1980 │         310800 ║
║        465.6400 │             2.6040 │        34.1950 │         312600 ║
║        465.4400 │             2.6030 │        34.1950 │         314400 ║
║        465.2800 │             2.6020 │        34.1950 │         316200 ║
║        465.2000 │             2.6010 │        34.1950 │         318000 ║
║        465.1600 │             2.5960 │        34.1960 │         319800 ║
║        465.2000 │             2.6060 │        34.1980 │         321600 ║
║        465.2800 │             2.6100 │        34.1980 │         323400 ║
║        465.4000 │             2.6020 │        34.2000 │         325200 ║
║        465.6000 │             2.5960 │        34.1970 │         327000 ║
║        465.8000 │             2.5840 │        34.2080 │         328800 ║
║        466.0400 │             2.5870 │        34.1930 │         330600 ║
║        466.2400 │             2.5960 │        34.1950 │         332400 ║
║        466.4400 │             2.5970 │        34.1980 │         334200 ║
║        466.6400 │             2.6010 │        34.1960 │         336000 ║
║        466.7600 │             2.5980 │        34.1960 │         337800 ║
║        466.8800 │             2.5990 │        34.1960 │         339600 ║
║        466.9200 │             2.6040 │        34.1960 │         341400 ║
║        466.8800 │             2.6020 │        34.1970 │         343200 ║
║        466.8000 │             2.6020 │        34.1960 │         345000 ║
║        466.6800 │             2.6010 │        34.1970 │         346800 ║
║        466.4800 │             2.6020 │        34.1950 │         348600 ║
║        466.2800 │             2.6030 │        34.1950 │         350400 ║
║        466.0800 │             2.6030 │        34.1950 │         352200 ║
║        465.8800 │             2.6010 │        34.1950 │         354000 ║
║        465.6800 │             2.5990 │        34.1940 │         355800 ║
║        465.5200 │             2.5970 │        34.1920 │         357600 ║
║        465.3600 │             2.5890 │        34.1920 │         359400 ║
║        465.3200 │             2.5960 │        34.1950 │         361200 ║
║        465.2800 │             2.5960 │        34.1930 │         363000 ║
║        465.3200 │             2.6180 │        34.1970 │         364800 ║
║        465.4400 │             2.6240 │        34.2010 │         366600 ║
║        465.6000 │             2.6260 │        34.2020 │         368400 ║
║        465.8400 │             2.6270 │        34.2030 │         370200 ║
║        466.0800 │             2.6210 │        34.2010 │         372000 ║
║        466.3200 │             2.6120 │        34.1990 │         373800 ║
║        466.6000 │             2.6110 │        34.1980 │         375600 ║
║        466.8400 │             2.6110 │        34.1980 │         377400 ║
║        467.0400 │             2.6140 │        34.1970 │         379200 ║
║        467.2000 │             2.6180 │        34.2000 │         381000 ║
║        467.3200 │             2.6220 │        34.2000 │         382800 ║
║        467.3600 │             2.6240 │        34.2010 │         384600 ║
║        467.3200 │             2.6230 │        34.2000 │         386400 ║
║        467.2400 │             2.6240 │        34.2000 │         388200 ║
║        467.0400 │             2.6240 │        34.2010 │         390000 ║
║        466.8400 │             2.6180 │        34.2000 │         391800 ║
║        466.5600 │             2.6180 │        34.2010 │         393600 ║
║        466.3200 │             2.6120 │        34.1980 │         395400 ║
║        466.0400 │             2.6040 │        34.1960 │         397200 ║
║        465.7600 │             2.6060 │        34.1950 │         399000 ║
║        465.5200 │             2.6100 │        34.1960 │         400800 ║
║        465.3200 │             2.6060 │        34.1940 │         402600 ║
║        465.1600 │             2.5990 │        34.1920 │         404400 ║
║        465.0800 │             2.6110 │        34.1910 │         406200 ║
║        465.0400 │             2.6050 │        34.1960 │         408000 ║
║        465.0800 │             2.5970 │        34.1950 │         409800 ║
║        465.2000 │             2.5830 │        34.1900 │         411600 ║
║        465.3600 │             2.5720 │        34.1860 │         413400 ║
║        465.6000 │             2.5630 │        34.1820 │         415200 ║
║        465.8400 │             2.5720 │        34.1870 │         417000 ║
║        466.0800 │             2.5750 │        34.1870 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        466.5600 │             2.5730 │        34.1870 │       2.5640 ║
║        465.4800 │             2.5730 │        34.1900 │       2.5210 ║
║        464.4400 │             2.5720 │        34.1900 │       2.6320 ║
║        463.4800 │             2.5700 │        34.1910 │       2.4690 ║
║        462.5200 │             2.5660 │        34.1920 │       2.5550 ║
║        461.5200 │             2.5660 │        34.1910 │       2.5390 ║
║        460.5600 │             2.5620 │        34.1890 │       2.5550 ║
║        459.5200 │             2.5620 │        34.1900 │       2.4770 ║
║        458.4800 │             2.5610 │        34.1900 │       2.4880 ║
║        457.5200 │             2.5610 │        34.1910 │       2.5740 ║
║        456.5600 │             2.5620 │        34.1920 │       2.5550 ║
║        455.5600 │             2.5600 │        34.1920 │       2.5570 ║
║        454.5200 │             2.5590 │        34.1920 │       2.4510 ║
║        453.4800 │             2.5580 │        34.1920 │       2.4510 ║
║        452.5600 │             2.5580 │        34.1940 │       2.6210 ║
║        451.5600 │             2.5580 │        34.1930 │       2.5390 ║
║        450.4800 │             2.5570 │        34.1930 │       2.6270 ║
║        449.5200 │             2.5560 │        34.1920 │       2.6540 ║
║        448.5600 │             2.5550 │        34.1930 │       2.6010 ║
║        447.4400 │             2.5550 │        34.1930 │       2.4950 ║
║        446.4400 │             2.5560 │        34.1920 │       2.5550 ║
║        445.4400 │             2.5550 │        34.1910 │       2.6100 ║
║        444.5200 │             2.5550 │        34.1920 │       2.5660 ║
║        443.6000 │             2.5550 │        34.1910 │       2.5880 ║
║        442.5600 │             2.5540 │        34.1910 │       2.5100 ║
║        441.5200 │             2.5530 │        34.1920 │       2.5880 ║
║        440.4400 │             2.5510 │        34.1920 │       2.5550 ║
║        439.5200 │             2.5510 │        34.1910 │       2.5510 ║
║        438.5600 │             2.5520 │        34.1920 │       2.6320 ║
║        437.5200 │             2.5530 │        34.1900 │       2.5990 ║
║        436.4400 │             2.5510 │        34.1910 │       2.5550 ║
║        435.4800 │             2.5480 │        34.1930 │       2.5660 ║
║        434.5600 │             2.5470 │        34.1910 │       2.6210 ║
║        433.4800 │             2.5480 │        34.1920 │       2.5770 ║
║        432.4800 │             2.5470 │        34.1920 │       2.6540 ║
║        431.4400 │             2.5470 │        34.1920 │       2.4990 ║
║        430.4000 │             2.5460 │        34.1920 │       2.4880 ║
║        429.4800 │             2.5470 │        34.1910 │       2.6390 ║
║        428.5200 │             2.5460 │        34.1910 │       2.4770 ║
║        427.4800 │             2.5470 │        34.1920 │       2.5330 ║
║        426.4400 │             2.5460 │        34.1910 │       2.5550 ║
║        425.4800 │             2.5470 │        34.1910 │       2.5070 ║
║        424.5600 │             2.5480 │        34.1920 │       2.5330 ║
║        423.4800 │             2.5460 │        34.1910 │       2.5550 ║
║        422.4400 │             2.5450 │        34.1900 │       2.5210 ║
║        421.4800 │             2.5440 │        34.1900 │       2.4920 ║
║        420.5600 │             2.5440 │        34.1910 │       2.4880 ║
║        419.4400 │             2.5420 │        34.1910 │       2.5440 ║
║        418.4400 │             2.5420 │        34.1910 │       2.4770 ║
║        417.5600 │             2.5410 │        34.1910 │       2.4770 ║
║        416.6400 │             2.5410 │        34.1900 │       2.5660 ║
║        415.5200 │             2.5380 │        34.1880 │       2.5990 ║
║        414.4400 │             2.5370 │        34.1890 │       2.5660 ║
║        413.5200 │             2.5360 │        34.1910 │       2.5510 ║
║        412.6400 │             2.5360 │        34.1890 │       2.5660 ║
║        411.5200 │             2.5340 │        34.1890 │       2.5770 ║
║        410.4800 │             2.5270 │        34.1820 │       2.5950 ║
║        409.5600 │             2.5200 │        34.1850 │       2.5360 ║
║        408.5200 │             2.5110 │        34.1830 │       2.5660 ║
║        407.4400 │             2.4980 │        34.1800 │       2.5510 ║
║        406.5200 │             2.4930 │        34.1780 │       2.5950 ║
║        405.6000 │             2.4860 │        34.1780 │       2.4920 ║
║        404.5200 │             2.4830 │        34.1770 │       2.5550 ║
║        403.4400 │             2.4810 │        34.1770 │       2.5070 ║
║        402.5600 │             2.4810 │        34.1750 │       2.6240 ║
║        401.4800 │             2.4790 │        34.1770 │       2.5770 ║
║        400.4400 │             2.4790 │        34.1750 │       2.3890 ║
║        399.5200 │             2.4780 │        34.1770 │       2.5660 ║
║        398.4800 │             2.4780 │        34.1740 │       2.5550 ║
║        397.4400 │             2.4670 │        34.1740 │       2.5210 ║
║        396.5600 │             2.4700 │        34.1730 │       2.5800 ║
║        395.4800 │             2.4670 │        34.1730 │       2.4770 ║
║        394.4400 │             2.4660 │        34.1740 │       2.5510 ║
║        393.5600 │             2.4650 │        34.1730 │       2.6830 ║
║        392.4800 │             2.4640 │        34.1730 │       2.4880 ║
║        391.4400 │             2.4640 │        34.1730 │       2.4480 ║
║        390.5200 │             2.4620 │        34.1740 │       2.5070 ║
║        389.5600 │             2.4600 │        34.1720 │       2.4630 ║
║        388.6400 │             2.4610 │        34.1720 │       2.5070 ║
║        387.5200 │             2.4570 │        34.1720 │       2.4550 ║
║        386.3600 │             2.4550 │        34.1720 │       2.5360 ║
║        385.5200 │             2.4560 │        34.1710 │       2.6760 ║
║        384.6800 │             2.4560 │        34.1720 │       2.5800 ║
║        383.6000 │             2.4560 │        34.1710 │       2.5210 ║
║        382.6000 │             2.4540 │        34.1720 │       2.4770 ║
║        381.5600 │             2.4540 │        34.1720 │       2.5070 ║
║        380.5200 │             2.4520 │        34.1710 │       2.5510 ║
║        379.4800 │             2.4510 │        34.1690 │       2.5800 ║
║        378.4000 │             2.4490 │        34.1690 │       2.5950 ║
║        377.5600 │             2.4480 │        34.1710 │       2.4990 ║
║        376.6400 │             2.4470 │        34.1700 │       2.5510 ║
║        375.5600 │             2.4460 │        34.1670 │       2.5070 ║
║        374.4800 │             2.4450 │        34.1690 │       2.4330 ║
║        373.4000 │             2.4430 │        34.1670 │       2.4770 ║
║        372.4800 │             2.4400 │        34.1690 │       2.4990 ║
║        371.6000 │             2.4310 │        34.1650 │       2.4480 ║
║        370.5200 │             2.4280 │        34.1640 │       2.4480 ║
║        369.4400 │             2.4250 │        34.1630 │       2.5070 ║
║        368.4400 │             2.4220 │        34.1610 │       2.6100 ║
║        367.5200 │             2.4150 │        34.1600 │       2.4990 ║
║        366.6400 │             2.4120 │        34.1600 │       2.4180 ║
║        365.5600 │             2.4110 │        34.1600 │       2.4330 ║
║        364.5200 │             2.4090 │        34.1600 │       2.4630 ║
║        363.4400 │             2.4090 │        34.1590 │       2.4920 ║
║        362.4000 │             2.4080 │        34.1590 │       2.5510 ║
║        361.5200 │             2.4070 │        34.1590 │       2.5660 ║
║        360.6400 │             2.4060 │        34.1570 │       2.5360 ║
║        359.6000 │             2.4020 │        34.1570 │       2.5510 ║
║        358.5200 │             2.4010 │        34.1580 │       2.5360 ║
║        357.4800 │             2.4000 │        34.1570 │       2.5510 ║
║        356.4400 │             2.4000 │        34.1550 │       2.4630 ║
║        355.3600 │             2.3990 │        34.1580 │       2.3740 ║
║        354.5200 │             2.3970 │        34.1560 │       2.4770 ║
║        353.6000 │             2.3950 │        34.1550 │       2.4630 ║
║        352.5600 │             2.3940 │        34.1550 │       2.6240 ║
║        351.4800 │             2.3940 │        34.1530 │       2.4480 ║
║        350.4000 │             2.3920 │        34.1550 │       2.4330 ║
