=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 81
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  1980-01-06 00:00:00 UTC
latitude:  0
longitude: 0
ttf:       0
nsat:      0
min snr:   0
mean snr:  0
max snr:   0
hdop:      0

fix kind:  DiveEnd
fix time:  2022-03-03 21:32:00 UTC
latitude:  69.1098571
longitude: -51.9241312
ttf:       240
nsat:      5
min snr:   0
mean snr:  24
max snr:   37
hdop:      6.8

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1645906967 │        418.5200 │       descent ║
║ 1645907567 │        418.5200 │       descent ║
║ 1645908167 │        418.5200 │       descent ║
║ 1645908525 │        418.5200 │  descent seek ║
║ 1645908767 │        418.5200 │       descent ║
║ 1645909367 │        418.4800 │       descent ║
║ 1645909967 │        418.4800 │       descent ║
║ 1645910567 │        418.4800 │       descent ║
║ 1645911167 │        418.4800 │       descent ║
║ 1645911767 │        418.4400 │       descent ║
║ 1645912158 │        418.4400 │  descent seek ║
║ 1645912367 │        418.4400 │       descent ║
║ 1645912967 │        418.4000 │       descent ║
║ 1645913567 │        418.3600 │       descent ║
║ 1645914167 │        418.3600 │       descent ║
║ 1645914767 │        418.3200 │       descent ║
║ 1645915367 │        418.3200 │       descent ║
║ 1645915967 │        418.2800 │       descent ║
║ 1645916567 │        418.2400 │       descent ║
║ 1645917167 │        418.2400 │       descent ║
║ 1645917767 │        418.2000 │       descent ║
║ 1645918367 │        418.1600 │       descent ║
║ 1645918967 │        418.1200 │       descent ║
║ 1645919391 │        418.1200 │       descent ║
║ 1646340600 │        417.6800 │  ascent start ║
║ 1646340812 │        407.8800 │        ascent ║
║ 1646340916 │        397.8400 │        ascent ║
║ 1646340997 │        387.9200 │        ascent ║
║ 1646341078 │        377.9200 │        ascent ║
║ 1646341156 │        367.7600 │        ascent ║
║ 1646341226 │        357.7600 │        ascent ║
║ 1646341293 │        347.8800 │        ascent ║
║ 1646341356 │        337.8400 │        ascent ║
║ 1646341413 │        327.8400 │        ascent ║
║ 1646341470 │        317.8000 │        ascent ║
║ 1646341527 │        307.8400 │        ascent ║
║ 1646341583 │        297.7600 │        ascent ║
║ 1646341635 │        287.9200 │        ascent ║
║ 1646341688 │        277.8800 │        ascent ║
║ 1646341742 │        267.7200 │        ascent ║
║ 1646341792 │        257.8800 │        ascent ║
║ 1646341839 │        247.9600 │        ascent ║
║ 1646341887 │        237.9600 │        ascent ║
║ 1646341936 │        227.7600 │        ascent ║
║ 1646341984 │        217.6400 │        ascent ║
║ 1646342028 │        207.6800 │        ascent ║
║ 1646342072 │        197.6400 │        ascent ║
║ 1646342117 │        187.7600 │        ascent ║
║ 1646342161 │        177.9600 │        ascent ║
║ 1646342207 │        167.9200 │        ascent ║
║ 1646342251 │        157.8800 │        ascent ║
║ 1646342295 │        147.6800 │        ascent ║
║ 1646342340 │        137.6000 │        ascent ║
║ 1646342382 │        127.8000 │        ascent ║
║ 1646342425 │        117.8800 │        ascent ║
║ 1646342467 │        107.9600 │        ascent ║
║ 1646342511 │         97.7600 │        ascent ║
║ 1646342554 │         87.7600 │        ascent ║
║ 1646342596 │         77.9600 │        ascent ║
║ 1646342641 │         67.7600 │        ascent ║
║ 1646342685 │         57.6000 │        ascent ║
║ 1646342729 │         47.6800 │        ascent ║
║ 1646342775 │         37.6400 │        ascent ║
║ 1646342819 │         27.7600 │        ascent ║
║ 1646342862 │         17.8800 │        ascent ║
║ 1646342904 │          7.7200 │        ascent ║
║ 1646342931 │          1.8000 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        417.9200 │             2.8380 │        34.2060 │           1200 ║
║        417.8400 │             2.8380 │        34.2090 │           3000 ║
║        417.7600 │             2.8370 │        34.2090 │           4800 ║
║        417.6800 │             2.8370 │        34.2070 │           6600 ║
║        417.6000 │             2.8390 │        34.2050 │           8400 ║
║        417.5200 │             2.8390 │        34.2040 │          10200 ║
║        417.4800 │             2.8370 │        34.2070 │          12000 ║
║        417.5200 │             2.8380 │        34.2040 │          13800 ║
║        417.6000 │             2.8370 │        34.2060 │          15600 ║
║        417.7200 │             2.8370 │        34.2070 │          17400 ║
║        417.8800 │             2.8370 │        34.2060 │          19200 ║
║        418.0800 │             2.8380 │        34.2030 │          21001 ║
║        418.2800 │             2.8370 │        34.2050 │          22800 ║
║        418.4800 │             2.8370 │        34.2050 │          24600 ║
║        418.6800 │             2.8360 │        34.2050 │          26400 ║
║        418.8400 │             2.8360 │        34.2030 │          28200 ║
║        419.0000 │             2.8360 │        34.2040 │          30000 ║
║        419.0800 │             2.8350 │        34.2030 │          31800 ║
║        419.2000 │             2.8370 │        34.2050 │          33600 ║
║        419.2400 │             2.8370 │        34.2040 │          35400 ║
║        419.2400 │             2.8360 │        34.2020 │          37200 ║
║        419.2400 │             2.8360 │        34.2000 │          39000 ║
║        419.2000 │             2.8320 │        34.1970 │          40800 ║
║        419.1200 │             2.8320 │        34.1980 │          42600 ║
║        418.9600 │             2.8310 │        34.1960 │          44400 ║
║        418.8000 │             2.8330 │        34.1970 │          46200 ║
║        418.6400 │             2.8380 │        34.1990 │          48000 ║
║        418.4400 │             2.8410 │        34.2020 │          49800 ║
║        418.2800 │             2.8440 │        34.2050 │          51600 ║
║        418.1200 │             2.8450 │        34.2030 │          53400 ║
║        418.0000 │             2.8550 │        34.2080 │          55201 ║
║        417.8800 │             2.8560 │        34.2070 │          57000 ║
║        417.8400 │             2.8600 │        34.2090 │          58800 ║
║        417.8000 │             2.8630 │        34.2110 │          60600 ║
║        417.8000 │             2.8570 │        34.2100 │          62400 ║
║        417.8400 │             2.8550 │        34.2070 │          64200 ║
║        417.8800 │             2.8590 │        34.2090 │          66000 ║
║        417.9600 │             2.8520 │        34.2070 │          67800 ║
║        418.0400 │             2.8540 │        34.2040 │          69600 ║
║        418.1600 │             2.8550 │        34.1890 │          71400 ║
║        418.2400 │             2.8510 │        34.2020 │          73200 ║
║        418.3600 │             2.8500 │        34.2080 │          75000 ║
║        418.4400 │             2.8480 │        34.2080 │          76800 ║
║        418.4800 │             2.8490 │        34.2060 │          78600 ║
║        418.4800 │             2.8490 │        34.2040 │          80400 ║
║        418.4800 │             2.8480 │        34.2020 │          82200 ║
║        418.4400 │             2.8480 │        34.2020 │          84000 ║
║        418.3200 │             2.8420 │        34.2020 │          85800 ║
║        418.2000 │             2.8350 │        34.1990 │          87600 ║
║        418.0800 │             2.8350 │        34.1970 │          89401 ║
║        417.9600 │             2.8330 │        34.2000 │          91200 ║
║        417.8000 │             2.8340 │        34.2000 │          93000 ║
║        417.6400 │             2.8340 │        34.1970 │          94800 ║
║        417.5200 │             2.8360 │        34.1950 │          96600 ║
║        417.4400 │             2.8340 │        34.1970 │          98400 ║
║        417.3600 │             2.8350 │        34.1980 │         100200 ║
║        417.3600 │             2.8340 │        34.1960 │         102000 ║
║        417.3600 │             2.8350 │        34.1950 │         103800 ║
║        417.4400 │             2.8340 │        34.1960 │         105600 ║
║        417.6000 │             2.8340 │        34.1960 │         107400 ║
║        417.7600 │             2.8340 │        34.1880 │         109201 ║
║        417.9600 │             2.8350 │        34.2020 │         111000 ║
║        418.2000 │             2.8330 │        34.2020 │         112800 ║
║        418.4400 │             2.8350 │        34.1980 │         114600 ║
║        418.6400 │             2.8360 │        34.1990 │         116400 ║
║        418.8400 │             2.8380 │        34.2000 │         118200 ║
║        419.0400 │             2.8380 │        34.2010 │         120000 ║
║        419.2000 │             2.8400 │        34.1990 │         121800 ║
║        419.3200 │             2.8380 │        34.1980 │         123600 ║
║        419.4000 │             2.8400 │        34.2000 │         125400 ║
║        419.4000 │             2.8390 │        34.1970 │         127200 ║
║        419.3600 │             2.8440 │        34.1990 │         129000 ║
║        419.2400 │             2.8460 │        34.1990 │         130800 ║
║        419.1200 │             2.8390 │        34.2000 │         132600 ║
║        418.9200 │             2.8310 │        34.1910 │         134400 ║
║        418.7200 │             2.8320 │        34.1970 │         136200 ║
║        418.4800 │             2.8340 │        34.2000 │         138000 ║
║        418.2800 │             2.8460 │        34.1980 │         139800 ║
║        418.0400 │             2.8640 │        34.2060 │         141600 ║
║        417.8400 │             2.8650 │        34.2090 │         143401 ║
║        417.7200 │             2.8670 │        34.2080 │         145200 ║
║        417.6000 │             2.8700 │        34.2080 │         147000 ║
║        417.5600 │             2.8720 │        34.2070 │         148800 ║
║        417.5600 │             2.8710 │        34.2070 │         150600 ║
║        417.6000 │             2.8690 │        34.2070 │         152400 ║
║        417.6800 │             2.8680 │        34.2060 │         154200 ║
║        417.7600 │             2.8690 │        34.2090 │         156000 ║
║        417.8800 │             2.8690 │        34.2070 │         157800 ║
║        418.0400 │             2.8680 │        34.2050 │         159600 ║
║        418.1600 │             2.8700 │        34.2090 │         161400 ║
║        418.3200 │             2.8650 │        34.2070 │         163200 ║
║        418.4400 │             2.8620 │        34.2040 │         165000 ║
║        418.5600 │             2.8580 │        34.1990 │         166800 ║
║        418.6400 │             2.8530 │        34.1980 │         168600 ║
║        418.6800 │             2.8540 │        34.2050 │         170400 ║
║        418.6400 │             2.8510 │        34.1980 │         172200 ║
║        418.5600 │             2.8390 │        34.1970 │         174000 ║
║        418.4400 │             2.8430 │        34.1970 │         175800 ║
║        418.3200 │             2.8380 │        34.1950 │         177601 ║
║        418.1600 │             2.8370 │        34.1950 │         179400 ║
║        417.9600 │             2.8400 │        34.1870 │         181200 ║
║        417.8000 │             2.8400 │        34.1920 │         183000 ║
║        417.6000 │             2.8390 │        34.1910 │         184800 ║
║        417.4800 │             2.8410 │        34.1920 │         186600 ║
║        417.3600 │             2.8440 │        34.1920 │         188400 ║
║        417.3200 │             2.8540 │        34.1970 │         190200 ║
║        417.2800 │             2.8530 │        34.1780 │         192000 ║
║        417.3600 │             2.8650 │        34.1950 │         193800 ║
║        417.4800 │             2.8670 │        34.2000 │         195600 ║
║        417.6400 │             2.8640 │        34.2010 │         197401 ║
║        417.8400 │             2.8620 │        34.2020 │         199200 ║
║        418.1200 │             2.8560 │        34.2030 │         201000 ║
║        418.3600 │             2.8560 │        34.2010 │         202800 ║
║        418.6400 │             2.8530 │        34.2000 │         204600 ║
║        418.9200 │             2.8560 │        34.1990 │         206400 ║
║        419.1600 │             2.8460 │        34.1940 │         208200 ║
║        419.3200 │             2.8450 │        34.1900 │         210000 ║
║        419.4800 │             2.8450 │        34.1950 │         211800 ║
║        419.6000 │             2.8610 │        34.2010 │         213600 ║
║        419.6000 │             2.8610 │        34.2010 │         215400 ║
║        419.6000 │             2.8610 │        34.1970 │         217200 ║
║        419.4800 │             2.8610 │        34.1990 │         219000 ║
║        419.3600 │             2.8600 │        34.1990 │         220800 ║
║        419.1600 │             2.8580 │        34.1960 │         222600 ║
║        418.9200 │             2.8470 │        34.1910 │         224400 ║
║        418.6800 │             2.8550 │        34.1980 │         226200 ║
║        418.4000 │             2.8570 │        34.1980 │         228000 ║
║        418.1200 │             2.8580 │        34.1990 │         229800 ║
║        417.8800 │             2.8640 │        34.2020 │         231601 ║
║        417.6800 │             2.8680 │        34.2010 │         233400 ║
║        417.5200 │             2.8730 │        34.2050 │         235200 ║
║        417.4400 │             2.8710 │        34.2020 │         237000 ║
║        417.4000 │             2.8690 │        34.2010 │         238800 ║
║        417.4400 │             2.8700 │        34.2020 │         240600 ║
║        417.5200 │             2.8690 │        34.2010 │         242400 ║
║        417.6400 │             2.8700 │        34.1990 │         244200 ║
║        417.7600 │             2.8690 │        34.2010 │         246000 ║
║        417.9200 │             2.8690 │        34.2020 │         247800 ║
║        418.1200 │             2.8690 │        34.2030 │         249600 ║
║        418.2800 │             2.8680 │        34.2020 │         251400 ║
║        418.4800 │             2.8690 │        34.2020 │         253200 ║
║        418.6400 │             2.8680 │        34.2030 │         255000 ║
║        418.7600 │             2.8680 │        34.2010 │         256800 ║
║        418.8400 │             2.8650 │        34.2010 │         258600 ║
║        418.8400 │             2.8550 │        34.1950 │         260400 ║
║        418.7600 │             2.8610 │        34.1990 │         262200 ║
║        418.6400 │             2.8390 │        34.1950 │         264000 ║
║        418.4400 │             2.8470 │        34.1890 │         265801 ║
║        418.2400 │             2.8500 │        34.1910 │         267600 ║
║        418.0400 │             2.8470 │        34.1890 │         269400 ║
║        417.8400 │             2.8440 │        34.1890 │         271200 ║
║        417.6400 │             2.8460 │        34.1910 │         273000 ║
║        417.4800 │             2.8460 │        34.1940 │         274800 ║
║        417.3200 │             2.8470 │        34.1940 │         276600 ║
║        417.2000 │             2.8460 │        34.1950 │         278400 ║
║        417.1600 │             2.8460 │        34.1900 │         280200 ║
║        417.1600 │             2.8480 │        34.1940 │         282000 ║
║        417.2000 │             2.8460 │        34.1930 │         283800 ║
║        417.3600 │             2.8470 │        34.1940 │         285601 ║
║        417.5600 │             2.8440 │        34.1940 │         287400 ║
║        417.8400 │             2.8430 │        34.1930 │         289200 ║
║        418.1600 │             2.8410 │        34.1930 │         291000 ║
║        418.4400 │             2.8400 │        34.1910 │         292800 ║
║        418.7600 │             2.8420 │        34.1890 │         294600 ║
║        419.0000 │             2.8430 │        34.1910 │         296400 ║
║        419.2000 │             2.8420 │        34.1920 │         298200 ║
║        419.3600 │             2.8330 │        34.1900 │         300000 ║
║        419.4800 │             2.8350 │        34.1930 │         301800 ║
║        419.5600 │             2.8370 │        34.1900 │         303600 ║
║        419.5200 │             2.8370 │        34.1900 │         305400 ║
║        419.4400 │             2.8360 │        34.1900 │         307200 ║
║        419.3200 │             2.8380 │        34.1890 │         309000 ║
║        419.1200 │             2.8360 │        34.1900 │         310800 ║
║        418.8800 │             2.8380 │        34.1890 │         312600 ║
║        418.6000 │             2.8380 │        34.1900 │         314400 ║
║        418.2800 │             2.8370 │        34.1920 │         316200 ║
║        418.0000 │             2.8400 │        34.1890 │         318000 ║
║        417.7200 │             2.8370 │        34.1900 │         319801 ║
║        417.4800 │             2.8390 │        34.1870 │         321600 ║
║        417.2800 │             2.8440 │        34.1930 │         323400 ║
║        417.1600 │             2.8500 │        34.1950 │         325200 ║
║        417.1200 │             2.8520 │        34.1950 │         327000 ║
║        417.1600 │             2.8490 │        34.1960 │         328800 ║
║        417.2400 │             2.8490 │        34.1950 │         330600 ║
║        417.4000 │             2.8510 │        34.1930 │         332400 ║
║        417.5600 │             2.8480 │        34.1910 │         334200 ║
║        417.8000 │             2.8410 │        34.1930 │         336000 ║
║        418.0000 │             2.8410 │        34.1910 │         337800 ║
║        418.2400 │             2.8490 │        34.1920 │         339600 ║
║        418.4400 │             2.8480 │        34.1920 │         341400 ║
║        418.6800 │             2.8460 │        34.1920 │         343200 ║
║        418.8400 │             2.8420 │        34.1890 │         345000 ║
║        418.9600 │             2.8400 │        34.1900 │         346800 ║
║        419.0000 │             2.8380 │        34.1890 │         348600 ║
║        418.9600 │             2.8380 │        34.1870 │         350400 ║
║        418.8400 │             2.8370 │        34.1880 │         352200 ║
║        418.6800 │             2.8360 │        34.1880 │         354001 ║
║        418.4400 │             2.8370 │        34.1870 │         355800 ║
║        418.2400 │             2.8360 │        34.1890 │         357600 ║
║        418.0000 │             2.8350 │        34.1890 │         359400 ║
║        417.8000 │             2.8350 │        34.1870 │         361200 ║
║        417.6000 │             2.8350 │        34.1860 │         363000 ║
║        417.4400 │             2.8320 │        34.1850 │         364800 ║
║        417.3600 │             2.8190 │        34.1810 │         366600 ║
║        417.2800 │             2.8260 │        34.1840 │         368400 ║
║        417.2800 │             2.8290 │        34.1850 │         370200 ║
║        417.3600 │             2.8310 │        34.1860 │         372000 ║
║        417.4800 │             2.8330 │        34.1860 │         373801 ║
║        417.6800 │             2.8370 │        34.1860 │         375600 ║
║        417.9200 │             2.8360 │        34.1860 │         377400 ║
║        418.2400 │             2.8350 │        34.1880 │         379200 ║
║        418.5200 │             2.8340 │        34.1870 │         381000 ║
║        418.8800 │             2.8320 │        34.1860 │         382800 ║
║        419.1600 │             2.8340 │        34.1880 │         384600 ║
║        419.4400 │             2.8340 │        34.1850 │         386400 ║
║        419.6400 │             2.8330 │        34.1880 │         388200 ║
║        419.7600 │             2.8320 │        34.1850 │         390000 ║
║        419.8000 │             2.8310 │        34.1840 │         391800 ║
║        419.8000 │             2.8270 │        34.1840 │         393600 ║
║        419.6800 │             2.8280 │        34.1830 │         395400 ║
║        419.5600 │             2.8280 │        34.1820 │         397200 ║
║        419.3200 │             2.8300 │        34.1860 │         399000 ║
║        419.1200 │             2.8230 │        34.1820 │         400800 ║
║        418.8400 │             2.8300 │        34.1800 │         402600 ║
║        418.5200 │             2.8360 │        34.1840 │         404400 ║
║        418.2400 │             2.8390 │        34.1860 │         406200 ║
║        417.9200 │             2.8450 │        34.1880 │         408001 ║
║        417.6800 │             2.8480 │        34.1890 │         409800 ║
║        417.4400 │             2.8500 │        34.1880 │         411600 ║
║        417.2800 │             2.8540 │        34.1910 │         413400 ║
║        417.2400 │             2.8570 │        34.1920 │         415200 ║
║        417.2400 │             2.8620 │        34.1940 │         417000 ║
║        417.3600 │             2.8630 │        34.1920 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        417.6400 │             2.8630 │        34.1950 │       2.8790 ║
║        416.5200 │             2.8630 │        34.2010 │       2.9020 ║
║        415.5600 │             2.8630 │        34.2040 │       2.8460 ║
║        414.6000 │             2.8630 │        34.2050 │       3.0030 ║
║        413.6000 │             2.8630 │        34.2050 │       2.9160 ║
║        412.6000 │             2.8630 │        34.2060 │       2.8550 ║
║        411.5200 │             2.8600 │        34.2050 │       2.8290 ║
║        410.4400 │             2.8570 │        34.2050 │       2.9160 ║
║        409.4800 │             2.8550 │        34.2030 │       2.8640 ║
║        408.5200 │             2.8540 │        34.2030 │       2.9690 ║
║        407.5600 │             2.8540 │        34.2040 │       2.8990 ║
║        406.5200 │             2.8540 │        34.2030 │       2.8140 ║
║        405.4800 │             2.8540 │        34.2030 │       2.8900 ║
║        404.5200 │             2.8540 │        34.2030 │       3.0120 ║
║        403.5600 │             2.8510 │        34.2020 │       2.8810 ║
║        402.6000 │             2.8480 │        34.2010 │       2.9600 ║
║        401.5200 │             2.8480 │        34.2010 │       2.9380 ║
║        400.4800 │             2.8460 │        34.2000 │       2.9510 ║
║        399.5200 │             2.8360 │        34.1980 │       2.8550 ║
║        398.5200 │             2.8260 │        34.1970 │       2.9160 ║
║        397.4800 │             2.8200 │        34.1940 │       2.8460 ║
║        396.4800 │             2.8220 │        34.1930 │       2.9490 ║
║        395.5200 │             2.8220 │        34.1930 │       2.8620 ║
║        394.5200 │             2.8250 │        34.1950 │       2.8620 ║
║        393.5200 │             2.8230 │        34.1940 │       2.8940 ║
║        392.5200 │             2.8110 │        34.1900 │       2.8290 ║
║        391.5200 │             2.8040 │        34.1880 │       2.9050 ║
║        390.5200 │             2.8010 │        34.1870 │       2.8180 ║
║        389.5200 │             2.8010 │        34.1860 │       2.7630 ║
║        388.5200 │             2.8020 │        34.1870 │       2.9270 ║
║        387.5600 │             2.8050 │        34.1860 │       2.8070 ║
║        386.5600 │             2.8050 │        34.1860 │       2.9380 ║
║        385.5600 │             2.8060 │        34.1860 │       2.8510 ║
║        384.6000 │             2.8070 │        34.1840 │       2.8400 ║
║        383.4800 │             2.8060 │        34.1840 │       2.8110 ║
║        382.4800 │             2.8040 │        34.1810 │       2.8430 ║
║        381.5200 │             2.8000 │        34.1820 │       2.8380 ║
║        380.4000 │             2.7980 │        34.1810 │       2.8620 ║
║        379.4400 │             2.7970 │        34.1780 │       2.8620 ║
║        378.4400 │             2.7860 │        34.1750 │       2.7520 ║
║        377.4400 │             2.7850 │        34.1730 │       2.8840 ║
║        376.4800 │             2.7840 │        34.1740 │       2.9270 ║
║        375.5200 │             2.7830 │        34.1740 │       2.8400 ║
║        374.5200 │             2.7830 │        34.1730 │       2.8070 ║
║        373.5600 │             2.7810 │        34.1730 │       2.8840 ║
║        372.5200 │             2.7800 │        34.1720 │       2.8510 ║
║        371.5200 │             2.7800 │        34.1710 │       2.8180 ║
║        370.4400 │             2.7790 │        34.1710 │       2.8940 ║
║        369.4000 │             2.7780 │        34.1720 │       2.8140 ║
║        368.4000 │             2.7730 │        34.1680 │       2.8620 ║
║        367.3600 │             2.7710 │        34.1670 │       2.7710 ║
║        366.5200 │             2.7710 │        34.1680 │       2.8870 ║
║        365.4800 │             2.7730 │        34.1660 │       2.8070 ║
║        364.4800 │             2.7740 │        34.1650 │       2.7410 ║
║        363.4800 │             2.7690 │        34.1640 │       2.8070 ║
║        362.4800 │             2.7670 │        34.1620 │       2.7710 ║
║        361.4400 │             2.7640 │        34.1600 │       2.8620 ║
║        360.4400 │             2.7640 │        34.1560 │       2.7560 ║
║        359.4400 │             2.7610 │        34.1560 │       2.7740 ║
║        358.4400 │             2.7600 │        34.1550 │       2.9310 ║
║        357.4400 │             2.7590 │        34.1530 │       2.8620 ║
║        356.4000 │             2.7590 │        34.1530 │       2.8580 ║
║        355.4000 │             2.7550 │        34.1520 │       2.7850 ║
║        354.3600 │             2.7500 │        34.1500 │       2.9450 ║
║        353.5200 │             2.7460 │        34.1510 │       2.6680 ║
║        352.4800 │             2.7440 │        34.1490 │       2.7960 ║
║        351.4800 │             2.7440 │        34.1480 │       2.6970 ║
║        350.6000 │             2.7400 │        34.1470 │       2.8580 ║
║        349.5600 │             2.7320 │        34.1460 │       2.8510 ║
║        348.4800 │             2.7310 │        34.1460 │       2.7710 ║
║        347.6000 │             2.7310 │        34.1440 │       2.8140 ║
║        346.4800 │             2.7300 │        34.1440 │       2.9050 ║
║        345.4400 │             2.7300 │        34.1450 │       2.7850 ║
║        344.4800 │             2.7290 │        34.1450 │       2.7710 ║
║        343.5600 │             2.7290 │        34.1450 │       2.8580 ║
║        342.6000 │             2.7290 │        34.1440 │       2.7850 ║
║        341.5200 │             2.7300 │        34.1450 │       2.8070 ║
║        340.3600 │             2.7280 │        34.1450 │       2.8430 ║
║        339.4000 │             2.7290 │        34.1440 │       2.8430 ║
║        338.5200 │             2.7290 │        34.1450 │       2.7410 ║
║        337.6400 │             2.7280 │        34.1450 │       2.8290 ║
║        336.6000 │             2.7280 │        34.1440 │       2.8430 ║
║        335.5200 │             2.7280 │        34.1450 │       2.7850 ║
║        334.4800 │             2.7280 │        34.1450 │       2.7710 ║
║        333.4000 │             2.7270 │        34.1440 │       2.7710 ║
║        332.3200 │             2.7290 │        34.1460 │       2.8290 ║
║        331.4000 │             2.7290 │        34.1460 │       2.8730 ║
║        330.5600 │             2.7290 │        34.1480 │       2.7560 ║
║        329.5200 │             2.7300 │        34.1460 │       2.8290 ║
║        328.4800 │             2.7300 │        34.1460 │       2.7410 ║
║        327.5200 │             2.7300 │        34.1470 │       2.8000 ║
║        326.4400 │             2.7320 │        34.1470 │       2.7850 ║
║        325.4400 │             2.7310 │        34.1460 │       2.7850 ║
║        324.4000 │             2.7310 │        34.1460 │       2.7710 ║
║        323.4000 │             2.7300 │        34.1460 │       2.8430 ║
║        322.5200 │             2.7300 │        34.1470 │       2.8290 ║
║        321.6400 │             2.7270 │        34.1450 │       2.7270 ║
║        320.5600 │             2.7250 │        34.1460 │       2.8290 ║
║        319.4800 │             2.7270 │        34.1440 │       2.6540 ║
║        318.4000 │             2.7290 │        34.1450 │       2.7560 ║
║        317.4800 │             2.7290 │        34.1450 │       2.8290 ║
║        316.6000 │             2.7290 │        34.1460 │       2.8290 ║
║        315.4800 │             2.7280 │        34.1460 │       2.8140 ║
║        314.4400 │             2.7310 │        34.1480 │       2.7410 ║
║        313.4400 │             2.7350 │        34.1450 │       2.9160 ║
║        312.4000 │             2.7340 │        34.1470 │       2.8430 ║
║        311.3600 │             2.7350 │        34.1450 │       2.7850 ║
║        310.5200 │             2.7360 │        34.1470 │       2.8290 ║
║        309.6800 │             2.7350 │        34.1460 │       2.7710 ║
║        308.6000 │             2.7340 │        34.1460 │       2.8580 ║
║        307.6000 │             2.7340 │        34.1460 │       2.6390 ║
║        306.5600 │             2.7350 │        34.1450 │       2.7410 ║
║        305.5200 │             2.7360 │        34.1450 │       2.7560 ║
║        304.4800 │             2.7360 │        34.1450 │       2.7270 ║
║        303.4000 │             2.7360 │        34.1440 │       2.8430 ║
║        302.5200 │             2.7360 │        34.1450 │       2.7850 ║
║        301.5600 │             2.7350 │        34.1450 │       2.7850 ║
║        300.4000 │             2.7350 │        34.1450 │       2.8000 ║
║        299.4400 │             2.7360 │        34.1460 │       2.6540 ║
║        298.4800 │             2.7410 │        34.1480 │       2.8430 ║
║        297.6000 │             2.7430 │        34.1460 │       2.9160 ║
║        296.6000 │             2.7420 │        34.1450 │       2.7270 ║
║        295.4800 │             2.7430 │        34.1460 │       2.8000 ║
