=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 90
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2022-04-13 23:35:00 UTC
latitude:  69.1012788
longitude: -51.9364446
ttf:       30
nsat:      11
min snr:   0
mean snr:  37
max snr:   44
hdop:      0.9

fix kind:  DiveEnd
fix time:  2022-04-19 02:27:00 UTC
latitude:  69.0999399
longitude: -51.9414619
ttf:       40
nsat:      6
min snr:   0
mean snr:  34
max snr:   43
hdop:      3.4

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1650335184 │          4.8000 │        ascent ║
║ 1650335198 │          1.6800 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        471.8800 │             3.1760 │        34.2920 │           1201 ║
║        471.9600 │             3.1740 │        34.2920 │           3001 ║
║        472.0400 │             3.1790 │        34.2910 │           4801 ║
║        472.2000 │             3.1870 │        34.2930 │           6601 ║
║        472.3600 │             3.1800 │        34.2900 │           8401 ║
║        472.5600 │             3.1810 │        34.2900 │          10201 ║
║        472.7600 │             3.1750 │        34.2880 │          12001 ║
║        472.9600 │             3.1510 │        34.2820 │          13801 ║
║        473.1200 │             3.1100 │        34.2750 │          15601 ║
║        473.2800 │             3.1510 │        34.2830 │          17401 ║
║        473.4000 │             3.1120 │        34.2770 │          19201 ║
║        473.4800 │             3.1020 │        34.2680 │          21001 ║
║        473.4800 │             3.1380 │        34.2710 │          22801 ║
║        473.4000 │             3.0820 │        34.2720 │          24601 ║
║        473.3200 │             3.0820 │        34.2670 │          26401 ║
║        473.1600 │             3.1580 │        34.2780 │          28201 ║
║        472.9600 │             3.1710 │        34.2860 │          30001 ║
║        472.7600 │             3.1690 │        34.2860 │          31801 ║
║        472.5200 │             3.1770 │        34.2870 │          33601 ║
║        472.2800 │             3.1790 │        34.2900 │          35401 ║
║        472.0800 │             3.1670 │        34.2860 │          37201 ║
║        471.8800 │             3.1810 │        34.2880 │          39001 ║
║        471.7200 │             3.1970 │        34.2890 │          40801 ║
║        471.6000 │             3.2000 │        34.2900 │          42601 ║
║        471.5600 │             3.1950 │        34.2930 │          44401 ║
║        471.5600 │             3.1990 │        34.2890 │          46201 ║
║        471.6400 │             3.2040 │        34.2910 │          48001 ║
║        471.7600 │             3.2070 │        34.2910 │          49801 ║
║        471.8800 │             3.2060 │        34.2920 │          51601 ║
║        472.0800 │             3.2050 │        34.2910 │          53401 ║
║        472.2400 │             3.2040 │        34.2920 │          55201 ║
║        472.4400 │             3.2060 │        34.2880 │          57001 ║
║        472.6400 │             3.2050 │        34.2910 │          58801 ║
║        472.8400 │             3.1910 │        34.2940 │          60601 ║
║        473.0000 │             3.1930 │        34.2880 │          62401 ║
║        473.1600 │             3.1900 │        34.2880 │          64201 ║
║        473.2000 │             3.1900 │        34.2870 │          66001 ║
║        473.2400 │             3.1850 │        34.2940 │          67801 ║
║        473.2000 │             3.1840 │        34.2800 │          69601 ║
║        473.1200 │             3.1720 │        34.2960 │          71401 ║
║        473.0000 │             3.1810 │        34.2880 │          73201 ║
║        472.8400 │             3.1790 │        34.2900 │          75001 ║
║        472.6400 │             3.1900 │        34.2860 │          76801 ║
║        472.4800 │             3.2180 │        34.2830 │          78601 ║
║        472.2800 │             3.2370 │        34.2950 │          80401 ║
║        472.1200 │             3.2450 │        34.2960 │          82201 ║
║        471.9600 │             3.2550 │        34.2980 │          84001 ║
║        471.8400 │             3.2590 │        34.3000 │          85801 ║
║        471.7600 │             3.2480 │        34.3030 │          87601 ║
║        471.7600 │             3.2500 │        34.2950 │          89401 ║
║        471.8000 │             3.2580 │        34.2940 │          91201 ║
║        471.9200 │             3.2640 │        34.2980 │          93001 ║
║        472.0800 │             3.2630 │        34.3000 │          94801 ║
║        472.2800 │             3.2640 │        34.2990 │          96601 ║
║        472.4800 │             3.2640 │        34.2940 │          98401 ║
║        472.7200 │             3.2610 │        34.2650 │         100201 ║
║        472.9600 │             3.2600 │        34.2430 │         102001 ║
║        473.1600 │             3.2590 │        34.2970 │         103801 ║
║        473.3200 │             3.2570 │        34.3000 │         105601 ║
║        473.4400 │             3.2570 │        34.2960 │         107401 ║
║        473.5200 │             3.2590 │        34.2980 │         109201 ║
║        473.5200 │             3.2580 │        34.2980 │         111001 ║
║        473.4800 │             3.2540 │        34.2950 │         112801 ║
║        473.3600 │             3.2490 │        34.2960 │         114601 ║
║        473.1600 │             3.2470 │        34.2930 │         116401 ║
║        472.9600 │             3.2500 │        34.2950 │         118201 ║
║        472.7200 │             3.2530 │        34.2930 │         120001 ║
║        472.4800 │             3.2580 │        34.2960 │         121801 ║
║        472.2000 │             3.2730 │        34.3020 │         123601 ║
║        472.0000 │             3.2700 │        34.2970 │         125401 ║
║        471.8000 │             3.2680 │        34.2940 │         127201 ║
║        471.6000 │             3.2610 │        34.2940 │         129001 ║
║        471.5200 │             3.2520 │        34.2920 │         130801 ║
║        471.4400 │             3.2450 │        34.2890 │         132601 ║
║        471.4800 │             3.2420 │        34.2900 │         134401 ║
║        471.5200 │             3.2410 │        34.2890 │         136201 ║
║        471.6800 │             3.2690 │        34.2980 │         138001 ║
║        471.8400 │             3.2740 │        34.2930 │         139801 ║
║        472.0400 │             3.2730 │        34.2980 │         141601 ║
║        472.2800 │             3.2580 │        34.2950 │         143401 ║
║        472.5200 │             3.2390 │        34.2900 │         145201 ║
║        472.7600 │             3.2390 │        34.2890 │         147001 ║
║        472.9600 │             3.2370 │        34.2900 │         148801 ║
║        473.1600 │             3.2360 │        34.2910 │         150601 ║
║        473.3600 │             3.2600 │        34.2820 │         152401 ║
║        473.4400 │             3.2660 │        34.2930 │         154201 ║
║        473.4800 │             3.2600 │        34.2860 │         156001 ║
║        473.4400 │             3.2670 │        34.2940 │         157801 ║
║        473.3600 │             3.2540 │        34.2910 │         159601 ║
║        473.2000 │             3.2570 │        34.2920 │         161401 ║
║        473.0000 │             3.2540 │        34.2910 │         163201 ║
║        472.8000 │             3.2480 │        34.2890 │         165001 ║
║        472.5600 │             3.2460 │        34.2870 │         166801 ║
║        472.3600 │             3.2430 │        34.2880 │         168601 ║
║        472.1600 │             3.2390 │        34.2860 │         170401 ║
║        471.9600 │             3.2390 │        34.2860 │         172201 ║
║        471.8000 │             3.2390 │        34.2870 │         174001 ║
║        471.7200 │             3.2660 │        34.2910 │         175801 ║
║        471.6800 │             3.2700 │        34.2920 │         177601 ║
║        471.7200 │             3.2730 │        34.2910 │         179401 ║
║        471.8400 │             3.2720 │        34.2920 │         181201 ║
║        472.0000 │             3.2730 │        34.2910 │         183001 ║
║        472.2000 │             3.2710 │        34.2900 │         184801 ║
║        472.4400 │             3.2680 │        34.2900 │         186601 ║
║        472.6800 │             3.2610 │        34.2900 │         188401 ║
║        472.9200 │             3.2480 │        34.2910 │         190201 ║
║        473.1600 │             3.2470 │        34.2850 │         192001 ║
║        473.3200 │             3.2440 │        34.2830 │         193801 ║
║        473.4800 │             3.2410 │        34.2840 │         195601 ║
║        473.5600 │             3.2410 │        34.2830 │         197401 ║
║        473.6000 │             3.2390 │        34.2840 │         199201 ║
║        473.5200 │             3.2370 │        34.2840 │         201001 ║
║        473.4000 │             3.2350 │        34.2840 │         202801 ║
║        473.2400 │             3.2350 │        34.2830 │         204601 ║
║        473.0000 │             3.2350 │        34.2790 │         206401 ║
║        472.7200 │             3.2220 │        34.2730 │         208201 ║
║        472.4800 │             3.2230 │        34.2790 │         210001 ║
║        472.2000 │             3.2270 │        34.2770 │         211801 ║
║        471.9200 │             3.2100 │        34.2740 │         213601 ║
║        471.7200 │             3.2390 │        34.2830 │         215401 ║
║        471.5200 │             3.2490 │        34.2840 │         217201 ║
║        471.4000 │             3.2230 │        34.2740 │         219001 ║
║        471.3600 │             3.2410 │        34.2860 │         220801 ║
║        471.3600 │             3.2480 │        34.2820 │         222601 ║
║        471.4400 │             3.2490 │        34.2820 │         224401 ║
║        471.6000 │             3.2430 │        34.2830 │         226201 ║
║        471.8000 │             3.2390 │        34.2850 │         228001 ║
║        472.0400 │             3.2350 │        34.2820 │         229801 ║
║        472.3200 │             3.2340 │        34.2770 │         231601 ║
║        472.6000 │             3.2380 │        34.2820 │         233401 ║
║        472.8800 │             3.2430 │        34.2800 │         235201 ║
║        473.1200 │             3.1840 │        34.2750 │         237001 ║
║        473.3600 │             3.2090 │        34.2690 │         238801 ║
║        473.5600 │             3.2290 │        34.2720 │         240601 ║
║        473.6800 │             3.2130 │        34.2740 │         242401 ║
║        473.7200 │             3.1880 │        34.2660 │         244201 ║
║        473.7200 │             3.1930 │        34.2680 │         246001 ║
║        473.6000 │             3.2010 │        34.2710 │         247801 ║
║        473.4000 │             3.2050 │        34.2710 │         249601 ║
║        473.2000 │             3.1940 │        34.2680 │         251401 ║
║        472.9600 │             3.2030 │        34.2700 │         253201 ║
║        472.7200 │             3.2090 │        34.2740 │         255001 ║
║        472.4800 │             3.2160 │        34.2730 │         256801 ║
║        472.2400 │             3.2110 │        34.2730 │         258601 ║
║        472.0400 │             3.2160 │        34.2720 │         260401 ║
║        471.8400 │             3.2250 │        34.2750 │         262201 ║
║        471.7200 │             3.2550 │        34.2820 │         264001 ║
║        471.6800 │             3.2670 │        34.2830 │         265801 ║
║        471.7200 │             3.2700 │        34.2820 │         267601 ║
║        471.8000 │             3.2680 │        34.2810 │         269401 ║
║        471.9600 │             3.2630 │        34.2800 │         271201 ║
║        472.1600 │             3.2540 │        34.2830 │         273001 ║
║        472.4000 │             3.2490 │        34.2790 │         274801 ║
║        472.6400 │             3.2610 │        34.2790 │         276601 ║
║        472.8800 │             3.2520 │        34.2800 │         278401 ║
║        473.1200 │             3.2510 │        34.2800 │         280201 ║
║        473.3200 │             3.2540 │        34.2760 │         282001 ║
║        473.4800 │             3.2510 │        34.2770 │         283801 ║
║        473.6000 │             3.2510 │        34.2760 │         285601 ║
║        473.6400 │             3.2450 │        34.2750 │         287401 ║
║        473.6000 │             3.2400 │        34.2760 │         289201 ║
║        473.4400 │             3.2390 │        34.2760 │         291001 ║
║        473.2800 │             3.2400 │        34.2770 │         292801 ║
║        473.0000 │             3.2420 │        34.2740 │         294601 ║
║        472.7600 │             3.2380 │        34.2740 │         296401 ║
║        472.4400 │             3.2060 │        34.2670 │         298201 ║
║        472.1600 │             3.2140 │        34.2700 │         300001 ║
║        471.9200 │             3.2490 │        34.2760 │         301801 ║
║        471.6800 │             3.2560 │        34.2800 │         303601 ║
║        471.5200 │             3.2590 │        34.2760 │         305401 ║
║        471.3600 │             3.2540 │        34.2780 │         307201 ║
║        471.3200 │             3.2450 │        34.2720 │         309001 ║
║        471.3200 │             3.2550 │        34.2740 │         310801 ║
║        471.4400 │             3.2590 │        34.2770 │         312601 ║
║        471.6000 │             3.2590 │        34.2800 │         314401 ║
║        471.8000 │             3.2500 │        34.2760 │         316201 ║
║        472.0800 │             3.2470 │        34.2770 │         318001 ║
║        472.3600 │             3.2460 │        34.2720 │         319801 ║
║        472.6400 │             3.2100 │        34.2770 │         321601 ║
║        472.9600 │             3.1770 │        34.2580 │         323401 ║
║        473.2400 │             3.2250 │        34.2630 │         325201 ║
║        473.4800 │             3.2370 │        34.2700 │         327001 ║
║        473.6800 │             3.2320 │        34.2690 │         328801 ║
║        473.8400 │             3.2210 │        34.2700 │         330601 ║
║        473.8800 │             3.2080 │        34.2680 │         332401 ║
║        473.8800 │             3.1970 │        34.2650 │         334201 ║
║        473.7600 │             3.2780 │        34.2750 │         336001 ║
║        473.6000 │             3.2700 │        34.2770 │         337801 ║
║        473.3600 │             3.2870 │        34.2770 │         339601 ║
║        473.1200 │             3.2820 │        34.2760 │         341401 ║
║        472.8400 │             3.2680 │        34.2770 │         343201 ║
║        472.6000 │             3.2490 │        34.2730 │         345001 ║
║        472.3600 │             3.2310 │        34.2720 │         346801 ║
║        472.1200 │             3.2550 │        34.2780 │         348601 ║
║        471.9200 │             3.2740 │        34.2840 │         350401 ║
║        471.8000 │             3.2770 │        34.2800 │         352201 ║
║        471.7200 │             3.2850 │        34.2780 │         354001 ║
║        471.7200 │             3.2870 │        34.2800 │         355801 ║
║        471.7600 │             3.2890 │        34.2790 │         357601 ║
║        471.9200 │             3.2840 │        34.2800 │         359401 ║
║        472.1200 │             3.2900 │        34.2780 │         361201 ║
║        472.3200 │             3.3020 │        34.2710 │         363001 ║
║        472.5600 │             3.2910 │        34.2810 │         364801 ║
║        472.8000 │             3.2890 │        34.2810 │         366601 ║
║        473.0400 │             3.2840 │        34.2790 │         368401 ║
║        473.2400 │             3.2760 │        34.2770 │         370201 ║
║        473.4000 │             3.2810 │        34.2710 │         372001 ║
║        473.5200 │             3.2710 │        34.2790 │         373801 ║
║        473.5600 │             3.2640 │        34.2780 │         375601 ║
║        473.5200 │             3.2610 │        34.2750 │         377401 ║
║        473.4400 │             3.2590 │        34.2740 │         379201 ║
║        473.2400 │             3.2570 │        34.2690 │         381001 ║
║        473.0000 │             3.2820 │        34.2760 │         382801 ║
║        472.7600 │             3.2870 │        34.2750 │         384601 ║
║        472.4400 │             3.2910 │        34.2760 │         386401 ║
║        472.2000 │             3.2930 │        34.2780 │         388201 ║
║        471.9200 │             3.2930 │        34.2780 │         390001 ║
║        471.6800 │             3.2950 │        34.2810 │         391801 ║
║        471.5200 │             3.3010 │        34.2760 │         393601 ║
║        471.3600 │             3.2990 │        34.2760 │         395401 ║
║        471.2800 │             3.2960 │        34.2740 │         397201 ║
║        471.2800 │             3.2980 │        34.2780 │         399001 ║
║        471.4000 │             3.3000 │        34.2760 │         400801 ║
║        471.5600 │             3.2950 │        34.2780 │         402601 ║
║        471.7600 │             3.2920 │        34.2750 │         404401 ║
║        472.0400 │             3.2880 │        34.2750 │         406201 ║
║        472.3200 │             3.2890 │        34.2710 │         408001 ║
║        472.6000 │             3.2760 │        34.2720 │         409801 ║
║        472.9200 │             3.2730 │        34.2720 │         411601 ║
║        473.2000 │             3.2740 │        34.2620 │         413401 ║
║        473.4800 │             3.2660 │        34.2700 │         415201 ║
║        473.6800 │             3.2680 │        34.2710 │         417001 ║
║        473.8400 │             3.2740 │        34.2720 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        474.0400 │             3.2730 │        34.2750 │       3.3050 ║
║        473.6000 │             3.2720 │        34.2750 │       3.3250 ║
║        472.5200 │             3.2710 │        34.2780 │       3.3310 ║
║        471.4800 │             3.2690 │        34.2780 │       3.3390 ║
║        470.4800 │             3.2670 │        34.2790 │       3.2910 ║
║        469.5200 │             3.2650 │        34.2790 │       3.2820 ║
║        468.5200 │             3.2600 │        34.2780 │       3.3140 ║
║        467.5600 │             3.2510 │        34.2790 │       3.2290 ║
║        466.6000 │             3.2490 │        34.2790 │       3.2550 ║
║        465.6000 │             3.2460 │        34.2810 │       3.2290 ║
║        464.5600 │             3.2440 │        34.2790 │       3.3930 ║
║        463.5600 │             3.2390 │        34.2800 │       3.2380 ║
║        462.5600 │             3.2400 │        34.2800 │       3.2460 ║
║        461.5600 │             3.2390 │        34.2810 │       3.3240 ║
║        460.5600 │             3.2440 │        34.2820 │       3.2900 ║
║        459.5200 │             3.2440 │        34.2810 │       3.3760 ║
║        458.5200 │             3.2430 │        34.2820 │       3.3240 ║
║        457.5200 │             3.2430 │        34.2810 │       3.2720 ║
║        456.5200 │             3.2430 │        34.2820 │       3.2810 ║
║        455.4800 │             3.2420 │        34.2820 │       3.2120 ║
║        454.4800 │             3.2430 │        34.2820 │       3.2640 ║
║        453.4400 │             3.2430 │        34.2820 │       3.3070 ║
║        452.5200 │             3.2420 │        34.2830 │       3.2750 ║
║        451.6000 │             3.2430 │        34.2820 │       3.3070 ║
║        450.5600 │             3.2440 │        34.2820 │       3.2210 ║
║        449.5200 │             3.2450 │        34.2830 │       3.3420 ║
║        448.5200 │             3.2460 │        34.2820 │       3.2380 ║
║        447.5200 │             3.2450 │        34.2820 │       3.3070 ║
║        446.4800 │             3.2430 │        34.2830 │       3.2210 ║
║        445.4000 │             3.2440 │        34.2830 │       3.2100 ║
║        444.4000 │             3.2460 │        34.2840 │       3.2530 ║
║        443.4400 │             3.2500 │        34.2850 │       3.3500 ║
║        442.4400 │             3.2530 │        34.2860 │       3.2210 ║
║        441.4800 │             3.2650 │        34.2860 │       3.2310 ║
║        440.5200 │             3.2660 │        34.2850 │       3.2640 ║
║        439.5200 │             3.2650 │        34.2870 │       3.1990 ║
║        438.5200 │             3.2690 │        34.2870 │       3.1880 ║
║        437.5200 │             3.2670 │        34.2880 │       3.1340 ║
║        436.5200 │             3.2660 │        34.2880 │       3.2850 ║
║        435.5200 │             3.2660 │        34.2870 │       3.4260 ║
║        434.5200 │             3.2680 │        34.2880 │       3.2530 ║
║        433.5600 │             3.2710 │        34.2880 │       3.3500 ║
║        432.6000 │             3.2700 │        34.2880 │       3.2310 ║
║        431.6000 │             3.2700 │        34.2880 │       3.2530 ║
║        430.5200 │             3.2700 │        34.2890 │       3.2810 ║
║        429.4400 │             3.2740 │        34.2880 │       3.2310 ║
║        428.4400 │             3.2440 │        34.2810 │       3.3180 ║
║        427.4400 │             3.2270 │        34.2830 │       3.1880 ║
║        426.4800 │             3.2170 │        34.2810 │       3.2640 ║
║        425.4800 │             3.2140 │        34.2800 │       3.1880 ║
║        424.5200 │             3.2160 │        34.2800 │       3.2960 ║
║        423.5200 │             3.2150 │        34.2780 │       3.1770 ║
║        422.5600 │             3.2130 │        34.2780 │       3.2850 ║
║        421.5200 │             3.2070 │        34.2770 │       3.3180 ║
║        420.5600 │             3.2050 │        34.2780 │       3.2350 ║
║        419.5600 │             3.2050 │        34.2770 │       3.2850 ║
║        418.4400 │             3.2040 │        34.2770 │       3.1770 ║
║        417.5200 │             3.2050 │        34.2770 │       3.3650 ║
║        416.5200 │             3.2050 │        34.2780 │       3.2100 ║
║        415.5200 │             3.2040 │        34.2780 │       3.2930 ║
║        414.5200 │             3.2050 │        34.2780 │       3.1770 ║
║        413.5200 │             3.2050 │        34.2770 │       3.2490 ║
║        412.5200 │             3.2050 │        34.2780 │       3.2960 ║
║        411.5200 │             3.2050 │        34.2780 │       3.1630 ║
║        410.5200 │             3.2040 │        34.2780 │       3.2100 ║
║        409.5200 │             3.2020 │        34.2770 │       3.4360 ║
║        408.4800 │             3.1970 │        34.2760 │       3.3180 ║
║        407.4400 │             3.1900 │        34.2760 │       3.0900 ║
║        406.4400 │             3.1860 │        34.2760 │       3.2210 ║
║        405.4000 │             3.1850 │        34.2760 │       3.2210 ║
║        404.5600 │             3.1870 │        34.2770 │       3.2930 ║
║        403.5200 │             3.1960 │        34.2770 │       3.1560 ║
║        402.5200 │             3.1920 │        34.2740 │       3.2210 ║
║        401.4800 │             3.1820 │        34.2720 │       3.1990 ║
║        400.4800 │             3.1680 │        34.2700 │       3.2640 ║
║        399.4800 │             3.1590 │        34.2710 │       3.1660 ║
║        398.4800 │             3.1550 │        34.2700 │       3.2780 ║
║        397.4400 │             3.1510 │        34.2680 │       3.2100 ║
║        396.4800 │             3.1390 │        34.2670 │       3.1770 ║
║        395.4400 │             3.1320 │        34.2680 │       3.1990 ║
║        394.4400 │             3.1280 │        34.2660 │       3.2210 ║
║        393.5600 │             3.1250 │        34.2660 │       3.2780 ║
║        392.5600 │             3.1170 │        34.2640 │       3.1770 ║
║        391.4400 │             3.1030 │        34.2620 │       3.1920 ║
║        390.5200 │             3.0990 │        34.2620 │       3.3070 ║
║        389.5600 │             3.0960 │        34.2610 │       3.2060 ║
║        388.6000 │             3.0930 │        34.2620 │       3.2210 ║
║        387.6400 │             3.0710 │        34.2560 │       3.1630 ║
║        386.5200 │             3.0570 │        34.2570 │       3.2640 ║
║        385.3600 │             3.0480 │        34.2530 │       3.1050 ║
║        384.4000 │             3.0300 │        34.2510 │       3.1190 ║
║        383.4400 │             3.0220 │        34.2480 │       3.0900 ║
║        382.4800 │             3.0140 │        34.2490 │       3.1920 ║
║        381.4800 │             3.0120 │        34.2470 │       3.2350 ║
║        380.5200 │             2.9990 │        34.2460 │       3.0760 ║
║        379.5200 │             2.9960 │        34.2440 │       3.0320 ║
║        378.5600 │             2.9940 │        34.2450 │       3.1770 ║
║        377.6000 │             2.9920 │        34.2430 │       3.1920 ║
║        376.4400 │             2.9890 │        34.2430 │       3.1340 ║
║        375.4800 │             2.9880 │        34.2430 │       3.0900 ║
║        374.4800 │             2.9850 │        34.2410 │       3.0900 ║
║        373.3600 │             2.9790 │        34.2400 │       2.9890 ║
║        372.3600 │             2.9720 │        34.2360 │       3.2210 ║
║        371.4000 │             2.9550 │        34.2380 │       3.1770 ║
║        370.4400 │             2.9490 │        34.2350 │       2.9740 ║
║        369.4800 │             2.9380 │        34.2320 │       3.1630 ║
║        368.4800 │             2.9170 │        34.2300 │       3.0900 ║
║        367.5200 │             2.9080 │        34.2300 │       3.0900 ║
║        366.5200 │             2.9020 │        34.2270 │       3.0900 ║
║        365.5600 │             2.8960 │        34.2250 │       3.0320 ║
║        364.5600 │             2.8880 │        34.2240 │       3.0610 ║
║        363.6000 │             2.8830 │        34.2230 │       3.0610 ║
║        362.6000 │             2.8760 │        34.2200 │       3.0030 ║
