=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 84
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  1980-01-06 00:00:00 UTC
latitude:  0
longitude: 0
ttf:       0
nsat:      0
min snr:   0
mean snr:  0
max snr:   0
hdop:      0

fix kind:  DiveEnd
fix time:  1980-01-06 00:00:00 UTC
latitude:  0
longitude: 0
ttf:       0
nsat:      0
min snr:   0
mean snr:  0
max snr:   0
hdop:      0

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1647245061 │        499.8000 │       descent ║
║ 1647245661 │        499.8400 │       descent ║
║ 1647246261 │        499.8800 │       descent ║
║ 1647246861 │        499.9200 │       descent ║
║ 1647247461 │        500.0000 │       descent ║
║ 1647248061 │        500.0000 │       descent ║
║ 1647248661 │        500.0400 │       descent ║
║ 1647248838 │        500.0800 │       descent ║
║ 1647670046 │        498.6400 │  ascent start ║
║ 1647670249 │        488.8400 │        ascent ║
║ 1647670346 │        478.9200 │        ascent ║
║ 1647670428 │        468.8800 │        ascent ║
║ 1647670502 │        458.7600 │        ascent ║
║ 1647670575 │        448.7600 │        ascent ║
║ 1647670641 │        438.8400 │        ascent ║
║ 1647670705 │        428.8000 │        ascent ║
║ 1647670770 │        419.0000 │        ascent ║
║ 1647670830 │        408.7200 │        ascent ║
║ 1647670888 │        398.8800 │        ascent ║
║ 1647670945 │        388.8800 │        ascent ║
║ 1647671002 │        378.6800 │        ascent ║
║ 1647671054 │        368.7600 │        ascent ║
║ 1647671106 │        358.9200 │        ascent ║
║ 1647671160 │        348.8400 │        ascent ║
║ 1647671212 │        338.9600 │        ascent ║
║ 1647671262 │        328.9200 │        ascent ║
║ 1647671312 │        318.6800 │        ascent ║
║ 1647671361 │        308.8000 │        ascent ║
║ 1647671410 │        298.9600 │        ascent ║
║ 1647671458 │        288.9200 │        ascent ║
║ 1647671504 │        278.8000 │        ascent ║
║ 1647671548 │        269.0000 │        ascent ║
║ 1647671594 │        258.8400 │        ascent ║
║ 1647671640 │        248.7600 │        ascent ║
║ 1647671686 │        238.6800 │        ascent ║
║ 1647671732 │        228.8000 │        ascent ║
║ 1647671778 │        218.6000 │        ascent ║
║ 1647671821 │        208.8000 │        ascent ║
║ 1647671863 │        198.9200 │        ascent ║
║ 1647671907 │        188.7200 │        ascent ║
║ 1647671950 │        178.9200 │        ascent ║
║ 1647671992 │        168.9600 │        ascent ║
║ 1647672037 │        158.6400 │        ascent ║
║ 1647672077 │        148.9600 │        ascent ║
║ 1647672120 │        138.9600 │        ascent ║
║ 1647672162 │        128.7600 │        ascent ║
║ 1647672205 │        118.7600 │        ascent ║
║ 1647672247 │        108.7600 │        ascent ║
║ 1647672291 │         98.6400 │        ascent ║
║ 1647672334 │         88.8400 │        ascent ║
║ 1647672378 │         78.7200 │        ascent ║
║ 1647672422 │         68.6800 │        ascent ║
║ 1647672467 │         58.7600 │        ascent ║
║ 1647672511 │         48.8800 │        ascent ║
║ 1647672555 │         38.8400 │        ascent ║
║ 1647672599 │         29.0000 │        ascent ║
║ 1647672645 │         18.7200 │        ascent ║
║ 1647672689 │          8.7600 │        ascent ║
║ 1647672723 │          1.5200 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        499.9600 │             2.8760 │        34.2200 │           1201 ║
║        500.0400 │             2.8760 │        34.2180 │           3001 ║
║        500.0800 │             2.8770 │        34.2200 │           4801 ║
║        500.0400 │             2.8750 │        34.2180 │           6601 ║
║        500.0000 │             2.8750 │        34.2180 │           8401 ║
║        499.9200 │             2.8740 │        34.2170 │          10201 ║
║        499.8000 │             2.8700 │        34.2190 │          12001 ║
║        499.6400 │             2.8660 │        34.2170 │          13801 ║
║        499.4800 │             2.8650 │        34.2160 │          15601 ║
║        499.3200 │             2.8640 │        34.2130 │          17401 ║
║        499.1600 │             2.8730 │        34.2080 │          19201 ║
║        499.0400 │             2.8670 │        34.2160 │          21001 ║
║        498.9200 │             2.8670 │        34.2180 │          22801 ║
║        498.8800 │             2.8720 │        34.2120 │          24601 ║
║        498.8400 │             2.8750 │        34.2160 │          26401 ║
║        498.8400 │             2.8770 │        34.2140 │          28201 ║
║        498.8400 │             2.8780 │        34.2180 │          30001 ║
║        498.8800 │             2.8750 │        34.2170 │          31801 ║
║        498.9600 │             2.8740 │        34.2150 │          33601 ║
║        499.0400 │             2.8740 │        34.2160 │          35401 ║
║        499.1200 │             2.8740 │        34.2140 │          37201 ║
║        499.2000 │             2.8710 │        34.2130 │          39001 ║
║        499.3200 │             2.8680 │        34.2130 │          40801 ║
║        499.4400 │             2.8660 │        34.2140 │          42601 ║
║        499.5200 │             2.8670 │        34.2110 │          44401 ║
║        499.6000 │             2.8680 │        34.2110 │          46201 ║
║        499.6000 │             2.8680 │        34.2100 │          48001 ║
║        499.6000 │             2.8720 │        34.2130 │          49801 ║
║        499.6000 │             2.8720 │        34.2110 │          51601 ║
║        499.5200 │             2.8720 │        34.2090 │          53401 ║
║        499.4400 │             2.8740 │        34.2110 │          55201 ║
║        499.3600 │             2.8720 │        34.2120 │          57001 ║
║        499.2400 │             2.8730 │        34.2090 │          58801 ║
║        499.1600 │             2.8730 │        34.2110 │          60601 ║
║        499.0000 │             2.8720 │        34.2130 │          62401 ║
║        498.9200 │             2.8740 │        34.2100 │          64201 ║
║        498.8400 │             2.8740 │        34.2090 │          66001 ║
║        498.7600 │             2.8730 │        34.2120 │          67801 ║
║        498.7600 │             2.8730 │        34.2110 │          69601 ║
║        498.7600 │             2.8730 │        34.2080 │          71401 ║
║        498.8400 │             2.8730 │        34.2100 │          73201 ║
║        498.9200 │             2.8720 │        34.2110 │          75001 ║
║        499.0800 │             2.8720 │        34.2100 │          76801 ║
║        499.2400 │             2.8730 │        34.2070 │          78601 ║
║        499.4000 │             2.8740 │        34.2090 │          80401 ║
║        499.6000 │             2.8740 │        34.2100 │          82201 ║
║        499.8000 │             2.8740 │        34.2090 │          84001 ║
║        499.9600 │             2.8730 │        34.2110 │          85801 ║
║        500.1200 │             2.8740 │        34.2100 │          87601 ║
║        500.2400 │             2.8740 │        34.2070 │          89401 ║
║        500.3200 │             2.8720 │        34.2110 │          91201 ║
║        500.3600 │             2.8710 │        34.2100 │          93001 ║
║        500.3200 │             2.8710 │        34.2120 │          94801 ║
║        500.2400 │             2.8740 │        34.2090 │          96601 ║
║        500.1200 │             2.8740 │        34.2080 │          98401 ║
║        500.0000 │             2.8740 │        34.2070 │         100201 ║
║        499.8000 │             2.8750 │        34.2100 │         102001 ║
║        499.6400 │             2.8750 │        34.2080 │         103801 ║
║        499.4400 │             2.8740 │        34.2090 │         105601 ║
║        499.2400 │             2.8740 │        34.2090 │         107401 ║
║        499.0800 │             2.8740 │        34.2080 │         109201 ║
║        498.9600 │             2.8740 │        34.2090 │         111001 ║
║        498.8400 │             2.8740 │        34.2090 │         112801 ║
║        498.7600 │             2.8750 │        34.2070 │         114601 ║
║        498.7600 │             2.8780 │        34.2080 │         116401 ║
║        498.7600 │             2.8800 │        34.2100 │         118201 ║
║        498.8400 │             2.8790 │        34.2100 │         120001 ║
║        498.8800 │             2.8790 │        34.2080 │         121801 ║
║        499.0000 │             2.8750 │        34.2060 │         123601 ║
║        499.1200 │             2.8710 │        34.2050 │         125401 ║
║        499.2800 │             2.8730 │        34.2060 │         127201 ║
║        499.4000 │             2.8710 │        34.2070 │         129001 ║
║        499.5200 │             2.8700 │        34.2010 │         130801 ║
║        499.6400 │             2.8700 │        34.2040 │         132601 ║
║        499.7200 │             2.8680 │        34.2020 │         134401 ║
║        499.8000 │             2.8700 │        34.2040 │         136201 ║
║        499.8000 │             2.8710 │        34.2040 │         138001 ║
║        499.8000 │             2.8720 │        34.2020 │         139801 ║
║        499.7200 │             2.8740 │        34.2040 │         141601 ║
║        499.6000 │             2.8740 │        34.2050 │         143401 ║
║        499.4800 │             2.8750 │        34.2040 │         145201 ║
║        499.3200 │             2.8750 │        34.2040 │         147001 ║
║        499.1600 │             2.8750 │        34.2030 │         148801 ║
║        499.0000 │             2.8660 │        34.2000 │         150601 ║
║        498.8800 │             2.8610 │        34.1930 │         152401 ║
║        498.7600 │             2.8690 │        34.1970 │         154201 ║
║        498.6800 │             2.8680 │        34.2000 │         156001 ║
║        498.6400 │             2.8700 │        34.2000 │         157801 ║
║        498.6400 │             2.8690 │        34.2030 │         159601 ║
║        498.7200 │             2.8670 │        34.1990 │         161401 ║
║        498.8400 │             2.8650 │        34.2030 │         163201 ║
║        499.0000 │             2.8660 │        34.2010 │         165001 ║
║        499.2000 │             2.8650 │        34.1990 │         166801 ║
║        499.4000 │             2.8670 │        34.2020 │         168601 ║
║        499.6400 │             2.8670 │        34.2000 │         170401 ║
║        499.8400 │             2.8660 │        34.2000 │         172201 ║
║        500.0800 │             2.8670 │        34.1990 │         174001 ║
║        500.2400 │             2.8670 │        34.2010 │         175801 ║
║        500.3600 │             2.8680 │        34.2010 │         177601 ║
║        500.4400 │             2.8690 │        34.1990 │         179401 ║
║        500.4800 │             2.8680 │        34.2000 │         181201 ║
║        500.4800 │             2.8680 │        34.2010 │         183001 ║
║        500.3600 │             2.8680 │        34.2000 │         184801 ║
║        500.2400 │             2.8680 │        34.1970 │         186601 ║
║        500.0800 │             2.8680 │        34.2000 │         188401 ║
║        499.9200 │             2.8660 │        34.2000 │         190201 ║
║        499.7200 │             2.8650 │        34.1990 │         192001 ║
║        499.4800 │             2.8660 │        34.1970 │         193801 ║
║        499.2800 │             2.8680 │        34.2010 │         195601 ║
║        499.0800 │             2.8670 │        34.1980 │         197401 ║
║        498.8800 │             2.8680 │        34.2000 │         199201 ║
║        498.7600 │             2.8690 │        34.1980 │         201001 ║
║        498.6400 │             2.8810 │        34.2030 │         202801 ║
║        498.6400 │             2.8820 │        34.2010 │         204601 ║
║        498.6400 │             2.8780 │        34.2000 │         206401 ║
║        498.7200 │             2.8750 │        34.2000 │         208201 ║
║        498.8400 │             2.8730 │        34.2010 │         210001 ║
║        499.0000 │             2.8720 │        34.1990 │         211801 ║
║        499.1600 │             2.8710 │        34.1990 │         213601 ║
║        499.3200 │             2.8670 │        34.1940 │         215401 ║
║        499.4800 │             2.8670 │        34.1940 │         217201 ║
║        499.6400 │             2.8710 │        34.1930 │         219001 ║
║        499.7600 │             2.8730 │        34.1970 │         220801 ║
║        499.8800 │             2.8720 │        34.1980 │         222601 ║
║        499.9600 │             2.8670 │        34.1980 │         224401 ║
║        499.9600 │             2.8710 │        34.1970 │         226201 ║
║        499.9600 │             2.8660 │        34.1930 │         228001 ║
║        499.8800 │             2.8650 │        34.1960 │         229801 ║
║        499.7600 │             2.8670 │        34.1940 │         231601 ║
║        499.6000 │             2.8640 │        34.1930 │         233401 ║
║        499.4000 │             2.8670 │        34.1950 │         235201 ║
║        499.2000 │             2.8700 │        34.1940 │         237001 ║
║        499.0000 │             2.8710 │        34.1950 │         238801 ║
║        498.8400 │             2.8690 │        34.1950 │         240601 ║
║        498.6800 │             2.8680 │        34.1950 │         242401 ║
║        498.5600 │             2.8650 │        34.1960 │         244201 ║
║        498.5200 │             2.8650 │        34.1890 │         246001 ║
║        498.5200 │             2.8740 │        34.1920 │         247801 ║
║        498.5600 │             2.8720 │        34.1960 │         249601 ║
║        498.7200 │             2.8670 │        34.1970 │         251401 ║
║        498.8800 │             2.8680 │        34.1960 │         253201 ║
║        499.0800 │             2.8660 │        34.1960 │         255001 ║
║        499.3600 │             2.8650 │        34.1930 │         256801 ║
║        499.6000 │             2.8650 │        34.1920 │         258601 ║
║        499.8400 │             2.8660 │        34.1910 │         260401 ║
║        500.0800 │             2.8670 │        34.1950 │         262201 ║
║        500.3200 │             2.8670 │        34.1930 │         264001 ║
║        500.4400 │             2.8700 │        34.1950 │         265801 ║
║        500.5600 │             2.8730 │        34.1940 │         267601 ║
║        500.6000 │             2.8740 │        34.1900 │         269401 ║
║        500.5600 │             2.8750 │        34.1910 │         271201 ║
║        500.4800 │             2.8750 │        34.1920 │         273001 ║
║        500.3200 │             2.8750 │        34.1880 │         274801 ║
║        500.1200 │             2.8710 │        34.1890 │         276601 ║
║        499.8800 │             2.8730 │        34.1900 │         278401 ║
║        499.6400 │             2.8770 │        34.1900 │         280201 ║
║        499.4000 │             2.8790 │        34.1930 │         282001 ║
║        499.1600 │             2.8810 │        34.1920 │         283801 ║
║        498.9600 │             2.8820 │        34.1950 │         285601 ║
║        498.7600 │             2.8790 │        34.1930 │         287401 ║
║        498.6000 │             2.8790 │        34.1920 │         289201 ║
║        498.5200 │             2.8800 │        34.1930 │         291001 ║
║        498.4800 │             2.8790 │        34.1910 │         292801 ║
║        498.5200 │             2.8760 │        34.1890 │         294601 ║
║        498.6000 │             2.8730 │        34.1880 │         296401 ║
║        498.7600 │             2.8720 │        34.1910 │         298201 ║
║        498.9200 │             2.8680 │        34.1910 │         300001 ║
║        499.1200 │             2.8660 │        34.1890 │         301801 ║
║        499.3200 │             2.8620 │        34.1880 │         303601 ║
║        499.5200 │             2.8590 │        34.1840 │         305401 ║
║        499.7200 │             2.8590 │        34.1830 │         307201 ║
║        499.9200 │             2.8670 │        34.1830 │         309001 ║
║        500.0400 │             2.8670 │        34.1810 │         310801 ║
║        500.1200 │             2.8670 │        34.1870 │         312601 ║
║        500.1600 │             2.8660 │        34.1850 │         314401 ║
║        500.1200 │             2.8640 │        34.1850 │         316201 ║
║        500.0400 │             2.8650 │        34.1870 │         318001 ║
║        499.8800 │             2.8650 │        34.1850 │         319801 ║
║        499.6800 │             2.8590 │        34.1840 │         321601 ║
║        499.4800 │             2.8600 │        34.1850 │         323401 ║
║        499.2400 │             2.8450 │        34.1780 │         325201 ║
║        499.0400 │             2.8600 │        34.1790 │         327001 ║
║        498.8400 │             2.8590 │        34.1830 │         328801 ║
║        498.6800 │             2.8610 │        34.1830 │         330601 ║
║        498.5600 │             2.8600 │        34.1820 │         332401 ║
║        498.5200 │             2.8600 │        34.1780 │         334201 ║
║        498.4800 │             2.8630 │        34.1840 │         336001 ║
║        498.5600 │             2.8620 │        34.1810 │         337801 ║
║        498.6800 │             2.8720 │        34.1830 │         339601 ║
║        498.8400 │             2.8760 │        34.1880 │         341401 ║
║        499.0800 │             2.8770 │        34.1870 │         343201 ║
║        499.3200 │             2.8770 │        34.1890 │         345001 ║
║        499.6000 │             2.8770 │        34.1850 │         346801 ║
║        499.8800 │             2.8760 │        34.1870 │         348601 ║
║        500.1200 │             2.8750 │        34.1900 │         350401 ║
║        500.3200 │             2.8730 │        34.1890 │         352201 ║
║        500.5200 │             2.8740 │        34.1900 │         354001 ║
║        500.6000 │             2.8750 │        34.1890 │         355801 ║
║        500.6800 │             2.8760 │        34.1900 │         357601 ║
║        500.6400 │             2.8770 │        34.1900 │         359401 ║
║        500.5200 │             2.8760 │        34.1890 │         361201 ║
║        500.3600 │             2.8740 │        34.1900 │         363001 ║
║        500.1600 │             2.8700 │        34.1860 │         364801 ║
║        499.9200 │             2.8660 │        34.1830 │         366601 ║
║        499.6400 │             2.8750 │        34.1880 │         368401 ║
║        499.4000 │             2.8700 │        34.1810 │         370201 ║
║        499.1200 │             2.8650 │        34.1810 │         372001 ║
║        498.8800 │             2.8800 │        34.1830 │         373801 ║
║        498.6400 │             2.8750 │        34.1890 │         375601 ║
║        498.5200 │             2.8730 │        34.1850 │         377401 ║
║        498.4400 │             2.8780 │        34.1900 │         379201 ║
║        498.4000 │             2.8800 │        34.1910 │         381001 ║
║        498.4400 │             2.8780 │        34.1880 │         382801 ║
║        498.5600 │             2.8750 │        34.1870 │         384601 ║
║        498.7200 │             2.8720 │        34.1850 │         386401 ║
║        498.9200 │             2.8700 │        34.1870 │         388201 ║
║        499.1600 │             2.8690 │        34.1830 │         390001 ║
║        499.4000 │             2.8680 │        34.1830 │         391801 ║
║        499.6400 │             2.8660 │        34.1830 │         393601 ║
║        499.8400 │             2.8650 │        34.1820 │         395401 ║
║        500.0800 │             2.8650 │        34.1830 │         397201 ║
║        500.2400 │             2.8670 │        34.1810 │         399001 ║
║        500.3600 │             2.8690 │        34.1860 │         400801 ║
║        500.4000 │             2.8710 │        34.1880 │         402601 ║
║        500.3600 │             2.8700 │        34.1890 │         404401 ║
║        500.2400 │             2.8740 │        34.1890 │         406201 ║
║        500.0800 │             2.8710 │        34.1890 │         408001 ║
║        499.8400 │             2.8620 │        34.1830 │         409801 ║
║        499.6000 │             2.8590 │        34.1870 │         411601 ║
║        499.3200 │             2.8650 │        34.1810 │         413401 ║
║        499.0800 │             2.8610 │        34.1770 │         415201 ║
║        498.8800 │             2.8630 │        34.1790 │         417001 ║
║        498.7200 │             2.8600 │        34.1850 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        498.6000 │             2.8600 │        34.1860 │       2.8710 ║
║        497.5200 │             2.8590 │        34.1880 │       2.9600 ║
║        496.4800 │             2.8590 │        34.1910 │       2.8900 ║
║        495.4800 │             2.8590 │        34.1950 │       2.9160 ║
║        494.4800 │             2.8590 │        34.1950 │       2.9250 ║
║        493.5200 │             2.8590 │        34.1960 │       2.8840 ║
║        492.5600 │             2.8590 │        34.1960 │       2.8990 ║
║        491.4800 │             2.8580 │        34.1960 │       2.8290 ║
║        490.5200 │             2.8580 │        34.1970 │       2.9490 ║
║        489.5600 │             2.8580 │        34.1970 │       2.9250 ║
║        488.4800 │             2.8590 │        34.1970 │       2.8550 ║
║        487.5200 │             2.8590 │        34.1990 │       2.9380 ║
║        486.5600 │             2.8590 │        34.1990 │       2.9160 ║
║        485.5600 │             2.8590 │        34.1970 │       2.9510 ║
║        484.5600 │             2.8580 │        34.1960 │       2.8380 ║
║        483.5600 │             2.8570 │        34.1970 │       2.8640 ║
║        482.5600 │             2.8580 │        34.1970 │       2.9080 ║
║        481.5200 │             2.8580 │        34.1970 │       2.8640 ║
║        480.4800 │             2.8580 │        34.1990 │       2.9080 ║
║        479.4800 │             2.8570 │        34.1980 │       2.8810 ║
║        478.4400 │             2.8560 │        34.1990 │       3.0030 ║
║        477.5200 │             2.8570 │        34.1990 │       2.8840 ║
║        476.5200 │             2.8570 │        34.1990 │       2.8900 ║
║        475.4400 │             2.8560 │        34.2000 │       2.8400 ║
║        474.4400 │             2.8540 │        34.1990 │       2.7960 ║
║        473.4400 │             2.8520 │        34.1990 │       2.8180 ║
║        472.4000 │             2.8510 │        34.2010 │       2.9930 ║
║        471.3600 │             2.8500 │        34.2030 │       2.8400 ║
║        470.4000 │             2.8500 │        34.2020 │       2.9160 ║
║        469.4800 │             2.8510 │        34.2010 │       2.9380 ║
║        468.4800 │             2.8500 │        34.2030 │       2.8730 ║
║        467.5600 │             2.8510 │        34.2020 │       2.7850 ║
║        466.5600 │             2.8500 │        34.2030 │       2.8730 ║
║        465.6000 │             2.8490 │        34.2020 │       2.8840 ║
║        464.5200 │             2.8490 │        34.2030 │       2.8620 ║
║        463.5600 │             2.8470 │        34.2010 │       2.9020 ║
║        462.6000 │             2.8440 │        34.2000 │       2.9380 ║
║        461.5200 │             2.8460 │        34.1980 │       2.9160 ║
║        460.4400 │             2.8450 │        34.1380 │       2.8730 ║
║        459.4000 │             2.8440 │        34.0640 │       2.8070 ║
║        458.4800 │             2.8430 │        34.0680 │       2.9450 ║
║        457.5200 │             2.8410 │        34.1350 │       2.8400 ║
║        456.4400 │             2.8400 │        34.1880 │       2.8510 ║
║        455.5200 │             2.8380 │        34.1960 │       2.8870 ║
║        454.5200 │             2.8380 │        34.2000 │       2.8940 ║
║        453.5600 │             2.8390 │        34.2020 │       2.9310 ║
║        452.5600 │             2.8350 │        34.2020 │       2.9050 ║
║        451.4800 │             2.8320 │        34.2010 │       2.9050 ║
║        450.4000 │             2.8320 │        34.2020 │       2.8070 ║
║        449.4400 │             2.8300 │        34.2000 │       2.9160 ║
║        448.4400 │             2.8290 │        34.2010 │       2.8840 ║
║        447.4400 │             2.8270 │        34.2020 │       2.8870 ║
║        446.5600 │             2.8270 │        34.2010 │       2.9740 ║
║        445.5200 │             2.8270 │        34.2000 │       2.8940 ║
║        444.4800 │             2.8270 │        34.2000 │       2.8430 ║
║        443.6000 │             2.8270 │        34.1990 │       2.8580 ║
║        442.5200 │             2.8240 │        34.2000 │       2.9380 ║
║        441.4400 │             2.8230 │        34.2010 │       2.8290 ║
║        440.5200 │             2.8230 │        34.2020 │       2.8140 ║
║        439.6000 │             2.8220 │        34.2000 │       2.9450 ║
║        438.4800 │             2.8230 │        34.2000 │       2.8510 ║
║        437.3600 │             2.8230 │        34.2020 │       2.9740 ║
║        436.4000 │             2.8220 │        34.2000 │       2.9450 ║
║        435.4400 │             2.8230 │        34.2000 │       2.8730 ║
║        434.4800 │             2.8230 │        34.2000 │       2.8290 ║
║        433.5600 │             2.8230 │        34.1990 │       2.9310 ║
║        432.4400 │             2.8230 │        34.2010 │       2.8730 ║
║        431.4000 │             2.8210 │        34.2000 │       2.9020 ║
║        430.4400 │             2.8200 │        34.2000 │       2.8290 ║
║        429.5200 │             2.8190 │        34.2000 │       2.8730 ║
║        428.4800 │             2.8190 │        34.2000 │       2.9160 ║
║        427.4000 │             2.8190 │        34.2000 │       2.8430 ║
║        426.4800 │             2.8190 │        34.2000 │       2.8000 ║
║        425.5600 │             2.8190 │        34.2000 │       2.8580 ║
║        424.4800 │             2.8180 │        34.2000 │       2.7850 ║
║        423.4000 │             2.8180 │        34.1990 │       2.7850 ║
║        422.4800 │             2.8180 │        34.2000 │       2.9740 ║
║        421.6000 │             2.8180 │        34.2000 │       2.8870 ║
║        420.5200 │             2.8180 │        34.1990 │       2.8070 ║
║        419.4800 │             2.8180 │        34.2000 │       2.8140 ║
║        418.5600 │             2.8180 │        34.2000 │       2.8430 ║
║        417.6400 │             2.8170 │        34.2000 │       2.9600 ║
║        416.6400 │             2.8160 │        34.2000 │       2.7850 ║
║        415.6800 │             2.8170 │        34.1990 │       2.9740 ║
║        414.6400 │             2.8150 │        34.2010 │       2.9310 ║
║        413.6000 │             2.8150 │        34.2000 │       2.8580 ║
║        412.5600 │             2.8150 │        34.2000 │       2.9020 ║
║        411.5200 │             2.8130 │        34.2000 │       2.9020 ║
║        410.4400 │             2.8120 │        34.2000 │       2.8290 ║
║        409.4000 │             2.8110 │        34.2000 │       2.8430 ║
║        408.3600 │             2.8090 │        34.1990 │       2.8140 ║
║        407.4800 │             2.8080 │        34.1990 │       2.9380 ║
║        406.6800 │             2.8040 │        34.2000 │       2.8730 ║
║        405.6400 │             2.8030 │        34.2000 │       2.8140 ║
║        404.6400 │             2.8010 │        34.2000 │       2.8000 ║
║        403.6000 │             2.8010 │        34.2000 │       2.8140 ║
║        402.5600 │             2.8000 │        34.2000 │       2.8430 ║
║        401.5200 │             2.7990 │        34.1980 │       2.9450 ║
║        400.4800 │             2.7980 │        34.2000 │       2.8430 ║
║        399.4400 │             2.7970 │        34.2010 │       2.8140 ║
║        398.3600 │             2.7960 │        34.1990 │       2.8140 ║
║        397.5200 │             2.7940 │        34.1980 │       2.7190 ║
║        396.6000 │             2.7900 │        34.1960 │       2.8290 ║
║        395.5600 │             2.7860 │        34.1950 │       2.9020 ║
║        394.4800 │             2.7860 │        34.1950 │       2.8730 ║
║        393.4400 │             2.7860 │        34.1930 │       2.8290 ║
║        392.4000 │             2.7860 │        34.1930 │       2.7710 ║
║        391.3600 │             2.7840 │        34.1960 │       2.8870 ║
║        390.4800 │             2.7840 │        34.1950 │       2.8070 ║
║        389.6000 │             2.7810 │        34.1950 │       2.9740 ║
║        388.5600 │             2.7790 │        34.1950 │       2.9310 ║
║        387.4800 │             2.7780 │        34.1940 │       2.8000 ║
║        386.4400 │             2.7760 │        34.1940 │       2.8290 ║
