Message,20201112T211943,Firmware: 07/16/20 13:53:27 2.15.0 STD SBD Final
Message,20201112T211943,Float ID: 026-1720
Message,20201112T211943,Park Descent Mission
LGR_P,20201112T211945,-0.07184
LGR_P,20201112T212058,0.03501
LGR_P,20201112T212200,0.61236
LGR_P,20201112T212302,2.16079
LGR_P,20201112T212404,5.27492
LGR_P,20201112T212506,12.52848
LGR_P,20201112T212608,21.18911
LGR_P,20201112T212710,29.89230
LGR_P,20201112T212812,39.63909
LGR_P,20201112T212914,50.37649
LGR_P,20201112T213016,60.47857
LGR_P,20201112T213118,70.29781
LGR_P,20201112T213139,73.56667
LGR_P,20201112T213139,73.73096
LGR_P,20201112T213241,83.81002
LGR_P,20201112T214744,222.62460
LGR_P,20201112T220247,289.19772
LGR_P,20201112T221750,289.19022
LGR_P,20201112T221853,289.18503
LGR_P,20201112T221956,289.19217
Message,20201112T222000,Park Mission
LGR_P,20201112T222002,289.19308
LGR_PTSCI,20201112T222003,289.18973,2.50381,34.14120,30.65785,2.49893
LGR_P,20201112T222004,289.20239
LGR_P,20201112T231959,288.97910
LGR_PTSCI,20201112T232000,288.97714,2.50482,34.13830,30.65627,2.49893
LGR_P,20201112T232001,288.98834
LGR_P,20201113T002002,288.62973
LGR_PTSCI,20201113T002003,288.64890,2.50726,34.12687,30.64897,2.54257
LGR_P,20201113T002004,288.64413
LGR_P,20201113T012005,288.02740
LGR_PTSCI,20201113T012006,288.04047,2.49704,34.13495,30.64640,2.67328
LGR_P,20201113T012007,288.04413
LGR_P,20201113T022008,287.53558
LGR_PTSCI,20201113T022009,287.55295,2.49490,34.13375,30.64337,2.49893
LGR_P,20201113T022010,287.55008
LGR_P,20201113T032011,287.19794
LGR_PTSCI,20201113T032012,287.19788,2.49554,34.13577,30.64540,2.49893
LGR_P,20201113T032013,287.19684
LGR_P,20201113T042014,287.08612
LGR_PTSCI,20201113T042015,287.08182,2.49451,34.13319,30.64236,2.49893
LGR_P,20201113T042016,287.08127
LGR_P,20201113T052017,287.22095
LGR_PTSCI,20201113T052018,287.23318,2.49240,34.13053,30.63845,2.67328
LGR_P,20201113T052019,287.25424
LGR_P,20201113T062020,287.70868
LGR_PTSCI,20201113T062021,287.71234,2.49539,34.13728,30.64673,2.58621
LGR_P,20201113T062022,287.72165
LGR_P,20201113T072023,288.23087
LGR_PTSCI,20201113T072024,288.23462,2.50406,34.13427,30.65200,2.76019
LGR_P,20201113T072025,288.24438
LGR_P,20201113T082026,288.75946
LGR_PTSCI,20201113T082027,288.75055,2.50320,34.13497,30.65207,2.49893
LGR_P,20201113T082028,288.74429
LGR_P,20201113T092029,289.19711
LGR_PTSCI,20201113T092030,289.20319,2.49960,34.13508,30.64925,2.62976
LGR_P,20201113T092031,289.20972
LGR_P,20201113T102032,289.42990
LGR_PTSCI,20201113T102033,289.44968,2.49893,34.13953,30.65239,2.49893
LGR_P,20201113T102034,289.44580
LGR_P,20201113T112035,289.44034
LGR_PTSCI,20201113T112036,289.44547,2.49725,34.14082,30.65198,2.62976
LGR_P,20201113T112037,289.43979
LGR_P,20201113T122038,289.18393
LGR_PTSCI,20201113T122039,289.19513,2.50149,34.13438,30.65031,2.45523
LGR_P,20201113T122040,289.19370
LGR_P,20201113T132041,288.79001
LGR_PTSCI,20201113T132042,288.79370,2.49930,34.13741,30.65069,2.45523
LGR_P,20201113T132043,288.78983
LGR_P,20201113T142044,288.37170
LGR_PTSCI,20201113T142045,288.37921,2.50085,34.13380,30.64893,2.49893
LGR_P,20201113T142046,288.37308
LGR_P,20201113T152047,288.00781
LGR_PTSCI,20201113T152048,288.01575,2.50198,34.13002,30.64668,2.41147
LGR_P,20201113T152049,288.02316
LGR_P,20201113T162050,287.79141
LGR_PTSCI,20201113T162051,287.80499,2.49878,34.13837,30.65057,2.54257
LGR_P,20201113T162052,287.81241
LGR_P,20201113T172053,287.81781
LGR_PTSCI,20201113T172054,287.82666,2.49829,34.13633,30.64851,2.45523
LGR_P,20201113T172055,287.82706
LGR_P,20201113T182056,288.05505
LGR_PTSCI,20201113T182057,288.07288,2.49939,34.13325,30.64708,2.67328
LGR_P,20201113T182058,288.06345
LGR_P,20201113T192059,288.43921
LGR_PTSCI,20201113T192100,288.44666,2.50085,34.13313,30.64841,2.45523
LGR_P,20201113T192101,288.45135
LGR_P,20201113T202102,288.83655
LGR_PTSCI,20201113T202103,288.84964,2.50241,34.13258,30.64949,2.58621
LGR_P,20201113T202104,288.85901
LGR_P,20201113T212105,289.19128
LGR_PTSCI,20201113T212106,289.19403,2.49811,34.13891,30.65106,2.49893
LGR_P,20201113T212107,289.19022
LGR_P,20201113T222108,289.36749
LGR_PTSCI,20201113T222109,289.37543,2.48566,34.14261,30.64337,2.54257
LGR_P,20201113T222110,289.37866
LGR_P,20201113T232111,289.30722
LGR_PTSCI,20201113T232112,289.32596,2.48660,34.14148,30.64326,2.45523
LGR_P,20201113T232113,289.31607
LGR_P,20201114T002114,288.98941
LGR_PTSCI,20201114T002115,289.00156,2.49734,34.13744,30.64913,2.62976
LGR_P,20201114T002116,289.00998
LGR_P,20201114T012117,288.48755
LGR_PTSCI,20201114T012118,288.51202,2.50183,34.13406,30.65004,2.49893
LGR_P,20201114T012119,288.50397
LGR_P,20201114T022120,287.95245
LGR_PTSCI,20201114T022121,287.94949,2.48856,34.14095,30.64390,2.58621
LGR_P,20201114T022122,287.95276
LGR_P,20201114T032123,287.25690
LGR_PTSCI,20201114T032124,287.26718,2.48969,34.14099,30.64460,2.45523
LGR_P,20201114T032125,287.26480
LGR_P,20201114T042126,286.91153
LGR_PTSCI,20201114T042127,286.93311,2.47314,34.14508,30.63346,2.58621
LGR_P,20201114T042128,286.92825
LGR_P,20201114T052129,286.91861
LGR_PTSCI,20201114T052130,286.91812,2.47412,34.14955,30.63791,2.45523
LGR_P,20201114T052131,286.92651
LGR_P,20201114T062132,287.21332
LGR_PTSCI,20201114T062133,287.21237,2.47659,34.14831,30.63918,2.49893
LGR_P,20201114T062134,287.22879
LGR_P,20201114T072135,287.72543
