Message,20201020T154650,Firmware: 07/16/20 13:53:27 2.15.0 STD SBD Final
Message,20201020T154650,Float ID: 026-1720
GPS,20201020T154650,68.985458,-52.631920,5
GPS,20201020T160604,68.985550,-52.621052,5
LGR_P,20201020T160605,0.05015
Message,20201020T160608,Park Descent Mission
LGR_P,20201020T160611,0.02181
LGR_P,20201020T160724,0.03653
LGR_P,20201020T160826,0.14118
LGR_P,20201020T160928,0.27170
LGR_P,20201020T161029,0.97221
LGR_P,20201020T161131,5.63730
LGR_P,20201020T161233,13.07727
LGR_P,20201020T161335,21.47865
LGR_P,20201020T161437,31.11448
LGR_P,20201020T161539,41.71180
LGR_P,20201020T161641,52.73776
LGR_P,20201020T161743,63.78291
LGR_P,20201020T161753,65.62457
LGR_P,20201020T161754,65.78053
LGR_P,20201020T161855,76.84771
LGR_P,20201020T163358,232.49673
LGR_P,20201020T164901,294.88223
LGR_P,20201020T170404,294.77597
LGR_P,20201020T170507,294.78235
LGR_P,20201020T170610,294.77246
Message,20201020T170614,Park Mission
LGR_P,20201020T170616,294.77151
LGR_PTSCI,20201020T170617,294.76865,2.32400,34.01818,30.40572,2.45523
LGR_P,20201020T170618,294.77798
LGR_P,20201020T180613,293.17743
LGR_PTSCI,20201020T180614,293.18298,2.33133,34.02322,30.41538,2.32379
LGR_P,20201020T180615,293.19135
LGR_P,20201020T190616,302.17584
LGR_PTSCI,20201020T190617,302.19556,2.29733,34.02951,30.39522,2.27991
LGR_P,20201020T190618,302.18701
LGR_P,20201020T200619,310.89236
LGR_PTSCI,20201020T200620,310.89984,2.28622,34.01615,30.37878,2.27991
LGR_P,20201020T200621,310.88699
LGR_P,20201020T210622,310.41187
LGR_PTSCI,20201020T210623,310.41229,2.27576,34.01093,30.36535,2.23596
LGR_P,20201020T210624,310.42493
LGR_P,20201020T220625,310.54681
LGR_PTSCI,20201020T220626,310.56882,2.24072,34.01592,30.33932,2.27991
LGR_P,20201020T220627,310.56122
LGR_P,20201020T230628,310.85684
LGR_PTSCI,20201020T230629,310.86578,2.24036,34.01054,30.33480,2.23596
LGR_P,20201020T230630,310.87317
LGR_P,20201021T000631,311.22916
LGR_PTSCI,20201021T000632,311.22482,2.23840,34.01654,30.33812,2.32379
LGR_P,20201021T000633,311.24170
LGR_P,20201021T010634,311.70129
LGR_PTSCI,20201021T010635,311.69934,2.26123,34.01430,30.35615,2.19196
LGR_P,20201021T010636,311.72049
LGR_P,20201021T020637,311.86926
LGR_PTSCI,20201021T020638,311.86969,2.32919,34.03718,30.43316,2.49893
LGR_P,20201021T020639,311.88651
LGR_P,20201021T030640,311.83066
LGR_PTSCI,20201021T030641,311.84241,2.32495,34.04029,30.43200,2.32379
LGR_P,20201021T030642,311.84604
LGR_P,20201021T040643,311.57193
LGR_PTSCI,20201021T040644,311.58920,2.29935,34.03407,30.40484,2.10382
LGR_P,20201021T040645,311.59290
LGR_P,20201021T050646,311.19775
LGR_PTSCI,20201021T050647,311.19452,2.26263,34.01538,30.35801,2.19196
LGR_P,20201021T050648,311.20248
LGR_P,20201021T060649,310.79398
LGR_PTSCI,20201021T060650,310.79770,2.29001,33.99918,30.36830,2.23596
LGR_P,20201021T060651,310.79721
LGR_P,20201021T070652,309.95117
LGR_PTSCI,20201021T070653,309.96478,2.26242,34.01731,30.35883,2.32379
LGR_P,20201021T070654,309.96704
LGR_P,20201021T080655,309.77618
LGR_PTSCI,20201021T080656,309.77841,2.30029,34.00823,30.38400,2.41147
LGR_P,20201021T080657,309.77835
LGR_P,20201021T090658,309.79004
LGR_PTSCI,20201021T090659,309.79187,2.29877,34.01722,30.38994,2.19196
LGR_P,20201021T090700,309.80029
LGR_P,20201021T100701,310.01398
LGR_PTSCI,20201021T100702,310.02573,2.26370,34.02485,30.36603,2.45523
LGR_P,20201021T100703,310.02011
LGR_P,20201021T110704,310.42401
LGR_PTSCI,20201021T110705,310.44089,2.24979,34.01804,30.34876,2.19196
LGR_P,20201021T110706,310.43799
LGR_P,20201021T120707,310.91498
LGR_PTSCI,20201021T120708,310.93088,2.25946,34.01741,30.35680,2.23596
LGR_P,20201021T120709,310.94403
LGR_P,20201021T130710,311.40598
LGR_PTSCI,20201021T130711,311.40640,2.23996,33.95866,30.29291,2.14792
LGR_P,20201021T130712,311.40817
LGR_P,20201021T140713,311.75754
LGR_PTSCI,20201021T140714,311.75983,2.24557,32.87626,29.42373,2.10382
LGR_P,20201021T140715,311.77011
LGR_P,20201021T150716,311.90524
LGR_PTSCI,20201021T150717,311.92599,2.24945,33.23072,29.71377,2.19196
LGR_P,20201021T150718,311.93146
LGR_P,20201021T160719,311.82645
LGR_PTSCI,20201021T160720,311.84518,2.27588,34.01463,30.36908,2.19196
LGR_P,20201021T160721,311.84372
LGR_P,20201021T170722,311.58667
LGR_PTSCI,20201021T170723,311.58661,2.26733,34.01612,30.36283,2.14792
LGR_P,20201021T170724,311.59412
LGR_P,20201021T180725,311.00153
LGR_PTSCI,20201021T180726,311.01318,2.34048,33.50127,30.00922,2.27991
LGR_P,20201021T180727,311.01599
LGR_P,20201021T190728,310.19696
LGR_PTSCI,20201021T190729,310.21387,2.32269,33.99341,30.39149,2.19196
LGR_P,20201021T190730,310.20914
LGR_P,20201021T200731,310.01898
LGR_PTSCI,20201021T200732,310.03592,2.29889,33.99885,30.37533,2.19196
LGR_P,20201021T200733,310.03207
LGR_P,20201021T210734,309.78326
LGR_PTSCI,20201021T210735,309.79410,2.27820,34.01120,30.36739,2.36768
LGR_P,20201021T210736,309.78738
LGR_P,20201021T220737,309.69785
LGR_PTSCI,20201021T220738,309.70813,2.28760,34.00501,30.37045,2.14792
LGR_P,20201021T220739,309.71414
LGR_P,20201021T230740,309.79034
LGR_PTSCI,20201021T230741,309.80344,2.28204,34.00709,30.36739,2.10382
LGR_P,20201021T230742,309.80807
LGR_P,20201022T000743,310.03241
LGR_PTSCI,20201022T000744,310.03662,2.26590,34.00129,30.34894,2.10382
LGR_P,20201022T000745,310.04083
LGR_P,20201022T010746,310.28967
LGR_PTSCI,20201022T010747,310.30042,2.27304,33.99484,30.34999,2.10382
LGR_P,20201022T010748,310.30597
LGR_P,20201022T020749,310.30350
LGR_PTSCI,20201022T020750,310.31989,2.31091,34.00249,30.38874,2.19196
LGR_P,20201022T020751,310.32367
LGR_P,20201022T030752,310.36484
LGR_PTSCI,20201022T030753,310.38730,2.30588,33.99465,30.37810,2.19196
LGR_P,20201022T030754,310.39664
LGR_P,20201022T040755,310.30505
LGR_PTSCI,20201022T040756,310.30637,2.31003,33.99634,30.38300,2.41147
LGR_P,20201022T040757,310.30875
LGR_P,20201022T050758,310.09174
LGR_PTSCI,20201022T050759,310.09726,2.29321,33.97940,30.35479,2.19196
LGR_P,20201022T050800,310.10480
LGR_P,20201022T060801,309.81235
LGR_PTSCI,20201022T060802,309.81180,2.30136,33.98296,30.36454,2.19196
LGR_P,20201022T060803,309.83008
LGR_P,20201022T070804,309.52744
LGR_PTSCI,20201022T070805,309.51941,2.30575,33.98087,30.36649,2.19196
LGR_P,20201022T070806,309.53769
LGR_P,20201022T080807,309.30167
LGR_PTSCI,20201022T080808,309.31714,2.31061,33.98007,30.36992,2.27991
LGR_P,20201022T080809,309.32178
