lon,lat,date,depth,temperature,salinity
-50.20775,69.16683,26/08/2020,6.0207,,
-50.20775,69.16683,26/08/2020,6.1311,,
-50.20775,69.16683,26/08/2020,6.2415,,
-50.20775,69.16683,26/08/2020,6.3519,,
-50.20775,69.16683,26/08/2020,6.4623,,
-50.20775,69.16683,26/08/2020,6.5727,,
-50.20775,69.16683,26/08/2020,6.6832,,
-50.20775,69.16683,26/08/2020,6.7936,,
-50.20775,69.16683,26/08/2020,6.904,-1.34,24.99
-50.20775,69.16683,26/08/2020,7.0144,-1.34,25.07
-50.20775,69.16683,26/08/2020,7.1248,-1.35,25.16
-50.20775,69.16683,26/08/2020,7.2352,-1.36,25.21
-50.20775,69.16683,26/08/2020,7.3456,-1.36,25.31
-50.20775,69.16683,26/08/2020,7.456,-1.37,25.44
-50.20775,69.16683,26/08/2020,7.5664,-1.37,25.48
-50.20775,69.16683,26/08/2020,7.6768,-1.38,25.59
-50.20775,69.16683,26/08/2020,7.7872,-1.38,25.73
-50.20775,69.16683,26/08/2020,7.8976,-1.38,25.79
-50.20775,69.16683,26/08/2020,8.008,-1.39,25.92
-50.20775,69.16683,26/08/2020,8.1184,-1.4,26.22
-50.20775,69.16683,26/08/2020,8.2288,-1.41,26.39
-50.20775,69.16683,26/08/2020,8.3392,-1.42,26.56
-50.20775,69.16683,26/08/2020,8.4496,-1.43,26.75
-50.20775,69.16683,26/08/2020,8.56,-1.46,27.14
-50.20775,69.16683,26/08/2020,8.6704,-1.47,27.41
-50.20775,69.16683,26/08/2020,8.7808,-1.48,27.52
-50.20775,69.16683,26/08/2020,8.8912,-1.49,27.61
-50.20775,69.16683,26/08/2020,9.0016,-1.5,27.85
-50.20775,69.16683,26/08/2020,9.112,-1.5,27.95
-50.20775,69.16683,26/08/2020,9.2223,-1.5,27.97
-50.20775,69.16683,26/08/2020,9.3327,-1.51,28.12
-50.20775,69.16683,26/08/2020,9.4431,-1.51,28.18
-50.20775,69.16683,26/08/2020,9.5535,-1.51,28.29
-50.20775,69.16683,26/08/2020,9.6639,-1.51,28.33
-50.20775,69.16683,26/08/2020,9.7743,-1.51,28.41
-50.20775,69.16683,26/08/2020,9.8847,-1.52,28.46
-50.20775,69.16683,26/08/2020,9.9951,-1.52,28.48
-50.20775,69.16683,26/08/2020,10.1054,-1.52,28.52
-50.20775,69.16683,26/08/2020,10.2158,-1.52,28.56
-50.20775,69.16683,26/08/2020,10.3262,,
-50.20775,69.16683,26/08/2020,10.4366,,
-50.20775,69.16683,26/08/2020,10.547,,
-50.20775,69.16683,26/08/2020,10.6574,,
-50.20775,69.16683,26/08/2020,10.7677,,
-50.20775,69.16683,26/08/2020,10.8781,,
-50.20775,69.16683,26/08/2020,10.9885,,
-50.20775,69.16683,26/08/2020,11.0989,,
-50.20775,69.16683,26/08/2020,11.2093,,
-50.20775,69.16683,26/08/2020,11.3196,-1.53,28.88
-50.20775,69.16683,26/08/2020,11.43,-1.53,28.98
-50.20775,69.16683,26/08/2020,11.5404,-1.53,29.0
-50.20775,69.16683,26/08/2020,11.6508,-1.53,29.02
-50.20775,69.16683,26/08/2020,11.7611,-1.53,29.04
-50.20775,69.16683,26/08/2020,11.8715,-1.54,29.07
-50.20775,69.16683,26/08/2020,11.9819,-1.53,29.08
-50.20775,69.16683,26/08/2020,12.0922,-1.53,29.12
-50.20775,69.16683,26/08/2020,12.2026,-1.54,29.15
-50.20775,69.16683,26/08/2020,12.313,-1.53,29.23
-50.20775,69.16683,26/08/2020,12.4234,-1.54,29.26
-50.20775,69.16683,26/08/2020,12.5337,-1.53,29.37
-50.20775,69.16683,26/08/2020,12.6441,-1.53,29.43
-50.20775,69.16683,26/08/2020,12.7545,-1.54,29.48
-50.20775,69.16683,26/08/2020,12.8648,-1.53,29.49
-50.20775,69.16683,26/08/2020,12.9752,-1.54,29.54
-50.20775,69.16683,26/08/2020,13.0856,-1.53,29.55
-50.20775,69.16683,26/08/2020,13.1959,-1.53,29.57
-50.20775,69.16683,26/08/2020,13.3063,-1.53,29.6
-50.20775,69.16683,26/08/2020,13.4166,-1.53,29.6
-50.20775,69.16683,26/08/2020,13.527,-1.53,29.6
-50.20775,69.16683,26/08/2020,13.6374,-1.53,29.66
-50.20775,69.16683,26/08/2020,13.7477,-1.53,29.72
-50.20775,69.16683,26/08/2020,13.8581,-1.53,29.76
-50.20775,69.16683,26/08/2020,13.9684,-1.53,29.76
-50.20775,69.16683,26/08/2020,14.0788,-1.53,29.78
-50.20775,69.16683,26/08/2020,14.1892,-1.53,29.82
-50.20775,69.16683,26/08/2020,14.2995,-1.53,29.82
-50.20775,69.16683,26/08/2020,14.4099,-1.53,29.88
-50.20775,69.16683,26/08/2020,14.5202,-1.52,29.93
-50.20775,69.16683,26/08/2020,14.6306,-1.52,30.02
-50.20775,69.16683,26/08/2020,14.7409,-1.51,30.07
-50.20775,69.16683,26/08/2020,14.8513,-1.51,30.11
-50.20775,69.16683,26/08/2020,14.9616,,
-50.20775,69.16683,26/08/2020,15.072,,
-50.20775,69.16683,26/08/2020,15.1823,,
-50.20775,69.16683,26/08/2020,15.2927,,
-50.20775,69.16683,26/08/2020,15.403,,
-50.20775,69.16683,26/08/2020,15.5134,,
-50.20775,69.16683,26/08/2020,15.6237,,
-50.20775,69.16683,26/08/2020,15.7341,,
-50.20775,69.16683,26/08/2020,15.8444,,
-50.20775,69.16683,26/08/2020,15.9548,,
-50.20775,69.16683,26/08/2020,16.0651,,
-50.20775,69.16683,26/08/2020,16.1755,-1.48,30.32
-50.20775,69.16683,26/08/2020,16.2858,-1.48,30.34
-50.20775,69.16683,26/08/2020,16.3961,-1.48,30.36
-50.20775,69.16683,26/08/2020,16.5065,-1.48,30.36
-50.20775,69.16683,26/08/2020,16.6168,-1.48,30.38
-50.20775,69.16683,26/08/2020,16.7272,-1.47,30.39
-50.20775,69.16683,26/08/2020,16.8375,-1.48,30.42
-50.20775,69.16683,26/08/2020,16.9478,-1.47,30.45
-50.20775,69.16683,26/08/2020,17.0582,-1.47,30.45
-50.20775,69.16683,26/08/2020,17.1685,-1.47,30.49
-50.20775,69.16683,26/08/2020,17.2788,-1.46,30.52
-50.20775,69.16683,26/08/2020,17.3892,-1.46,30.54
-50.20775,69.16683,26/08/2020,17.4995,-1.46,30.54
-50.20775,69.16683,26/08/2020,17.6098,-1.46,30.57
-50.20775,69.16683,26/08/2020,17.7202,-1.46,30.59
-50.20775,69.16683,26/08/2020,17.8305,-1.46,30.61
-50.20775,69.16683,26/08/2020,17.9408,-1.46,30.63
-50.20775,69.16683,26/08/2020,18.0512,-1.44,30.62
-50.20775,69.16683,26/08/2020,18.1615,-1.44,30.66
-50.20775,69.16683,26/08/2020,18.2718,-1.44,30.66
-50.20775,69.16683,26/08/2020,18.3822,-1.44,30.66
-50.20775,69.16683,26/08/2020,18.4925,-1.44,30.68
-50.20775,69.16683,26/08/2020,18.6028,-1.43,30.67
-50.20775,69.16683,26/08/2020,18.7131,-1.43,30.69
-50.20775,69.16683,26/08/2020,18.8235,-1.43,30.69
-50.20775,69.16683,26/08/2020,18.9338,-1.43,30.69
-50.20775,69.16683,26/08/2020,19.0441,-1.44,30.7
-50.20775,69.16683,26/08/2020,19.1544,-1.43,30.71
-50.20775,69.16683,26/08/2020,19.2648,-1.43,30.73
-50.20775,69.16683,26/08/2020,19.3751,-1.44,30.74
-50.20775,69.16683,26/08/2020,19.4854,-1.43,30.81
-50.20775,69.16683,26/08/2020,19.5957,-1.42,30.86
-50.20775,69.16683,26/08/2020,19.706,,
-50.20775,69.16683,26/08/2020,19.8163,,
-50.20775,69.16683,26/08/2020,19.9267,,
-50.20775,69.16683,26/08/2020,20.037,,
-50.20775,69.16683,26/08/2020,20.1473,,
-50.20775,69.16683,26/08/2020,20.2576,,
-50.20775,69.16683,26/08/2020,20.3679,,
-50.20775,69.16683,26/08/2020,20.4782,,
-50.20775,69.16683,26/08/2020,20.5886,,
-50.20775,69.16683,26/08/2020,20.6989,-1.36,30.96
-50.20775,69.16683,26/08/2020,20.8092,-1.35,30.97
-50.20775,69.16683,26/08/2020,20.9195,-1.35,30.99
-50.20775,69.16683,26/08/2020,21.0298,-1.35,30.99
-50.20775,69.16683,26/08/2020,21.1401,-1.35,31.01
-50.20775,69.16683,26/08/2020,21.2504,-1.35,31.03
-50.20775,69.16683,26/08/2020,21.3607,-1.34,31.02
-50.20775,69.16683,26/08/2020,21.471,-1.34,31.04
-50.20775,69.16683,26/08/2020,21.5813,-1.34,31.04
-50.20775,69.16683,26/08/2020,21.6916,-1.34,31.04
-50.20775,69.16683,26/08/2020,21.8019,-1.34,31.04
-50.20775,69.16683,26/08/2020,21.9122,-1.34,31.04
-50.20775,69.16683,26/08/2020,22.0225,-1.34,31.06
-50.20775,69.16683,26/08/2020,22.1329,-1.33,31.07
-50.20775,69.16683,26/08/2020,22.2432,-1.32,31.1
-50.20775,69.16683,26/08/2020,22.3535,-1.3,31.15
-50.20775,69.16683,26/08/2020,22.4638,-1.29,31.18
-50.20775,69.16683,26/08/2020,22.5741,-1.29,31.2
-50.20775,69.16683,26/08/2020,22.6844,-1.29,31.22
-50.20775,69.16683,26/08/2020,22.7946,-1.29,31.22
-50.20775,69.16683,26/08/2020,22.9049,-1.29,31.24
-50.20775,69.16683,26/08/2020,23.0152,-1.28,31.23
-50.20775,69.16683,26/08/2020,23.1255,-1.28,31.25
-50.20775,69.16683,26/08/2020,23.2358,-1.28,31.27
-50.20775,69.16683,26/08/2020,23.3461,-1.28,31.25
-50.20775,69.16683,26/08/2020,23.4564,-1.28,31.27
-50.20775,69.16683,26/08/2020,23.5667,-1.27,31.28
-50.20775,69.16683,26/08/2020,23.677,-1.27,31.32
-50.20775,69.16683,26/08/2020,23.7873,-1.26,31.37
-50.20775,69.16683,26/08/2020,23.8976,-1.25,31.36
-50.20775,69.16683,26/08/2020,24.0079,-1.25,31.36
-50.20775,69.16683,26/08/2020,24.1182,-1.24,31.34
-50.20775,69.16683,26/08/2020,24.2284,-1.24,31.37
-50.20775,69.16683,26/08/2020,24.3387,,
-50.20775,69.16683,26/08/2020,24.449,,
-50.20775,69.16683,26/08/2020,24.5593,,
-50.20775,69.16683,26/08/2020,24.6696,,
-50.20775,69.16683,26/08/2020,24.7799,,
-50.20775,69.16683,26/08/2020,24.8902,,
-50.20775,69.16683,26/08/2020,25.0004,,
-50.20775,69.16683,26/08/2020,25.1107,,
-50.20775,69.16683,26/08/2020,25.221,,
-50.20775,69.16683,26/08/2020,25.3313,,
-50.20775,69.16683,26/08/2020,25.4416,,
-50.20775,69.16683,26/08/2020,25.5518,-1.23,31.37
-50.20775,69.16683,26/08/2020,25.6621,-1.22,31.38
-50.20775,69.16683,26/08/2020,25.7724,-1.21,31.41
-50.20775,69.16683,26/08/2020,25.8827,-1.21,31.41
-50.20775,69.16683,26/08/2020,25.9929,-1.21,31.43
-50.20775,69.16683,26/08/2020,26.1032,-1.2,31.42
-50.20775,69.16683,26/08/2020,26.2135,-1.2,31.44
-50.20775,69.16683,26/08/2020,26.3238,-1.19,31.45
-50.20775,69.16683,26/08/2020,26.434,-1.19,31.45
-50.20775,69.16683,26/08/2020,26.5443,-1.19,31.47
-50.20775,69.16683,26/08/2020,26.6546,-1.18,31.46
-50.20775,69.16683,26/08/2020,26.7648,-1.19,31.47
-50.20775,69.16683,26/08/2020,26.8751,-1.18,31.46
-50.20775,69.16683,26/08/2020,26.9854,-1.18,31.46
-50.20775,69.16683,26/08/2020,27.0957,-1.18,31.46
-50.20775,69.16683,26/08/2020,27.2059,-1.18,31.5
-50.20775,69.16683,26/08/2020,27.3162,-1.18,31.5
-50.20775,69.16683,26/08/2020,27.4265,-1.16,31.51
-50.20775,69.16683,26/08/2020,27.5367,-1.15,31.5
-50.20775,69.16683,26/08/2020,27.647,-1.15,31.54
-50.20775,69.16683,26/08/2020,27.7572,-1.14,31.53
-50.20775,69.16683,26/08/2020,27.8675,-1.14,31.55
-50.20775,69.16683,26/08/2020,27.9778,-1.13,31.54
-50.20775,69.16683,26/08/2020,28.088,-1.14,31.55
-50.20775,69.16683,26/08/2020,28.1983,-1.14,31.57
-50.20775,69.16683,26/08/2020,28.3085,-1.13,31.6
-50.20775,69.16683,26/08/2020,28.4188,-1.12,31.61
-50.20775,69.16683,26/08/2020,28.5291,-1.11,31.66
-50.20775,69.16683,26/08/2020,28.6393,-1.09,31.68
-50.20775,69.16683,26/08/2020,28.7496,-1.07,31.71
-50.20775,69.16683,26/08/2020,28.8598,-1.06,31.7
-50.20775,69.16683,26/08/2020,28.9701,-1.05,31.71
-50.20775,69.16683,26/08/2020,29.0803,,
-50.20775,69.16683,26/08/2020,29.1906,,
-50.20775,69.16683,26/08/2020,29.3008,,
-50.20775,69.16683,26/08/2020,29.4111,,
-50.20775,69.16683,26/08/2020,29.5214,,
-50.20775,69.16683,26/08/2020,29.6316,,
-50.20775,69.16683,26/08/2020,29.7419,,
-50.20775,69.16683,26/08/2020,29.8521,,
-50.20775,69.16683,26/08/2020,29.9623,,
-50.20775,69.16683,26/08/2020,30.0726,-1.0,31.75
-50.20775,69.16683,26/08/2020,30.1828,-1.0,31.75
-50.20775,69.16683,26/08/2020,30.2931,-1.0,31.77
-50.20775,69.16683,26/08/2020,30.4033,-1.0,31.77
-50.20775,69.16683,26/08/2020,30.5136,-0.99,31.76
-50.20775,69.16683,26/08/2020,30.6238,-0.99,31.76
-50.20775,69.16683,26/08/2020,30.7341,-0.99,31.78
-50.20775,69.16683,26/08/2020,30.8443,-0.98,31.77
-50.20775,69.16683,26/08/2020,30.9545,-0.98,31.76
-50.20775,69.16683,26/08/2020,31.0648,-0.97,31.79
-50.20775,69.16683,26/08/2020,31.175,-0.97,31.79
-50.20775,69.16683,26/08/2020,31.2853,-0.97,31.79
-50.20775,69.16683,26/08/2020,31.3955,-0.96,31.8
-50.20775,69.16683,26/08/2020,31.5057,-0.96,31.8
-50.20775,69.16683,26/08/2020,31.616,-0.96,31.8
-50.20775,69.16683,26/08/2020,31.7262,-0.96,31.82
-50.20775,69.16683,26/08/2020,31.8364,-0.96,31.82
-50.20775,69.16683,26/08/2020,31.9467,-0.96,31.82
-50.20775,69.16683,26/08/2020,32.0569,-0.96,31.82
-50.20775,69.16683,26/08/2020,32.1671,-0.95,31.83
-50.20775,69.16683,26/08/2020,32.2774,-0.95,31.85
-50.20775,69.16683,26/08/2020,32.3876,-0.94,31.88
-50.20775,69.16683,26/08/2020,32.4978,-0.93,31.91
-50.20775,69.16683,26/08/2020,32.6081,-0.92,31.9
-50.20775,69.16683,26/08/2020,32.7183,-0.91,31.91
-50.20775,69.16683,26/08/2020,32.8285,-0.91,31.91
-50.20775,69.16683,26/08/2020,32.9388,-0.91,31.91
-50.20775,69.16683,26/08/2020,33.049,-0.91,31.91
-50.20775,69.16683,26/08/2020,33.1592,-0.91,31.91
-50.20775,69.16683,26/08/2020,33.2694,-0.91,31.91
-50.20775,69.16683,26/08/2020,33.3797,-0.91,31.91
-50.20775,69.16683,26/08/2020,33.4899,-0.9,31.92
-50.20775,69.16683,26/08/2020,33.6001,-0.9,31.92
-50.20775,69.16683,26/08/2020,33.7103,-0.9,31.92
-50.20775,69.16683,26/08/2020,33.8205,,
-50.20775,69.16683,26/08/2020,33.9308,,
-50.20775,69.16683,26/08/2020,34.041,,
-50.20775,69.16683,26/08/2020,34.1512,,
-50.20775,69.16683,26/08/2020,34.2614,,
-50.20775,69.16683,26/08/2020,34.3716,,
-50.20775,69.16683,26/08/2020,34.4819,,
-50.20775,69.16683,26/08/2020,34.5921,,
-50.20775,69.16683,26/08/2020,34.7023,,
-50.20775,69.16683,26/08/2020,34.8125,,
-50.20775,69.16683,26/08/2020,34.9227,-0.8,32.02
-50.20775,69.16683,26/08/2020,35.0329,-0.8,32.02
-50.20775,69.16683,26/08/2020,35.1431,-0.79,32.03
-50.20775,69.16683,26/08/2020,35.2534,-0.79,32.03
-50.20775,69.16683,26/08/2020,35.3636,-0.79,32.05
-50.20775,69.16683,26/08/2020,35.4738,-0.77,32.06
-50.20775,69.16683,26/08/2020,35.584,-0.76,32.09
-50.20775,69.16683,26/08/2020,35.6942,-0.75,32.08
-50.20775,69.16683,26/08/2020,35.8044,-0.74,32.09
-50.20775,69.16683,26/08/2020,35.9146,-0.74,32.09
-50.20775,69.16683,26/08/2020,36.0248,-0.72,32.1
-50.20775,69.16683,26/08/2020,36.135,-0.72,32.1
-50.20775,69.16683,26/08/2020,36.2452,-0.72,32.1
-50.20775,69.16683,26/08/2020,36.3554,-0.72,32.1
-50.20775,69.16683,26/08/2020,36.4656,-0.72,32.1
-50.20775,69.16683,26/08/2020,36.5758,-0.71,32.13
-50.20775,69.16683,26/08/2020,36.686,-0.71,32.13
-50.20775,69.16683,26/08/2020,36.7962,-0.7,32.14
-50.20775,69.16683,26/08/2020,36.9064,-0.69,32.13
-50.20775,69.16683,26/08/2020,37.0166,-0.69,32.15
-50.20775,69.16683,26/08/2020,37.1268,-0.68,32.16
-50.20775,69.16683,26/08/2020,37.237,-0.68,32.15
-50.20775,69.16683,26/08/2020,37.3472,-0.67,32.14
-50.20775,69.16683,26/08/2020,37.4574,-0.67,32.14
-50.20775,69.16683,26/08/2020,37.5676,-0.67,32.16
-50.20775,69.16683,26/08/2020,37.6778,-0.66,32.17
-50.20775,69.16683,26/08/2020,37.788,-0.66,32.17
-50.20775,69.16683,26/08/2020,37.8982,-0.64,32.17
-50.20775,69.16683,26/08/2020,38.0084,-0.63,32.2
-50.20775,69.16683,26/08/2020,38.1186,-0.62,32.21
-50.20775,69.16683,26/08/2020,38.2288,-0.61,32.22
-50.20775,69.16683,26/08/2020,38.339,-0.6,32.23
-50.20775,69.16683,26/08/2020,38.4492,-0.59,32.21
-50.20775,69.16683,26/08/2020,38.5593,,
-50.20775,69.16683,26/08/2020,38.6695,,
-50.20775,69.16683,26/08/2020,38.7797,,
-50.20775,69.16683,26/08/2020,38.8899,,
-50.20775,69.16683,26/08/2020,39.0001,,
-50.20775,69.16683,26/08/2020,39.1103,,
-50.20775,69.16683,26/08/2020,39.2205,,
-50.20775,69.16683,26/08/2020,39.3306,,
-50.20775,69.16683,26/08/2020,39.4408,,
-50.20775,69.16683,26/08/2020,39.551,,
-50.20775,69.16683,26/08/2020,39.6612,-0.54,32.29
-50.20775,69.16683,26/08/2020,39.7714,-0.54,32.29
-50.20775,69.16683,26/08/2020,39.8815,-0.54,32.31
-50.20775,69.16683,26/08/2020,39.9917,-0.54,32.31
-50.20775,69.16683,26/08/2020,40.1019,-0.54,32.31
-50.20775,69.16683,26/08/2020,40.2121,-0.55,32.32
-50.20775,69.16683,26/08/2020,40.3223,-0.56,32.33
-50.20775,69.16683,26/08/2020,40.4324,-0.55,32.32
-50.20775,69.16683,26/08/2020,40.5426,-0.55,32.34
-50.20775,69.16683,26/08/2020,40.6528,-0.54,32.35
-50.20775,69.16683,26/08/2020,40.763,-0.53,32.36
-50.20775,69.16683,26/08/2020,40.8731,-0.52,32.37
-50.20775,69.16683,26/08/2020,40.9833,-0.51,32.4
-50.20775,69.16683,26/08/2020,41.0935,-0.51,32.38
-50.20775,69.16683,26/08/2020,41.2036,-0.49,32.39
-50.20775,69.16683,26/08/2020,41.3138,-0.49,32.39
-50.20775,69.16683,26/08/2020,41.424,-0.49,32.39
-50.20775,69.16683,26/08/2020,41.5341,-0.49,32.39
-50.20775,69.16683,26/08/2020,41.6443,-0.49,32.41
-50.20775,69.16683,26/08/2020,41.7545,-0.48,32.4
-50.20775,69.16683,26/08/2020,41.8646,-0.47,32.41
-50.20775,69.16683,26/08/2020,41.9748,-0.47,32.41
-50.20775,69.16683,26/08/2020,42.085,-0.46,32.4
-50.20775,69.16683,26/08/2020,42.1951,-0.46,32.42
-50.20775,69.16683,26/08/2020,42.3053,-0.45,32.41
-50.20775,69.16683,26/08/2020,42.4155,-0.45,32.41
-50.20775,69.16683,26/08/2020,42.5256,-0.45,32.41
-50.20775,69.16683,26/08/2020,42.6358,-0.45,32.43
-50.20775,69.16683,26/08/2020,42.7459,-0.45,32.43
-50.20775,69.16683,26/08/2020,42.8561,-0.45,32.43
-50.20775,69.16683,26/08/2020,42.9663,-0.45,32.43
-50.20775,69.16683,26/08/2020,43.0764,-0.45,32.41
-50.20775,69.16683,26/08/2020,43.1866,,
-50.20775,69.16683,26/08/2020,43.2967,,
-50.20775,69.16683,26/08/2020,43.4069,,
-50.20775,69.16683,26/08/2020,43.517,,
-50.20775,69.16683,26/08/2020,43.6272,,
-50.20775,69.16683,26/08/2020,43.7373,,
-50.20775,69.16683,26/08/2020,43.8475,,
-50.20775,69.16683,26/08/2020,43.9576,,
-50.20775,69.16683,26/08/2020,44.0678,,
-50.20775,69.16683,26/08/2020,44.1779,,
-50.20775,69.16683,26/08/2020,44.2881,-0.41,32.52
-50.20775,69.16683,26/08/2020,44.3982,-0.41,32.56
-50.20775,69.16683,26/08/2020,44.5084,-0.39,32.57
-50.20775,69.16683,26/08/2020,44.6185,-0.39,32.57
-50.20775,69.16683,26/08/2020,44.7287,-0.41,32.58
-50.20775,69.16683,26/08/2020,44.8388,-0.41,32.58
-50.20775,69.16683,26/08/2020,44.949,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.0591,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.1693,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.2794,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.3895,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.4997,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.6098,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.72,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.8301,-0.42,32.59
-50.20775,69.16683,26/08/2020,45.9402,-0.42,32.59
-50.20775,69.16683,26/08/2020,46.0504,-0.42,32.59
-50.20775,69.16683,26/08/2020,46.1605,-0.42,32.59
-50.20775,69.16683,26/08/2020,46.2706,-0.42,32.59
-50.20775,69.16683,26/08/2020,46.3808,-0.42,32.59
-50.20775,69.16683,26/08/2020,46.4909,-0.42,32.59
-50.20775,69.16683,26/08/2020,46.601,-0.43,32.6
-50.20775,69.16683,26/08/2020,46.7112,-0.42,32.61
-50.20775,69.16683,26/08/2020,46.8213,-0.42,32.61
-50.20775,69.16683,26/08/2020,46.9314,-0.42,32.61
-50.20775,69.16683,26/08/2020,47.0416,-0.42,32.61
-50.20775,69.16683,26/08/2020,47.1517,-0.42,32.61
-50.20775,69.16683,26/08/2020,47.2618,-0.42,32.61
-50.20775,69.16683,26/08/2020,47.372,-0.42,32.63
-50.20775,69.16683,26/08/2020,47.4821,-0.41,32.64
-50.20775,69.16683,26/08/2020,47.5922,-0.39,32.65
-50.20775,69.16683,26/08/2020,47.7023,-0.39,32.65
-50.20775,69.16683,26/08/2020,47.8125,-0.38,32.64
-50.20775,69.16683,26/08/2020,47.9226,,
-50.20775,69.16683,26/08/2020,48.0327,,
-50.20775,69.16683,26/08/2020,48.1428,,
-50.20775,69.16683,26/08/2020,48.253,,
-50.20775,69.16683,26/08/2020,48.3631,,
-50.20775,69.16683,26/08/2020,48.4732,,
-50.20775,69.16683,26/08/2020,48.5833,,
-50.20775,69.16683,26/08/2020,48.6934,,
-50.20775,69.16683,26/08/2020,48.8035,,
-50.20775,69.16683,26/08/2020,48.9137,-0.39,32.67
-50.20775,69.16683,26/08/2020,49.0238,-0.39,32.67
-50.20775,69.16683,26/08/2020,49.1339,-0.37,32.73
-50.20775,69.16683,26/08/2020,49.244,-0.35,32.72
-50.20775,69.16683,26/08/2020,49.3541,-0.33,32.72
-50.20775,69.16683,26/08/2020,49.4642,-0.31,32.76
-50.20775,69.16683,26/08/2020,49.5744,-0.3,32.75
-50.20775,69.16683,26/08/2020,49.6845,-0.29,32.75
-50.20775,69.16683,26/08/2020,49.7946,-0.28,32.74
-50.20775,69.16683,26/08/2020,49.9047,-0.28,32.76
-50.20775,69.16683,26/08/2020,50.0148,-0.27,32.75
-50.20775,69.16683,26/08/2020,50.1249,-0.27,32.75
-50.20775,69.16683,26/08/2020,50.235,-0.27,32.75
-50.20775,69.16683,26/08/2020,50.3451,-0.27,32.77
-50.20775,69.16683,26/08/2020,50.4552,-0.27,32.77
-50.20775,69.16683,26/08/2020,50.5653,-0.26,32.78
-50.20775,69.16683,26/08/2020,50.6754,-0.26,32.78
-50.20775,69.16683,26/08/2020,50.7855,-0.25,32.79
-50.20775,69.16683,26/08/2020,50.8956,-0.24,32.82
-50.20775,69.16683,26/08/2020,51.0057,-0.23,32.79
-50.20775,69.16683,26/08/2020,51.1158,-0.23,32.81
-50.20775,69.16683,26/08/2020,51.2259,-0.21,32.79
-50.20775,69.16683,26/08/2020,51.336,-0.21,32.79
