lon,lat,date,depth,temperature,salinity
-50.16108,69.1917,29/08/2019,8.2288,-0.4,8.1
-50.16108,69.1917,29/08/2019,8.3392,-0.42,8.4
-50.16108,69.1917,29/08/2019,8.4496,-0.43,8.74
-50.16108,69.1917,29/08/2019,8.56,,
-50.16108,69.1917,29/08/2019,8.6704,,
-50.16108,69.1917,29/08/2019,8.7808,,
-50.16108,69.1917,29/08/2019,8.8912,,
-50.16108,69.1917,29/08/2019,9.0016,,
-50.16108,69.1917,29/08/2019,9.112,,
-50.16108,69.1917,29/08/2019,9.2223,,
-50.16108,69.1917,29/08/2019,9.3327,,
-50.16108,69.1917,29/08/2019,9.4431,,
-50.16108,69.1917,29/08/2019,9.5535,,
-50.16108,69.1917,29/08/2019,9.6639,,
-50.16108,69.1917,29/08/2019,9.7743,-0.89,18.22
-50.16108,69.1917,29/08/2019,9.8847,-0.95,19.28
-50.16108,69.1917,29/08/2019,9.9951,-1.01,20.24
-50.16108,69.1917,29/08/2019,10.1054,-1.04,20.94
-50.16108,69.1917,29/08/2019,10.2158,-1.08,21.38
-50.16108,69.1917,29/08/2019,10.3262,-1.12,22.05
-50.16108,69.1917,29/08/2019,10.4366,-1.15,22.46
-50.16108,69.1917,29/08/2019,10.547,-1.17,22.69
-50.16108,69.1917,29/08/2019,10.6574,-1.18,22.82
-50.16108,69.1917,29/08/2019,10.7677,-1.2,22.91
-50.16108,69.1917,29/08/2019,10.8781,-1.21,23.0
-50.16108,69.1917,29/08/2019,10.9885,-1.22,23.05
-50.16108,69.1917,29/08/2019,11.0989,-1.22,23.09
-50.16108,69.1917,29/08/2019,11.2093,-1.22,23.11
-50.16108,69.1917,29/08/2019,11.3196,-1.22,23.15
-50.16108,69.1917,29/08/2019,11.43,-1.23,23.2
-50.16108,69.1917,29/08/2019,11.5404,-1.23,23.22
-50.16108,69.1917,29/08/2019,11.6508,-1.23,23.24
-50.16108,69.1917,29/08/2019,11.7611,-1.23,23.24
-50.16108,69.1917,29/08/2019,11.8715,-1.23,23.26
-50.16108,69.1917,29/08/2019,11.9819,-1.23,23.28
-50.16108,69.1917,29/08/2019,12.0922,-1.23,23.3
-50.16108,69.1917,29/08/2019,12.2026,-1.24,23.33
-50.16108,69.1917,29/08/2019,12.313,-1.25,23.33
-50.16108,69.1917,29/08/2019,12.4234,-1.25,23.35
-50.16108,69.1917,29/08/2019,12.5337,-1.25,23.4
-50.16108,69.1917,29/08/2019,12.6441,-1.25,23.42
-50.16108,69.1917,29/08/2019,12.7545,,
-50.16108,69.1917,29/08/2019,12.8648,,
-50.16108,69.1917,29/08/2019,12.9752,,
-50.16108,69.1917,29/08/2019,13.0856,,
-50.16108,69.1917,29/08/2019,13.1959,,
-50.16108,69.1917,29/08/2019,13.3063,,
-50.16108,69.1917,29/08/2019,13.4166,,
-50.16108,69.1917,29/08/2019,13.527,,
-50.16108,69.1917,29/08/2019,13.6374,,
-50.16108,69.1917,29/08/2019,13.7477,,
-50.16108,69.1917,29/08/2019,13.8581,-1.27,23.76
-50.16108,69.1917,29/08/2019,13.9684,-1.27,23.8
-50.16108,69.1917,29/08/2019,14.0788,-1.27,23.84
-50.16108,69.1917,29/08/2019,14.1892,-1.27,23.86
-50.16108,69.1917,29/08/2019,14.2995,-1.27,23.9
-50.16108,69.1917,29/08/2019,14.4099,-1.27,23.96
-50.16108,69.1917,29/08/2019,14.5202,-1.27,24.0
-50.16108,69.1917,29/08/2019,14.6306,-1.27,24.04
-50.16108,69.1917,29/08/2019,14.7409,-1.28,24.07
-50.16108,69.1917,29/08/2019,14.8513,-1.28,24.13
-50.16108,69.1917,29/08/2019,14.9616,-1.28,24.19
-50.16108,69.1917,29/08/2019,15.072,-1.28,24.27
-50.16108,69.1917,29/08/2019,15.1823,-1.29,24.36
-50.16108,69.1917,29/08/2019,15.2927,-1.29,24.38
-50.16108,69.1917,29/08/2019,15.403,-1.29,24.42
-50.16108,69.1917,29/08/2019,15.5134,-1.29,24.44
-50.16108,69.1917,29/08/2019,15.6237,-1.29,24.48
-50.16108,69.1917,29/08/2019,15.7341,-1.3,24.53
-50.16108,69.1917,29/08/2019,15.8444,-1.3,24.57
-50.16108,69.1917,29/08/2019,15.9548,-1.31,24.68
-50.16108,69.1917,29/08/2019,16.0651,-1.31,24.76
-50.16108,69.1917,29/08/2019,16.1755,-1.31,24.81
-50.16108,69.1917,29/08/2019,16.2858,-1.31,24.83
-50.16108,69.1917,29/08/2019,16.3961,-1.33,24.9
-50.16108,69.1917,29/08/2019,16.5065,-1.33,24.92
-50.16108,69.1917,29/08/2019,16.6168,-1.34,24.99
-50.16108,69.1917,29/08/2019,16.7272,-1.34,25.05
-50.16108,69.1917,29/08/2019,16.8375,,
-50.16108,69.1917,29/08/2019,16.9478,,
-50.16108,69.1917,29/08/2019,17.0582,,
-50.16108,69.1917,29/08/2019,17.1685,,
-50.16108,69.1917,29/08/2019,17.2788,,
-50.16108,69.1917,29/08/2019,17.3892,,
-50.16108,69.1917,29/08/2019,17.4995,,
-50.16108,69.1917,29/08/2019,17.6098,,
-50.16108,69.1917,29/08/2019,17.7202,,
-50.16108,69.1917,29/08/2019,17.8305,,
-50.16108,69.1917,29/08/2019,17.9408,-1.35,25.63
-50.16108,69.1917,29/08/2019,18.0512,-1.36,25.72
-50.16108,69.1917,29/08/2019,18.1615,-1.36,25.78
-50.16108,69.1917,29/08/2019,18.2718,-1.36,25.82
-50.16108,69.1917,29/08/2019,18.3822,-1.36,25.86
-50.16108,69.1917,29/08/2019,18.4925,-1.36,25.92
-50.16108,69.1917,29/08/2019,18.6028,-1.36,25.99
-50.16108,69.1917,29/08/2019,18.7131,-1.36,26.09
-50.16108,69.1917,29/08/2019,18.8235,-1.37,26.18
-50.16108,69.1917,29/08/2019,18.9338,-1.36,26.21
-50.16108,69.1917,29/08/2019,19.0441,-1.36,26.25
-50.16108,69.1917,29/08/2019,19.1544,-1.37,26.3
-50.16108,69.1917,29/08/2019,19.2648,-1.37,26.32
-50.16108,69.1917,29/08/2019,19.3751,-1.37,26.34
-50.16108,69.1917,29/08/2019,19.4854,-1.36,26.38
-50.16108,69.1917,29/08/2019,19.5957,-1.37,26.45
-50.16108,69.1917,29/08/2019,19.706,-1.37,26.51
-50.16108,69.1917,29/08/2019,19.8163,-1.37,26.55
-50.16108,69.1917,29/08/2019,19.9267,-1.37,26.59
-50.16108,69.1917,29/08/2019,20.037,-1.37,26.65
-50.16108,69.1917,29/08/2019,20.1473,-1.36,26.68
-50.16108,69.1917,29/08/2019,20.2576,-1.37,26.75
-50.16108,69.1917,29/08/2019,20.3679,-1.36,26.77
-50.16108,69.1917,29/08/2019,20.4782,-1.37,26.82
-50.16108,69.1917,29/08/2019,20.5886,-1.36,26.85
-50.16108,69.1917,29/08/2019,20.6989,-1.36,26.89
-50.16108,69.1917,29/08/2019,20.8092,-1.36,26.93
-50.16108,69.1917,29/08/2019,20.9195,,
-50.16108,69.1917,29/08/2019,21.0298,,
-50.16108,69.1917,29/08/2019,21.1401,,
-50.16108,69.1917,29/08/2019,21.2504,,
-50.16108,69.1917,29/08/2019,21.3607,,
-50.16108,69.1917,29/08/2019,21.471,,
-50.16108,69.1917,29/08/2019,21.5813,,
-50.16108,69.1917,29/08/2019,21.6916,,
-50.16108,69.1917,29/08/2019,21.8019,,
-50.16108,69.1917,29/08/2019,21.9122,,
-50.16108,69.1917,29/08/2019,22.0225,-1.34,27.38
-50.16108,69.1917,29/08/2019,22.1329,-1.33,27.39
-50.16108,69.1917,29/08/2019,22.2432,-1.33,27.46
-50.16108,69.1917,29/08/2019,22.3535,-1.33,27.52
-50.16108,69.1917,29/08/2019,22.4638,-1.33,27.54
-50.16108,69.1917,29/08/2019,22.5741,-1.31,27.57
-50.16108,69.1917,29/08/2019,22.6844,-1.31,27.59
-50.16108,69.1917,29/08/2019,22.7946,-1.31,27.63
-50.16108,69.1917,29/08/2019,22.9049,-1.31,27.69
-50.16108,69.1917,29/08/2019,23.0152,-1.31,27.73
-50.16108,69.1917,29/08/2019,23.1255,-1.3,27.76
-50.16108,69.1917,29/08/2019,23.2358,-1.3,27.81
-50.16108,69.1917,29/08/2019,23.3461,-1.3,27.83
-50.16108,69.1917,29/08/2019,23.4564,-1.29,27.86
-50.16108,69.1917,29/08/2019,23.5667,-1.29,27.9
-50.16108,69.1917,29/08/2019,23.677,-1.28,27.91
-50.16108,69.1917,29/08/2019,23.7873,-1.28,27.95
-50.16108,69.1917,29/08/2019,23.8976,-1.28,27.97
-50.16108,69.1917,29/08/2019,24.0079,-1.27,28.0
-50.16108,69.1917,29/08/2019,24.1182,-1.27,28.06
-50.16108,69.1917,29/08/2019,24.2284,-1.27,28.08
-50.16108,69.1917,29/08/2019,24.3387,-1.27,28.11
-50.16108,69.1917,29/08/2019,24.449,-1.27,28.15
-50.16108,69.1917,29/08/2019,24.5593,-1.26,28.18
-50.16108,69.1917,29/08/2019,24.6696,-1.26,28.22
-50.16108,69.1917,29/08/2019,24.7799,-1.25,28.25
-50.16108,69.1917,29/08/2019,24.8902,-1.25,28.29
-50.16108,69.1917,29/08/2019,25.0004,,
-50.16108,69.1917,29/08/2019,25.1107,,
-50.16108,69.1917,29/08/2019,25.221,,
-50.16108,69.1917,29/08/2019,25.3313,,
-50.16108,69.1917,29/08/2019,25.4416,,
-50.16108,69.1917,29/08/2019,25.5518,,
-50.16108,69.1917,29/08/2019,25.6621,,
-50.16108,69.1917,29/08/2019,25.7724,,
-50.16108,69.1917,29/08/2019,25.8827,,
-50.16108,69.1917,29/08/2019,25.9929,,
-50.16108,69.1917,29/08/2019,26.1032,-1.22,28.59
-50.16108,69.1917,29/08/2019,26.2135,-1.22,28.63
-50.16108,69.1917,29/08/2019,26.3238,-1.22,28.67
-50.16108,69.1917,29/08/2019,26.434,-1.21,28.68
-50.16108,69.1917,29/08/2019,26.5443,-1.22,28.71
-50.16108,69.1917,29/08/2019,26.6546,-1.21,28.74
-50.16108,69.1917,29/08/2019,26.7648,-1.2,28.75
-50.16108,69.1917,29/08/2019,26.8751,-1.2,28.8
-50.16108,69.1917,29/08/2019,26.9854,-1.18,28.83
-50.16108,69.1917,29/08/2019,27.0957,-1.18,28.89
-50.16108,69.1917,29/08/2019,27.2059,-1.17,28.9
-50.16108,69.1917,29/08/2019,27.3162,-1.17,28.94
-50.16108,69.1917,29/08/2019,27.4265,-1.17,28.98
-50.16108,69.1917,29/08/2019,27.5367,-1.16,29.01
-50.16108,69.1917,29/08/2019,27.647,-1.16,29.05
-50.16108,69.1917,29/08/2019,27.7572,-1.15,29.06
-50.16108,69.1917,29/08/2019,27.8675,-1.15,29.08
-50.16108,69.1917,29/08/2019,27.9778,-1.15,29.12
-50.16108,69.1917,29/08/2019,28.088,-1.14,29.13
-50.16108,69.1917,29/08/2019,28.1983,-1.14,29.16
-50.16108,69.1917,29/08/2019,28.3085,-1.13,29.17
-50.16108,69.1917,29/08/2019,28.4188,-1.13,29.19
-50.16108,69.1917,29/08/2019,28.5291,-1.13,29.23
-50.16108,69.1917,29/08/2019,28.6393,-1.12,29.28
-50.16108,69.1917,29/08/2019,28.7496,-1.12,29.32
-50.16108,69.1917,29/08/2019,28.8598,-1.11,29.31
-50.16108,69.1917,29/08/2019,28.9701,-1.11,29.33
-50.16108,69.1917,29/08/2019,29.0803,,
-50.16108,69.1917,29/08/2019,29.1906,,
-50.16108,69.1917,29/08/2019,29.3008,,
-50.16108,69.1917,29/08/2019,29.4111,,
-50.16108,69.1917,29/08/2019,29.5214,,
-50.16108,69.1917,29/08/2019,29.6316,,
-50.16108,69.1917,29/08/2019,29.7419,,
-50.16108,69.1917,29/08/2019,29.8521,,
-50.16108,69.1917,29/08/2019,29.9623,,
-50.16108,69.1917,29/08/2019,30.0726,,
-50.16108,69.1917,29/08/2019,30.1828,-1.06,29.59
-50.16108,69.1917,29/08/2019,30.2931,-1.06,29.61
-50.16108,69.1917,29/08/2019,30.4033,-1.04,29.64
-50.16108,69.1917,29/08/2019,30.5136,-1.03,29.67
-50.16108,69.1917,29/08/2019,30.6238,-1.02,29.68
-50.16108,69.1917,29/08/2019,30.7341,-1.01,29.69
-50.16108,69.1917,29/08/2019,30.8443,-1.01,29.73
-50.16108,69.1917,29/08/2019,30.9545,-1.01,29.75
-50.16108,69.1917,29/08/2019,31.0648,-1.0,29.76
-50.16108,69.1917,29/08/2019,31.175,-1.0,29.78
-50.16108,69.1917,29/08/2019,31.2853,-1.0,29.78
-50.16108,69.1917,29/08/2019,31.3955,-0.99,29.77
-50.16108,69.1917,29/08/2019,31.5057,-0.99,29.77
-50.16108,69.1917,29/08/2019,31.616,-0.99,29.75
-50.16108,69.1917,29/08/2019,31.7262,-1.0,29.72
-50.16108,69.1917,29/08/2019,31.8364,-1.0,29.82
-50.16108,69.1917,29/08/2019,31.9467,-1.0,29.84
-50.16108,69.1917,29/08/2019,32.0569,-1.0,29.88
-50.16108,69.1917,29/08/2019,32.1671,-0.99,29.85
-50.16108,69.1917,29/08/2019,32.2774,-0.96,29.94
-50.16108,69.1917,29/08/2019,32.3876,-0.94,30.0
-50.16108,69.1917,29/08/2019,32.4978,-0.92,29.98
-50.16108,69.1917,29/08/2019,32.6081,-0.9,29.99
-50.16108,69.1917,29/08/2019,32.7183,-0.9,30.01
-50.16108,69.1917,29/08/2019,32.8285,-0.9,30.01
-50.16108,69.1917,29/08/2019,32.9388,-0.9,30.03
-50.16108,69.1917,29/08/2019,33.049,-0.9,30.03
-50.16108,69.1917,29/08/2019,33.1592,,
-50.16108,69.1917,29/08/2019,33.2694,,
-50.16108,69.1917,29/08/2019,33.3797,,
-50.16108,69.1917,29/08/2019,33.4899,,
-50.16108,69.1917,29/08/2019,33.6001,,
-50.16108,69.1917,29/08/2019,33.7103,,
-50.16108,69.1917,29/08/2019,33.8205,,
-50.16108,69.1917,29/08/2019,33.9308,,
-50.16108,69.1917,29/08/2019,34.041,,
-50.16108,69.1917,29/08/2019,34.1512,,
-50.16108,69.1917,29/08/2019,34.2614,,
-50.16108,69.1917,29/08/2019,34.3716,-0.86,30.21
-50.16108,69.1917,29/08/2019,34.4819,-0.86,30.24
-50.16108,69.1917,29/08/2019,34.5921,-0.87,30.25
-50.16108,69.1917,29/08/2019,34.7023,-0.86,30.24
-50.16108,69.1917,29/08/2019,34.8125,-0.86,30.28
-50.16108,69.1917,29/08/2019,34.9227,-0.86,30.28
-50.16108,69.1917,29/08/2019,35.0329,-0.87,30.33
-50.16108,69.1917,29/08/2019,35.1431,-0.86,30.36
-50.16108,69.1917,29/08/2019,35.2534,-0.85,30.37
-50.16108,69.1917,29/08/2019,35.3636,-0.84,30.4
-50.16108,69.1917,29/08/2019,35.4738,-0.81,30.43
-50.16108,69.1917,29/08/2019,35.584,-0.8,30.42
-50.16108,69.1917,29/08/2019,35.6942,-0.79,30.41
-50.16108,69.1917,29/08/2019,35.8044,-0.79,30.41
-50.16108,69.1917,29/08/2019,35.9146,-0.79,30.41
-50.16108,69.1917,29/08/2019,36.0248,-0.79,30.38
-50.16108,69.1917,29/08/2019,36.135,-0.8,30.4
-50.16108,69.1917,29/08/2019,36.2452,-0.8,30.4
-50.16108,69.1917,29/08/2019,36.3554,-0.78,30.46
-50.16108,69.1917,29/08/2019,36.4656,-0.78,30.5
-50.16108,69.1917,29/08/2019,36.5758,-0.75,30.52
-50.16108,69.1917,29/08/2019,36.686,-0.74,30.53
-50.16108,69.1917,29/08/2019,36.7962,-0.74,30.53
-50.16108,69.1917,29/08/2019,36.9064,-0.73,30.56
-50.16108,69.1917,29/08/2019,37.0166,-0.73,30.58
-50.16108,69.1917,29/08/2019,37.1268,-0.73,30.56
-50.16108,69.1917,29/08/2019,37.237,,
-50.16108,69.1917,29/08/2019,37.3472,,
-50.16108,69.1917,29/08/2019,37.4574,,
-50.16108,69.1917,29/08/2019,37.5676,,
-50.16108,69.1917,29/08/2019,37.6778,,
-50.16108,69.1917,29/08/2019,37.788,,
-50.16108,69.1917,29/08/2019,37.8982,,
-50.16108,69.1917,29/08/2019,38.0084,,
-50.16108,69.1917,29/08/2019,38.1186,,
-50.16108,69.1917,29/08/2019,38.2288,,
-50.16108,69.1917,29/08/2019,38.339,-0.7,30.73
-50.16108,69.1917,29/08/2019,38.4492,,
-50.16108,69.1917,29/08/2019,38.5593,,
-50.16108,69.1917,29/08/2019,38.6695,,
-50.16108,69.1917,29/08/2019,38.7797,,
-50.16108,69.1917,29/08/2019,38.8899,,
-50.16108,69.1917,29/08/2019,39.0001,,
-50.16108,69.1917,29/08/2019,39.1103,,
-50.16108,69.1917,29/08/2019,39.2205,,
-50.16108,69.1917,29/08/2019,39.3306,,
-50.16108,69.1917,29/08/2019,39.4408,,
-50.16108,69.1917,29/08/2019,39.551,,
-50.16108,69.1917,29/08/2019,39.6612,,
-50.16108,69.1917,29/08/2019,39.7714,,
-50.16108,69.1917,29/08/2019,39.8815,-0.66,30.89
-50.16108,69.1917,29/08/2019,39.9917,-0.65,30.9
-50.16108,69.1917,29/08/2019,40.1019,-0.65,30.92
-50.16108,69.1917,29/08/2019,40.2121,-0.65,30.92
-50.16108,69.1917,29/08/2019,40.3223,-0.65,30.94
-50.16108,69.1917,29/08/2019,40.4324,-0.65,30.94
-50.16108,69.1917,29/08/2019,40.5426,-0.65,30.96
-50.16108,69.1917,29/08/2019,40.6528,-0.65,30.96
-50.16108,69.1917,29/08/2019,40.763,-0.65,30.96
-50.16108,69.1917,29/08/2019,40.8731,-0.64,30.99
-50.16108,69.1917,29/08/2019,40.9833,-0.62,31.01
-50.16108,69.1917,29/08/2019,41.0935,-0.61,31.02
-50.16108,69.1917,29/08/2019,41.2036,-0.61,31.0
-50.16108,69.1917,29/08/2019,41.3138,,
-50.16108,69.1917,29/08/2019,41.424,,
-50.16108,69.1917,29/08/2019,41.5341,,
-50.16108,69.1917,29/08/2019,41.6443,,
-50.16108,69.1917,29/08/2019,41.7545,,
-50.16108,69.1917,29/08/2019,41.8646,,
-50.16108,69.1917,29/08/2019,41.9748,,
-50.16108,69.1917,29/08/2019,42.085,,
-50.16108,69.1917,29/08/2019,42.1951,,
-50.16108,69.1917,29/08/2019,42.3053,,
-50.16108,69.1917,29/08/2019,42.4155,,
-50.16108,69.1917,29/08/2019,42.5256,-0.57,31.15
-50.16108,69.1917,29/08/2019,42.6358,-0.57,31.17
-50.16108,69.1917,29/08/2019,42.7459,-0.56,31.14
-50.16108,69.1917,29/08/2019,42.8561,-0.56,31.2
-50.16108,69.1917,29/08/2019,42.9663,-0.56,31.18
-50.16108,69.1917,29/08/2019,43.0764,-0.56,31.18
-50.16108,69.1917,29/08/2019,43.1866,-0.56,31.2
-50.16108,69.1917,29/08/2019,43.2967,-0.56,31.24
-50.16108,69.1917,29/08/2019,43.4069,-0.55,31.27
-50.16108,69.1917,29/08/2019,43.517,-0.55,31.23
-50.16108,69.1917,29/08/2019,43.6272,-0.54,31.3
-50.16108,69.1917,29/08/2019,43.7373,-0.53,31.35
-50.16108,69.1917,29/08/2019,43.8475,-0.52,31.34
-50.16108,69.1917,29/08/2019,43.9576,-0.52,31.38
-50.16108,69.1917,29/08/2019,44.0678,-0.5,31.38
-50.16108,69.1917,29/08/2019,44.1779,-0.49,31.41
-50.16108,69.1917,29/08/2019,44.2881,-0.49,31.41
-50.16108,69.1917,29/08/2019,44.3982,-0.48,31.42
-50.16108,69.1917,29/08/2019,44.5084,-0.48,31.44
-50.16108,69.1917,29/08/2019,44.6185,-0.47,31.44
-50.16108,69.1917,29/08/2019,44.7287,-0.47,31.44
-50.16108,69.1917,29/08/2019,44.8388,-0.47,31.44
-50.16108,69.1917,29/08/2019,44.949,-0.47,31.44
-50.16108,69.1917,29/08/2019,45.0591,-0.47,31.49
-50.16108,69.1917,29/08/2019,45.1693,-0.46,31.47
-50.16108,69.1917,29/08/2019,45.2794,-0.47,31.51
-50.16108,69.1917,29/08/2019,45.3895,-0.47,31.51
-50.16108,69.1917,29/08/2019,45.4997,,
-50.16108,69.1917,29/08/2019,45.6098,,
-50.16108,69.1917,29/08/2019,45.72,,
-50.16108,69.1917,29/08/2019,45.8301,,
-50.16108,69.1917,29/08/2019,45.9402,,
-50.16108,69.1917,29/08/2019,46.0504,,
-50.16108,69.1917,29/08/2019,46.1605,,
-50.16108,69.1917,29/08/2019,46.2706,,
-50.16108,69.1917,29/08/2019,46.3808,,
-50.16108,69.1917,29/08/2019,46.4909,,
-50.16108,69.1917,29/08/2019,46.601,-0.4,31.64
-50.16108,69.1917,29/08/2019,46.7112,-0.4,31.66
-50.16108,69.1917,29/08/2019,46.8213,-0.38,31.68
-50.16108,69.1917,29/08/2019,46.9314,-0.37,31.67
-50.16108,69.1917,29/08/2019,47.0416,-0.37,31.67
-50.16108,69.1917,29/08/2019,47.1517,-0.37,31.67
-50.16108,69.1917,29/08/2019,47.2618,-0.38,31.68
-50.16108,69.1917,29/08/2019,47.372,-0.4,31.68
-50.16108,69.1917,29/08/2019,47.4821,-0.4,31.7
-50.16108,69.1917,29/08/2019,47.5922,-0.39,31.73
-50.16108,69.1917,29/08/2019,47.7023,-0.39,31.75
-50.16108,69.1917,29/08/2019,47.8125,-0.39,31.79
-50.16108,69.1917,29/08/2019,47.9226,-0.36,31.8
-50.16108,69.1917,29/08/2019,48.0327,-0.35,31.83
-50.16108,69.1917,29/08/2019,48.1428,-0.33,31.83
-50.16108,69.1917,29/08/2019,48.253,-0.32,31.84
-50.16108,69.1917,29/08/2019,48.3631,-0.32,31.84
-50.16108,69.1917,29/08/2019,48.4732,-0.31,31.83
-50.16108,69.1917,29/08/2019,48.5833,-0.3,31.86
-50.16108,69.1917,29/08/2019,48.6934,-0.29,31.87
-50.16108,69.1917,29/08/2019,48.8035,-0.29,31.87
-50.16108,69.1917,29/08/2019,48.9137,-0.3,31.88
-50.16108,69.1917,29/08/2019,49.0238,-0.29,31.87
-50.16108,69.1917,29/08/2019,49.1339,-0.29,31.89
-50.16108,69.1917,29/08/2019,49.244,-0.27,31.89
-50.16108,69.1917,29/08/2019,49.3541,-0.27,31.92
-50.16108,69.1917,29/08/2019,49.4642,-0.27,31.92
-50.16108,69.1917,29/08/2019,49.5744,,
-50.16108,69.1917,29/08/2019,49.6845,,
-50.16108,69.1917,29/08/2019,49.7946,,
-50.16108,69.1917,29/08/2019,49.9047,,
-50.16108,69.1917,29/08/2019,50.0148,,
-50.16108,69.1917,29/08/2019,50.1249,,
-50.16108,69.1917,29/08/2019,50.235,,
-50.16108,69.1917,29/08/2019,50.3451,,
-50.16108,69.1917,29/08/2019,50.4552,,
-50.16108,69.1917,29/08/2019,50.5653,,
-50.16108,69.1917,29/08/2019,50.6754,,
-50.16108,69.1917,29/08/2019,50.7855,-0.25,31.99
-50.16108,69.1917,29/08/2019,50.8956,-0.25,32.01
-50.16108,69.1917,29/08/2019,51.0057,-0.25,31.99
-50.16108,69.1917,29/08/2019,51.1158,-0.25,32.01
-50.16108,69.1917,29/08/2019,51.2259,-0.26,32.03
-50.16108,69.1917,29/08/2019,51.336,-0.26,32.05
-50.16108,69.1917,29/08/2019,51.4461,-0.26,32.05
-50.16108,69.1917,29/08/2019,51.5562,-0.26,32.05
-50.16108,69.1917,29/08/2019,51.6663,-0.26,32.07
-50.16108,69.1917,29/08/2019,51.7764,-0.25,32.07
-50.16108,69.1917,29/08/2019,51.8865,-0.25,32.05
-50.16108,69.1917,29/08/2019,51.9966,-0.25,32.03
-50.16108,69.1917,29/08/2019,52.1067,-0.25,32.03
-50.16108,69.1917,29/08/2019,52.2168,-0.25,32.01
-50.16108,69.1917,29/08/2019,52.3269,-0.26,32.04
-50.16108,69.1917,29/08/2019,52.437,-0.25,32.05
