lon,lat,date,depth,temperature,salinity
-50.24107,69.18225,29/08/2019,155.6966,,
-50.24107,69.18225,29/08/2019,155.8059,,
-50.24107,69.18225,29/08/2019,155.9153,,
-50.24107,69.18225,29/08/2019,156.0247,,
-50.24107,69.18225,29/08/2019,156.1341,,
-50.24107,69.18225,29/08/2019,156.2434,,
-50.24107,69.18225,29/08/2019,156.3528,,
-50.24107,69.18225,29/08/2019,156.4622,,
-50.24107,69.18225,29/08/2019,156.5715,,
-50.24107,69.18225,29/08/2019,156.6809,,
-50.24107,69.18225,29/08/2019,156.7903,1.01,33.57
-50.24107,69.18225,29/08/2019,156.8996,1.01,33.57
-50.24107,69.18225,29/08/2019,157.009,1.01,33.57
-50.24107,69.18225,29/08/2019,157.1184,1.01,33.57
-50.24107,69.18225,29/08/2019,157.2277,1.01,33.57
-50.24107,69.18225,29/08/2019,157.3371,1.01,33.57
-50.24107,69.18225,29/08/2019,157.4465,1.01,33.57
-50.24107,69.18225,29/08/2019,157.5558,1.01,33.59
-50.24107,69.18225,29/08/2019,157.6652,,
-50.24107,69.18225,29/08/2019,157.7746,,
-50.24107,69.18225,29/08/2019,157.8839,,
-50.24107,69.18225,29/08/2019,157.9933,,
-50.24107,69.18225,29/08/2019,158.1026,,
-50.24107,69.18225,29/08/2019,158.212,,
-50.24107,69.18225,29/08/2019,158.3214,,
-50.24107,69.18225,29/08/2019,158.4307,1.02,33.58
-50.24107,69.18225,29/08/2019,158.5401,1.02,33.58
-50.24107,69.18225,29/08/2019,158.6494,1.02,33.58
-50.24107,69.18225,29/08/2019,158.7588,1.02,33.58
-50.24107,69.18225,29/08/2019,158.8681,1.02,33.58
-50.24107,69.18225,29/08/2019,158.9775,1.02,33.58
-50.24107,69.18225,29/08/2019,159.0868,1.02,33.6
-50.24107,69.18225,29/08/2019,159.1962,1.02,33.58
-50.24107,69.18225,29/08/2019,159.3055,1.02,33.58
-50.24107,69.18225,29/08/2019,159.4149,1.02,33.58
-50.24107,69.18225,29/08/2019,159.5242,,
-50.24107,69.18225,29/08/2019,159.6336,,
-50.24107,69.18225,29/08/2019,159.7429,,
-50.24107,69.18225,29/08/2019,159.8523,,
-50.24107,69.18225,29/08/2019,159.9616,,
-50.24107,69.18225,29/08/2019,160.071,,
-50.24107,69.18225,29/08/2019,160.1803,,
-50.24107,69.18225,29/08/2019,160.2897,,
-50.24107,69.18225,29/08/2019,160.399,,
-50.24107,69.18225,29/08/2019,160.5083,,
-50.24107,69.18225,29/08/2019,160.6177,1.02,33.6
-50.24107,69.18225,29/08/2019,160.727,1.02,33.6
-50.24107,69.18225,29/08/2019,160.8364,1.02,33.6
-50.24107,69.18225,29/08/2019,160.9457,1.02,33.6
-50.24107,69.18225,29/08/2019,161.0551,1.02,33.6
-50.24107,69.18225,29/08/2019,161.1644,1.02,33.58
-50.24107,69.18225,29/08/2019,161.2737,1.02,33.6
-50.24107,69.18225,29/08/2019,161.3831,1.02,33.6
-50.24107,69.18225,29/08/2019,161.4924,1.03,33.59
-50.24107,69.18225,29/08/2019,161.6017,1.02,33.6
-50.24107,69.18225,29/08/2019,161.7111,1.02,33.6
-50.24107,69.18225,29/08/2019,161.8204,1.02,33.6
-50.24107,69.18225,29/08/2019,161.9297,1.02,33.6
-50.24107,69.18225,29/08/2019,162.0391,1.03,33.59
-50.24107,69.18225,29/08/2019,162.1484,1.02,33.6
-50.24107,69.18225,29/08/2019,162.2577,1.03,33.59
-50.24107,69.18225,29/08/2019,162.3671,1.02,33.6
-50.24107,69.18225,29/08/2019,162.4764,1.03,33.59
-50.24107,69.18225,29/08/2019,162.5857,1.03,33.59
-50.24107,69.18225,29/08/2019,162.695,1.02,33.6
-50.24107,69.18225,29/08/2019,162.8044,1.03,33.59
-50.24107,69.18225,29/08/2019,162.9137,1.02,33.6
-50.24107,69.18225,29/08/2019,163.023,1.03,33.59
-50.24107,69.18225,29/08/2019,163.1323,1.03,33.59
-50.24107,69.18225,29/08/2019,163.2417,1.02,33.6
-50.24107,69.18225,29/08/2019,163.351,1.03,33.59
-50.24107,69.18225,29/08/2019,163.4603,,
-50.24107,69.18225,29/08/2019,163.5696,,
-50.24107,69.18225,29/08/2019,163.6789,,
-50.24107,69.18225,29/08/2019,163.7883,,
-50.24107,69.18225,29/08/2019,163.8976,,
-50.24107,69.18225,29/08/2019,164.0069,,
-50.24107,69.18225,29/08/2019,164.1162,,
-50.24107,69.18225,29/08/2019,164.2255,,
-50.24107,69.18225,29/08/2019,164.3349,,
-50.24107,69.18225,29/08/2019,164.4442,,
-50.24107,69.18225,29/08/2019,164.5535,,
-50.24107,69.18225,29/08/2019,164.6628,,
-50.24107,69.18225,29/08/2019,164.7721,,
-50.24107,69.18225,29/08/2019,164.8814,,
-50.24107,69.18225,29/08/2019,164.9907,,
-50.24107,69.18225,29/08/2019,165.1,,
-50.24107,69.18225,29/08/2019,165.2094,,
-50.24107,69.18225,29/08/2019,165.3187,,
-50.24107,69.18225,29/08/2019,165.428,,
-50.24107,69.18225,29/08/2019,165.5373,1.1,33.62
-50.24107,69.18225,29/08/2019,165.6466,1.11,33.61
-50.24107,69.18225,29/08/2019,165.7559,1.13,33.61
-50.24107,69.18225,29/08/2019,165.8652,1.14,33.62
-50.24107,69.18225,29/08/2019,165.9745,1.15,33.61
-50.24107,69.18225,29/08/2019,166.0838,1.16,33.62
-50.24107,69.18225,29/08/2019,166.1931,1.16,33.62
-50.24107,69.18225,29/08/2019,166.3024,1.16,33.62
-50.24107,69.18225,29/08/2019,166.4117,1.17,33.63
-50.24107,69.18225,29/08/2019,166.521,1.17,33.63
-50.24107,69.18225,29/08/2019,166.6303,1.18,33.61
-50.24107,69.18225,29/08/2019,166.7396,1.18,33.63
-50.24107,69.18225,29/08/2019,166.8489,1.18,33.61
-50.24107,69.18225,29/08/2019,166.9582,1.18,33.63
-50.24107,69.18225,29/08/2019,167.0675,1.18,33.63
-50.24107,69.18225,29/08/2019,167.1768,1.19,33.62
-50.24107,69.18225,29/08/2019,167.2861,1.18,33.63
-50.24107,69.18225,29/08/2019,167.3954,,
-50.24107,69.18225,29/08/2019,167.5047,,
-50.24107,69.18225,29/08/2019,167.614,,
-50.24107,69.18225,29/08/2019,167.7233,,
-50.24107,69.18225,29/08/2019,167.8326,,
-50.24107,69.18225,29/08/2019,167.9418,,
-50.24107,69.18225,29/08/2019,168.0511,,
-50.24107,69.18225,29/08/2019,168.1604,,
-50.24107,69.18225,29/08/2019,168.2697,,
-50.24107,69.18225,29/08/2019,168.379,,
-50.24107,69.18225,29/08/2019,168.4883,,
-50.24107,69.18225,29/08/2019,168.5976,,
-50.24107,69.18225,29/08/2019,168.7069,,
-50.24107,69.18225,29/08/2019,168.8161,,
-50.24107,69.18225,29/08/2019,168.9254,,
-50.24107,69.18225,29/08/2019,169.0347,,
-50.24107,69.18225,29/08/2019,169.144,,
-50.24107,69.18225,29/08/2019,169.2533,,
-50.24107,69.18225,29/08/2019,169.3626,,
-50.24107,69.18225,29/08/2019,169.4718,,
-50.24107,69.18225,29/08/2019,169.5811,,
-50.24107,69.18225,29/08/2019,169.6904,,
-50.24107,69.18225,29/08/2019,169.7997,,
-50.24107,69.18225,29/08/2019,169.9089,,
-50.24107,69.18225,29/08/2019,170.0182,,
-50.24107,69.18225,29/08/2019,170.1275,,
-50.24107,69.18225,29/08/2019,170.2368,,
-50.24107,69.18225,29/08/2019,170.346,,
-50.24107,69.18225,29/08/2019,170.4553,,
-50.24107,69.18225,29/08/2019,170.5646,,
-50.24107,69.18225,29/08/2019,170.6739,,
-50.24107,69.18225,29/08/2019,170.7831,,
-50.24107,69.18225,29/08/2019,170.8924,1.13,33.65
-50.24107,69.18225,29/08/2019,171.0017,1.14,33.66
-50.24107,69.18225,29/08/2019,171.1109,1.13,33.67
-50.24107,69.18225,29/08/2019,171.2202,1.13,33.65
-50.24107,69.18225,29/08/2019,171.3295,,
-50.24107,69.18225,29/08/2019,171.4387,,
-50.24107,69.18225,29/08/2019,171.548,,
-50.24107,69.18225,29/08/2019,171.6573,,
-50.24107,69.18225,29/08/2019,171.7665,,
-50.24107,69.18225,29/08/2019,171.8758,,
-50.24107,69.18225,29/08/2019,171.9851,,
-50.24107,69.18225,29/08/2019,172.0943,,
-50.24107,69.18225,29/08/2019,172.2036,,
-50.24107,69.18225,29/08/2019,172.3128,,
-50.24107,69.18225,29/08/2019,172.4221,,
-50.24107,69.18225,29/08/2019,172.5314,,
-50.24107,69.18225,29/08/2019,172.6406,,
-50.24107,69.18225,29/08/2019,172.7499,,
-50.24107,69.18225,29/08/2019,172.8591,1.23,33.66
-50.24107,69.18225,29/08/2019,172.9684,1.23,33.66
-50.24107,69.18225,29/08/2019,173.0776,1.23,33.66
-50.24107,69.18225,29/08/2019,173.1869,1.23,33.66
-50.24107,69.18225,29/08/2019,173.2962,1.23,33.66
-50.24107,69.18225,29/08/2019,173.4054,1.23,33.66
-50.24107,69.18225,29/08/2019,173.5147,1.23,33.66
-50.24107,69.18225,29/08/2019,173.6239,1.23,33.66
-50.24107,69.18225,29/08/2019,173.7332,1.23,33.66
-50.24107,69.18225,29/08/2019,173.8424,1.23,33.66
-50.24107,69.18225,29/08/2019,173.9517,1.23,33.66
-50.24107,69.18225,29/08/2019,174.0609,1.23,33.66
-50.24107,69.18225,29/08/2019,174.1702,1.23,33.66
-50.24107,69.18225,29/08/2019,174.2794,1.23,33.66
-50.24107,69.18225,29/08/2019,174.3886,1.22,33.68
-50.24107,69.18225,29/08/2019,174.4979,1.22,33.66
-50.24107,69.18225,29/08/2019,174.6071,1.22,33.66
-50.24107,69.18225,29/08/2019,174.7164,1.22,33.66
-50.24107,69.18225,29/08/2019,174.8256,1.22,33.67
-50.24107,69.18225,29/08/2019,174.9349,1.21,33.69
-50.24107,69.18225,29/08/2019,175.0441,1.22,33.65
-50.24107,69.18225,29/08/2019,175.1533,1.22,33.65
-50.24107,69.18225,29/08/2019,175.2626,,
-50.24107,69.18225,29/08/2019,175.3718,,
-50.24107,69.18225,29/08/2019,175.4811,,
-50.24107,69.18225,29/08/2019,175.5903,,
-50.24107,69.18225,29/08/2019,175.6995,,
-50.24107,69.18225,29/08/2019,175.8088,,
-50.24107,69.18225,29/08/2019,175.918,,
-50.24107,69.18225,29/08/2019,176.0272,,
-50.24107,69.18225,29/08/2019,176.1365,,
-50.24107,69.18225,29/08/2019,176.2457,,
-50.24107,69.18225,29/08/2019,176.3549,,
-50.24107,69.18225,29/08/2019,176.4642,,
-50.24107,69.18225,29/08/2019,176.5734,,
-50.24107,69.18225,29/08/2019,176.6826,,
-50.24107,69.18225,29/08/2019,176.7919,,
-50.24107,69.18225,29/08/2019,176.9011,,
-50.24107,69.18225,29/08/2019,177.0103,,
-50.24107,69.18225,29/08/2019,177.1195,,
-50.24107,69.18225,29/08/2019,177.2288,,
-50.24107,69.18225,29/08/2019,177.338,,
-50.24107,69.18225,29/08/2019,177.4472,,
-50.24107,69.18225,29/08/2019,177.5564,,
-50.24107,69.18225,29/08/2019,177.6657,1.19,33.7
-50.24107,69.18225,29/08/2019,177.7749,1.21,33.66
-50.24107,69.18225,29/08/2019,177.8841,1.21,33.66
-50.24107,69.18225,29/08/2019,177.9933,1.21,33.68
-50.24107,69.18225,29/08/2019,178.1025,1.21,33.68
-50.24107,69.18225,29/08/2019,178.2118,1.21,33.68
-50.24107,69.18225,29/08/2019,178.321,1.21,33.66
-50.24107,69.18225,29/08/2019,178.4302,1.21,33.68
-50.24107,69.18225,29/08/2019,178.5394,1.21,33.68
-50.24107,69.18225,29/08/2019,178.6486,1.21,33.68
-50.24107,69.18225,29/08/2019,178.7578,1.21,33.68
-50.24107,69.18225,29/08/2019,178.8671,1.21,33.68
-50.24107,69.18225,29/08/2019,178.9763,1.21,33.68
-50.24107,69.18225,29/08/2019,179.0855,1.21,33.68
-50.24107,69.18225,29/08/2019,179.1947,,
-50.24107,69.18225,29/08/2019,179.3039,,
-50.24107,69.18225,29/08/2019,179.4131,,
-50.24107,69.18225,29/08/2019,179.5223,,
-50.24107,69.18225,29/08/2019,179.6315,,
-50.24107,69.18225,29/08/2019,179.7407,,
-50.24107,69.18225,29/08/2019,179.85,,
-50.24107,69.18225,29/08/2019,179.9592,,
-50.24107,69.18225,29/08/2019,180.0684,,
-50.24107,69.18225,29/08/2019,180.1776,1.22,33.67
-50.24107,69.18225,29/08/2019,180.2868,1.22,33.69
-50.24107,69.18225,29/08/2019,180.396,1.22,33.67
-50.24107,69.18225,29/08/2019,180.5052,1.22,33.69
-50.24107,69.18225,29/08/2019,180.6144,1.22,33.67
-50.24107,69.18225,29/08/2019,180.7236,1.22,33.69
-50.24107,69.18225,29/08/2019,180.8328,1.22,33.69
-50.24107,69.18225,29/08/2019,180.942,1.22,33.69
-50.24107,69.18225,29/08/2019,181.0512,1.23,33.68
-50.24107,69.18225,29/08/2019,181.1604,1.23,33.68
-50.24107,69.18225,29/08/2019,181.2696,1.22,33.69
-50.24107,69.18225,29/08/2019,181.3788,1.23,33.68
-50.24107,69.18225,29/08/2019,181.488,1.23,33.68
-50.24107,69.18225,29/08/2019,181.5972,1.23,33.68
-50.24107,69.18225,29/08/2019,181.7064,1.23,33.68
-50.24107,69.18225,29/08/2019,181.8156,1.22,33.69
-50.24107,69.18225,29/08/2019,181.9248,1.23,33.68
-50.24107,69.18225,29/08/2019,182.0339,1.23,33.68
-50.24107,69.18225,29/08/2019,182.1431,1.23,33.7
-50.24107,69.18225,29/08/2019,182.2523,1.23,33.68
-50.24107,69.18225,29/08/2019,182.3615,1.23,33.7
-50.24107,69.18225,29/08/2019,182.4707,1.24,33.69
-50.24107,69.18225,29/08/2019,182.5799,1.24,33.69
-50.24107,69.18225,29/08/2019,182.6891,1.24,33.69
-50.24107,69.18225,29/08/2019,182.7983,1.24,33.69
-50.24107,69.18225,29/08/2019,182.9075,1.24,33.69
-50.24107,69.18225,29/08/2019,183.0166,,
-50.24107,69.18225,29/08/2019,183.1258,,
-50.24107,69.18225,29/08/2019,183.235,,
-50.24107,69.18225,29/08/2019,183.3442,,
-50.24107,69.18225,29/08/2019,183.4534,,
-50.24107,69.18225,29/08/2019,183.5626,,
-50.24107,69.18225,29/08/2019,183.6717,,
-50.24107,69.18225,29/08/2019,183.7809,,
-50.24107,69.18225,29/08/2019,183.8901,,
-50.24107,69.18225,29/08/2019,183.9993,,
-50.24107,69.18225,29/08/2019,184.1085,,
-50.24107,69.18225,29/08/2019,184.2176,,
-50.24107,69.18225,29/08/2019,184.3268,,
-50.24107,69.18225,29/08/2019,184.436,,
-50.24107,69.18225,29/08/2019,184.5452,,
-50.24107,69.18225,29/08/2019,184.6543,,
-50.24107,69.18225,29/08/2019,184.7635,,
-50.24107,69.18225,29/08/2019,184.8727,,
-50.24107,69.18225,29/08/2019,184.9819,,
-50.24107,69.18225,29/08/2019,185.091,,
-50.24107,69.18225,29/08/2019,185.2002,,
-50.24107,69.18225,29/08/2019,185.3094,,
-50.24107,69.18225,29/08/2019,185.4185,,
-50.24107,69.18225,29/08/2019,185.5277,,
-50.24107,69.18225,29/08/2019,185.6369,,
-50.24107,69.18225,29/08/2019,185.746,,
-50.24107,69.18225,29/08/2019,185.8552,,
-50.24107,69.18225,29/08/2019,185.9644,,
-50.24107,69.18225,29/08/2019,186.0735,,
-50.24107,69.18225,29/08/2019,186.1827,,
-50.24107,69.18225,29/08/2019,186.2919,,
-50.24107,69.18225,29/08/2019,186.401,,
-50.24107,69.18225,29/08/2019,186.5102,,
-50.24107,69.18225,29/08/2019,186.6193,,
-50.24107,69.18225,29/08/2019,186.7285,,
-50.24107,69.18225,29/08/2019,186.8377,,
-50.24107,69.18225,29/08/2019,186.9468,,
-50.24107,69.18225,29/08/2019,187.056,,
-50.24107,69.18225,29/08/2019,187.1651,,
-50.24107,69.18225,29/08/2019,187.2743,,
-50.24107,69.18225,29/08/2019,187.3834,,
-50.24107,69.18225,29/08/2019,187.4926,,
-50.24107,69.18225,29/08/2019,187.6017,,
-50.24107,69.18225,29/08/2019,187.7109,,
-50.24107,69.18225,29/08/2019,187.82,,
-50.24107,69.18225,29/08/2019,187.9292,,
-50.24107,69.18225,29/08/2019,188.0384,1.28,33.72
-50.24107,69.18225,29/08/2019,188.1475,1.3,33.72
-50.24107,69.18225,29/08/2019,188.2567,1.33,33.72
-50.24107,69.18225,29/08/2019,188.3658,1.33,33.72
-50.24107,69.18225,29/08/2019,188.4749,1.34,33.71
-50.24107,69.18225,29/08/2019,188.5841,1.35,33.72
-50.24107,69.18225,29/08/2019,188.6932,1.35,33.74
-50.24107,69.18225,29/08/2019,188.8024,1.36,33.71
-50.24107,69.18225,29/08/2019,188.9115,1.36,33.73
-50.24107,69.18225,29/08/2019,189.0207,1.36,33.73
-50.24107,69.18225,29/08/2019,189.1298,1.36,33.73
-50.24107,69.18225,29/08/2019,189.239,1.37,33.72
-50.24107,69.18225,29/08/2019,189.3481,1.37,33.72
-50.24107,69.18225,29/08/2019,189.4572,1.36,33.73
-50.24107,69.18225,29/08/2019,189.5664,1.37,33.72
-50.24107,69.18225,29/08/2019,189.6755,1.36,33.73
-50.24107,69.18225,29/08/2019,189.7847,1.37,33.72
-50.24107,69.18225,29/08/2019,189.8938,1.36,33.71
-50.24107,69.18225,29/08/2019,190.0029,1.35,33.72
-50.24107,69.18225,29/08/2019,190.1121,1.34,33.73
-50.24107,69.18225,29/08/2019,190.2212,1.34,33.73
-50.24107,69.18225,29/08/2019,190.3303,1.34,33.71
-50.24107,69.18225,29/08/2019,190.4395,1.34,33.71
-50.24107,69.18225,29/08/2019,190.5486,1.34,33.71
-50.24107,69.18225,29/08/2019,190.6577,1.34,33.71
-50.24107,69.18225,29/08/2019,190.7669,1.34,33.73
-50.24107,69.18225,29/08/2019,190.876,,
-50.24107,69.18225,29/08/2019,190.9851,,
-50.24107,69.18225,29/08/2019,191.0943,,
-50.24107,69.18225,29/08/2019,191.2034,,
-50.24107,69.18225,29/08/2019,191.3125,,
-50.24107,69.18225,29/08/2019,191.4216,,
-50.24107,69.18225,29/08/2019,191.5308,,
-50.24107,69.18225,29/08/2019,191.6399,,
-50.24107,69.18225,29/08/2019,191.749,,
-50.24107,69.18225,29/08/2019,191.8581,,
-50.24107,69.18225,29/08/2019,191.9673,,
-50.24107,69.18225,29/08/2019,192.0764,1.34,33.71
-50.24107,69.18225,29/08/2019,192.1855,1.34,33.71
-50.24107,69.18225,29/08/2019,192.2946,1.34,33.71
-50.24107,69.18225,29/08/2019,192.4037,1.34,33.71
-50.24107,69.18225,29/08/2019,192.5129,1.34,33.73
-50.24107,69.18225,29/08/2019,192.622,1.34,33.73
-50.24107,69.18225,29/08/2019,192.7311,1.34,33.73
-50.24107,69.18225,29/08/2019,192.8402,1.35,33.72
-50.24107,69.18225,29/08/2019,192.9493,1.35,33.72
-50.24107,69.18225,29/08/2019,193.0584,1.35,33.72
-50.24107,69.18225,29/08/2019,193.1676,1.35,33.72
-50.24107,69.18225,29/08/2019,193.2767,1.35,33.72
-50.24107,69.18225,29/08/2019,193.3858,1.35,33.72
-50.24107,69.18225,29/08/2019,193.4949,1.35,33.72
-50.24107,69.18225,29/08/2019,193.604,1.35,33.74
-50.24107,69.18225,29/08/2019,193.7131,1.36,33.73
-50.24107,69.18225,29/08/2019,193.8222,1.36,33.73
-50.24107,69.18225,29/08/2019,193.9313,1.36,33.73
-50.24107,69.18225,29/08/2019,194.0405,1.36,33.73
-50.24107,69.18225,29/08/2019,194.1496,1.36,33.73
-50.24107,69.18225,29/08/2019,194.2587,1.36,33.73
-50.24107,69.18225,29/08/2019,194.3678,1.35,33.74
-50.24107,69.18225,29/08/2019,194.4769,1.35,33.72
-50.24107,69.18225,29/08/2019,194.586,1.35,33.74
-50.24107,69.18225,29/08/2019,194.6951,1.36,33.72
-50.24107,69.18225,29/08/2019,194.8042,,
-50.24107,69.18225,29/08/2019,194.9133,,
-50.24107,69.18225,29/08/2019,195.0224,,
-50.24107,69.18225,29/08/2019,195.1315,,
-50.24107,69.18225,29/08/2019,195.2406,,
-50.24107,69.18225,29/08/2019,195.3497,,
-50.24107,69.18225,29/08/2019,195.4588,,
-50.24107,69.18225,29/08/2019,195.5679,,
-50.24107,69.18225,29/08/2019,195.677,,
-50.24107,69.18225,29/08/2019,195.7861,,
-50.24107,69.18225,29/08/2019,195.8952,,
-50.24107,69.18225,29/08/2019,196.0043,1.31,33.72
-50.24107,69.18225,29/08/2019,196.1134,1.31,33.72
-50.24107,69.18225,29/08/2019,196.2225,1.31,33.72
-50.24107,69.18225,29/08/2019,196.3316,1.32,33.73
-50.24107,69.18225,29/08/2019,196.4406,1.33,33.74
-50.24107,69.18225,29/08/2019,196.5497,1.34,33.73
-50.24107,69.18225,29/08/2019,196.6588,1.34,33.73
-50.24107,69.18225,29/08/2019,196.7679,1.35,33.73
-50.24107,69.18225,29/08/2019,196.877,1.35,33.73
-50.24107,69.18225,29/08/2019,196.9861,1.35,33.73
-50.24107,69.18225,29/08/2019,197.0952,1.35,33.72
-50.24107,69.18225,29/08/2019,197.2043,1.34,33.75
-50.24107,69.18225,29/08/2019,197.3134,1.35,33.73
-50.24107,69.18225,29/08/2019,197.4224,1.34,33.73
-50.24107,69.18225,29/08/2019,197.5315,1.34,33.73
-50.24107,69.18225,29/08/2019,197.6406,1.32,33.73
-50.24107,69.18225,29/08/2019,197.7497,1.31,33.72
-50.24107,69.18225,29/08/2019,197.8588,1.3,33.73
-50.24107,69.18225,29/08/2019,197.9679,1.3,33.73
-50.24107,69.18225,29/08/2019,198.0769,1.3,33.73
-50.24107,69.18225,29/08/2019,198.186,1.3,33.73
-50.24107,69.18225,29/08/2019,198.2951,1.29,33.74
-50.24107,69.18225,29/08/2019,198.4042,1.29,33.72
-50.24107,69.18225,29/08/2019,198.5132,1.28,33.73
-50.24107,69.18225,29/08/2019,198.6223,1.28,33.73
-50.24107,69.18225,29/08/2019,198.7314,1.28,33.73
-50.24107,69.18225,29/08/2019,198.8405,,
-50.24107,69.18225,29/08/2019,198.9496,,
-50.24107,69.18225,29/08/2019,199.0586,,
-50.24107,69.18225,29/08/2019,199.1677,,
-50.24107,69.18225,29/08/2019,199.2768,,
-50.24107,69.18225,29/08/2019,199.3858,,
-50.24107,69.18225,29/08/2019,199.4949,,
-50.24107,69.18225,29/08/2019,199.604,,
-50.24107,69.18225,29/08/2019,199.713,,
-50.24107,69.18225,29/08/2019,199.8221,1.27,33.72
-50.24107,69.18225,29/08/2019,199.9312,1.27,33.72
-50.24107,69.18225,29/08/2019,200.0403,1.26,33.74
-50.24107,69.18225,29/08/2019,200.1493,1.27,33.74
-50.24107,69.18225,29/08/2019,200.2584,1.27,33.72
-50.24107,69.18225,29/08/2019,200.3674,1.27,33.74
-50.24107,69.18225,29/08/2019,200.4765,1.27,33.74
-50.24107,69.18225,29/08/2019,200.5856,1.27,33.74
-50.24107,69.18225,29/08/2019,200.6946,1.27,33.74
-50.24107,69.18225,29/08/2019,200.8037,1.27,33.74
-50.24107,69.18225,29/08/2019,200.9128,1.27,33.74
-50.24107,69.18225,29/08/2019,201.0218,1.27,33.74
-50.24107,69.18225,29/08/2019,201.1309,1.27,33.74
-50.24107,69.18225,29/08/2019,201.2399,1.27,33.74
-50.24107,69.18225,29/08/2019,201.349,1.27,33.72
-50.24107,69.18225,29/08/2019,201.458,1.27,33.74
-50.24107,69.18225,29/08/2019,201.5671,1.27,33.74
-50.24107,69.18225,29/08/2019,201.6762,1.27,33.74
-50.24107,69.18225,29/08/2019,201.7852,1.28,33.73
-50.24107,69.18225,29/08/2019,201.8943,1.28,33.75
-50.24107,69.18225,29/08/2019,202.0033,1.28,33.75
-50.24107,69.18225,29/08/2019,202.1124,1.29,33.76
-50.24107,69.18225,29/08/2019,202.2214,1.3,33.75
-50.24107,69.18225,29/08/2019,202.3305,1.3,33.75
-50.24107,69.18225,29/08/2019,202.4395,1.3,33.75
-50.24107,69.18225,29/08/2019,202.5486,1.3,33.75
-50.24107,69.18225,29/08/2019,202.6576,,
-50.24107,69.18225,29/08/2019,202.7667,,
-50.24107,69.18225,29/08/2019,202.8757,,
-50.24107,69.18225,29/08/2019,202.9848,,
-50.24107,69.18225,29/08/2019,203.0938,,
-50.24107,69.18225,29/08/2019,203.2029,,
-50.24107,69.18225,29/08/2019,203.3119,,
-50.24107,69.18225,29/08/2019,203.4209,,
-50.24107,69.18225,29/08/2019,203.53,,
-50.24107,69.18225,29/08/2019,203.639,,
-50.24107,69.18225,29/08/2019,203.7481,1.3,33.75
-50.24107,69.18225,29/08/2019,203.8571,1.29,33.76
-50.24107,69.18225,29/08/2019,203.9661,1.3,33.75
-50.24107,69.18225,29/08/2019,204.0752,1.3,33.75
-50.24107,69.18225,29/08/2019,204.1842,1.29,33.76
-50.24107,69.18225,29/08/2019,204.2933,1.3,33.75
-50.24107,69.18225,29/08/2019,204.4023,1.3,33.75
-50.24107,69.18225,29/08/2019,204.5113,1.3,33.75
-50.24107,69.18225,29/08/2019,204.6204,1.3,33.75
-50.24107,69.18225,29/08/2019,204.7294,1.3,33.75
-50.24107,69.18225,29/08/2019,204.8384,1.3,33.75
-50.24107,69.18225,29/08/2019,204.9475,1.3,33.75
-50.24107,69.18225,29/08/2019,205.0565,1.3,33.75
-50.24107,69.18225,29/08/2019,205.1655,1.3,33.75
-50.24107,69.18225,29/08/2019,205.2746,1.3,33.75
-50.24107,69.18225,29/08/2019,205.3836,1.3,33.75
-50.24107,69.18225,29/08/2019,205.4926,1.3,33.75
-50.24107,69.18225,29/08/2019,205.6016,1.3,33.75
-50.24107,69.18225,29/08/2019,205.7107,1.3,33.75
-50.24107,69.18225,29/08/2019,205.8197,1.3,33.75
-50.24107,69.18225,29/08/2019,205.9287,1.3,33.75
-50.24107,69.18225,29/08/2019,206.0377,1.29,33.76
-50.24107,69.18225,29/08/2019,206.1468,1.3,33.75
-50.24107,69.18225,29/08/2019,206.2558,1.3,33.75
-50.24107,69.18225,29/08/2019,206.3648,1.3,33.75
-50.24107,69.18225,29/08/2019,206.4738,,
-50.24107,69.18225,29/08/2019,206.5829,,
-50.24107,69.18225,29/08/2019,206.6919,,
-50.24107,69.18225,29/08/2019,206.8009,,
-50.24107,69.18225,29/08/2019,206.9099,,
-50.24107,69.18225,29/08/2019,207.0189,,
-50.24107,69.18225,29/08/2019,207.128,,
-50.24107,69.18225,29/08/2019,207.237,,
-50.24107,69.18225,29/08/2019,207.346,,
-50.24107,69.18225,29/08/2019,207.455,,
-50.24107,69.18225,29/08/2019,207.564,,
-50.24107,69.18225,29/08/2019,207.673,1.3,33.75
-50.24107,69.18225,29/08/2019,207.782,1.3,33.75
-50.24107,69.18225,29/08/2019,207.8911,1.3,33.75
-50.24107,69.18225,29/08/2019,208.0001,1.29,33.76
-50.24107,69.18225,29/08/2019,208.1091,1.3,33.75
-50.24107,69.18225,29/08/2019,208.2181,1.29,33.76
-50.24107,69.18225,29/08/2019,208.3271,1.3,33.75
-50.24107,69.18225,29/08/2019,208.4361,1.3,33.75
-50.24107,69.18225,29/08/2019,208.5451,1.29,33.76
-50.24107,69.18225,29/08/2019,208.6541,1.29,33.76
-50.24107,69.18225,29/08/2019,208.7631,1.29,33.76
-50.24107,69.18225,29/08/2019,208.8721,1.29,33.76
-50.24107,69.18225,29/08/2019,208.9811,1.3,33.75
-50.24107,69.18225,29/08/2019,209.0901,1.29,33.76
-50.24107,69.18225,29/08/2019,209.1991,1.3,33.74
-50.24107,69.18225,29/08/2019,209.3081,1.3,33.76
-50.24107,69.18225,29/08/2019,209.4171,1.31,33.77
-50.24107,69.18225,29/08/2019,209.5261,1.32,33.76
-50.24107,69.18225,29/08/2019,209.6351,1.31,33.77
